,Statistics,Population Density (Per Sq. Mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's Degree or More,Median Household Income (In 2015 Inflation Adjusted Dollars),Per Capita Income (In 2015 Inflation Adjusted Dollars),Gini Index,Occupied,Median Year Structure Built,Median Value,Median Gross Rent,Under 2.00 (Poor or Struggling),2.00 and Over (Doing Ok),Foreign Born:,Population 25 Years and Over:,Housing Units:,Population for Whom Poverty Status Is Determined:,year
2007,Unnamed: 2008,,,0.012,0.978,0.0,0.004,0.191,0.132,,,,0.8859999999999999,,,,0.47,0.531,0.546,,,,2015
2008,"Census Tract 944.01, Kings County, New York",27438.6,3916.0,8.0,3863.0,0.0,19.0,376.0,659.0,"$66,167","$26,921",0.41,1250.0,1954.0,"$467,900","$1,211",1021.0,2895.0,2360.0,2886.0,1302.0,3916.0,2015
2009,Unnamed: 2010,,,0.002,0.987,0.0,0.005,0.13,0.228,,,,0.96,,,,0.261,0.7390000000000001,0.603,,,,2015
2010,"Census Tract 944.02, Kings County, New York",70464.2,2907.0,187.0,2633.0,27.0,48.0,553.0,106.0,"$23,417","$12,846",0.43,1203.0,1950.0,,$495,1776.0,1086.0,413.0,1594.0,1268.0,2862.0,2015
2011,Unnamed: 2012,,,0.064,0.9059999999999999,0.009000000000000001,0.017,0.34700000000000003,0.067,,,,0.9490000000000001,,,,0.621,0.38,0.142,,,,2015
2012,"Census Tract 946, Kings County, New York",18291.9,1990.0,185.0,1708.0,0.0,4.0,172.0,319.0,"$60,950","$32,512",0.47,686.0,1943.0,"$426,700","$1,173",495.0,1483.0,1019.0,1394.0,777.0,1978.0,2015
2013,Unnamed: 2014,,,0.09300000000000001,0.858,0.0,0.002,0.12300000000000001,0.22899999999999998,,,,0.883,,,,0.25,0.75,0.512,,,,2015
2014,"Census Tract 950, Kings County, New York",34569.8,3236.0,101.0,3070.0,0.0,35.0,323.0,540.0,"$68,854","$26,373",0.4,1003.0,1964.0,"$562,700","$1,358",1043.0,2193.0,1787.0,2351.0,1043.0,3236.0,2015
2015,Unnamed: 2016,,,0.031,0.9490000000000001,0.0,0.011000000000000001,0.13699999999999998,0.23,,,,0.9620000000000001,,,,0.322,0.6779999999999999,0.552,,,,2015
2016,"Census Tract 954, Kings County, New York",53017.9,4852.0,65.0,4695.0,64.0,18.0,609.0,771.0,"$72,610","$23,966",0.41,1434.0,1963.0,"$497,300","$1,427",1416.0,3427.0,2533.0,3205.0,1515.0,4843.0,2015
2017,Unnamed: 2018,,,0.013000000000000001,0.968,0.013000000000000001,0.004,0.19,0.24100000000000002,,,,0.9470000000000001,,,,0.292,0.708,0.522,,,,2015
2018,"Census Tract 956, Kings County, New York",50342.9,4618.0,299.0,3871.0,356.0,41.0,595.0,845.0,"$65,459","$23,883",0.45,1324.0,1964.0,"$556,100","$1,602",1392.0,3226.0,2673.0,3106.0,1340.0,4618.0,2015
2019,Unnamed: 2020,,,0.065,0.838,0.077,0.009000000000000001,0.192,0.272,,,,0.988,,,,0.301,0.6990000000000001,0.579,,,,2015
2020,"Census Tract 958, Kings County, New York",42434.5,3840.0,211.0,3042.0,216.0,302.0,624.0,563.0,"$62,431","$26,339",0.42,1212.0,1964.0,"$450,200","$1,362",1142.0,2655.0,1902.0,2779.0,1271.0,3797.0,2015
2021,Unnamed: 2022,,,0.055,0.792,0.055999999999999994,0.079,0.225,0.203,,,,0.9540000000000001,,,,0.301,0.6990000000000001,0.495,,,,2015
2022,"Census Tract 960, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2015
2023,Unnamed: 2024,,,,,,,,,,,,,,,,,,,,,,2015
2024,"Census Tract 962, Kings County, New York",26485.4,1828.0,84.0,1589.0,13.0,116.0,198.0,316.0,"$64,750","$23,068",0.39,507.0,1961.0,"$481,900","$1,463",653.0,1131.0,790.0,1203.0,538.0,1784.0,2015
2025,Unnamed: 2026,,,0.046,0.8690000000000001,0.006999999999999999,0.064,0.165,0.263,,,,0.9420000000000001,,,,0.366,0.634,0.43200000000000005,,,,2015
2026,"Census Tract 964, Kings County, New York",32444.3,2212.0,55.0,1893.0,75.0,33.0,160.0,376.0,"$51,631","$21,308",0.4,711.0,1961.0,"$485,100","$1,376",905.0,1288.0,879.0,1380.0,834.0,2193.0,2015
2027,Unnamed: 2028,,,,,,,,,,,,,,,,,,,,,,2015
2028,Unnamed: 2029,,,,,,,,,,,,,,,,,,,,,,2015
2029,Unnamed: 2030,,,,,,,,,,,,,,,,,,,,,,2015
2030,Unnamed: 2031,,,,,,,,,,,,,,,,,,,,,,2015
2031,Unnamed: 2032,,,,,,,,,,,,,,,,,,,,,,2015
2032,Unnamed: 2033,,,,,,,,,,,,,,,,,,,,,,2015
2033,Unnamed: 2034,,,,,,,,,,,,,,,,,,,,,,2015
2034,Unnamed: 2035,,,,,,,,,,,,,,,,,,,,,,2015
2035,Unnamed: 2036,,,,,,,,,,,,,,,,,,,,,,2015
2036,Unnamed: 2037,,,,,,,,,,,,,,,,,,,,,,2015
2037,Unnamed: 2038,,,,,,,,,,,,,,,,,,,,,,2015
2038,Unnamed: 2039,,,,,,,,,,,,,,,,,,,,,,2015
2039,Unnamed: 2040,,,,,,,,,,,,,,,,,,,,,,2015
2040,Unnamed: 2041,,,,,,,,,,,,,,,,,,,,,,2015
2041,Unnamed: 2042,,,,,,,,,,,,,,,,,,,,,,2015
2042,Unnamed: 2043,,,,,,,,,,,,,,,,,,,,,,2015
2043,Unnamed: 2044,,,,,,,,,,,,,,,,,,,,,,2015
2044,Unnamed: 2045,,,,,,,,,,,,,,,,,,,,,,2015
2045,Unnamed: 2046,,,,,,,,,,,,,,,,,,,,,,2015
2046,Unnamed: 2047,,,,,,,,,,,,,,,,,,,,,,2015
2047,Unnamed: 2048,,,,,,,,,,,,,,,,,,,,,,2015
2048,Unnamed: 2049,,,,,,,,,,,,,,,,,,,,,,2015
2049,Unnamed: 2050,,,,,,,,,,,,,,,,,,,,,,2015
2050,Unnamed: 2051,,,,,,,,,,,,,,,,,,,,,,2015
2051,Unnamed: 2052,,,,,,,,,,,,,,,,,,,,,,2015
2052,Unnamed: 2053,,,,,,,,,,,,,,,,,,,,,,2015
2053,Unnamed: 2054,,,0.025,0.856,0.034,0.015,0.11599999999999999,0.273,,,,0.853,,,,0.413,0.5870000000000001,0.397,,,,2015
2054,"Census Tract 966, Kings County, New York",33716.4,2359.0,131.0,1791.0,64.0,350.0,172.0,286.0,"$70,625","$31,033",0.49,753.0,1963.0,"$474,100","$1,317",706.0,1653.0,1005.0,1534.0,785.0,2359.0,2015
2055,Unnamed: 2056,,,0.055999999999999994,0.759,0.027000000000000003,0.14800000000000002,0.11199999999999999,0.18600000000000003,,,,0.9590000000000001,,,,0.299,0.701,0.426,,,,2015
2056,"Census Tract 968, Kings County, New York",25740.2,1481.0,301.0,1032.0,87.0,61.0,88.0,347.0,"$62,250","$27,919",0.53,425.0,1943.0,"$426,300","$1,448",382.0,1084.0,503.0,949.0,457.0,1466.0,2015
2057,Unnamed: 2058,,,0.203,0.6970000000000001,0.059000000000000004,0.040999999999999995,0.09300000000000001,0.366,,,,0.93,,,,0.261,0.7390000000000001,0.34,,,,2015
2058,"Census Tract 970, Kings County, New York",34639.0,2186.0,273.0,1800.0,37.0,76.0,116.0,300.0,"$81,548","$31,619",0.45,690.0,1962.0,"$487,700","$1,480",555.0,1625.0,1061.0,1493.0,767.0,2180.0,2015
2059,Unnamed: 2060,,,0.125,0.823,0.017,0.035,0.078,0.201,,,,0.9,,,,0.255,0.745,0.485,,,,2015
2060,"Census Tract 974, Kings County, New York",32247.8,3142.0,342.0,2422.0,41.0,303.0,561.0,356.0,"$56,992","$18,334",0.33,755.0,1962.0,"$467,700","$1,354",1238.0,1614.0,1363.0,2111.0,802.0,2852.0,2015
2061,Unnamed: 2062,,,0.109,0.7709999999999999,0.013000000000000001,0.096,0.266,0.16899999999999998,,,,0.941,,,,0.434,0.5660000000000001,0.434,,,,2015
2062,"Census Tract 982, Kings County, New York",30901.6,4124.0,150.0,3519.0,0.0,401.0,609.0,206.0,"$19,720","$12,376",0.48,1666.0,1958.0,,$528,2961.0,1163.0,514.0,2395.0,1688.0,4124.0,2015
2063,Unnamed: 2064,,,0.036000000000000004,0.853,0.0,0.09699999999999999,0.254,0.086,,,,0.987,,,,0.718,0.282,0.125,,,,2015
2064,"Census Tract 984, Kings County, New York",46716.7,2035.0,108.0,1875.0,43.0,0.0,95.0,443.0,"$71,146","$26,168",0.39,607.0,1964.0,"$445,600","$1,556",592.0,1443.0,922.0,1375.0,706.0,2035.0,2015
2065,Unnamed: 2066,,,0.053,0.9209999999999999,0.021,0.0,0.069,0.322,,,,0.86,,,,0.29100000000000004,0.7090000000000001,0.45299999999999996,,,,2015
2066,"Census Tract 986, Kings County, New York",55827.9,3362.0,87.0,3078.0,65.0,100.0,390.0,567.0,"$69,375","$24,624",0.35,1053.0,1962.0,"$461,200","$1,361",741.0,2621.0,1790.0,2378.0,1090.0,3362.0,2015
2067,Unnamed: 2068,,,0.026000000000000002,0.9159999999999999,0.019,0.03,0.16399999999999998,0.23800000000000002,,,,0.966,,,,0.22,0.78,0.532,,,,2015
2068,"Census Tract 988, Kings County, New York",49851.5,3117.0,290.0,2676.0,29.0,105.0,337.0,451.0,"$59,348","$24,914",0.39,1022.0,1961.0,"$471,600","$1,248",810.0,2192.0,1476.0,2065.0,1063.0,3002.0,2015
2069,Unnamed: 2070,,,0.09300000000000001,0.8590000000000001,0.009000000000000001,0.034,0.163,0.218,,,,0.961,,,,0.27,0.73,0.474,,,,2015
2070,"Census Tract 990, Kings County, New York",24551.9,1552.0,93.0,1308.0,39.0,87.0,152.0,259.0,"$75,208","$33,300",0.57,461.0,1950.0,"$456,900","$1,410",343.0,1191.0,765.0,910.0,536.0,1534.0,2015
2071,Unnamed: 2072,,,0.06,0.843,0.025,0.055999999999999994,0.16699999999999998,0.285,,,,0.86,,,,0.22399999999999998,0.7759999999999999,0.493,,,,2015
2072,"Census Tract 992, Kings County, New York",40465.6,2103.0,94.0,1891.0,18.0,1.0,228.0,334.0,"$66,964","$21,461",0.41,648.0,1963.0,"$405,300","$1,512",612.0,1467.0,1122.0,1434.0,660.0,2079.0,2015
2073,Unnamed: 2074,,,0.045,0.899,0.009000000000000001,0.001,0.159,0.233,,,,0.982,,,,0.294,0.706,0.534,,,,2015
2074,"Census Tract 994, Kings County, New York",30117.5,2023.0,240.0,1647.0,0.0,103.0,162.0,328.0,"$64,043","$25,690",0.39,700.0,1965.0,"$470,000","$1,571",471.0,1552.0,913.0,1339.0,718.0,2023.0,2015
2075,Unnamed: 2076,,,0.11900000000000001,0.8140000000000001,0.0,0.051,0.121,0.245,,,,0.975,,,,0.233,0.767,0.451,,,,2015
2076,"Census Tract 996, Kings County, New York",52143.0,3819.0,199.0,3452.0,152.0,10.0,520.0,608.0,"$64,375","$29,025",0.44,1167.0,1964.0,"$518,100","$1,408",941.0,2878.0,2204.0,2642.0,1272.0,3819.0,2015
2077,Unnamed: 2078,,,0.052000000000000005,0.904,0.04,0.003,0.19699999999999998,0.23,,,,0.9179999999999999,,,,0.24600000000000002,0.754,0.5770000000000001,,,,2015
2078,"Census Tract 998, Kings County, New York",22843.4,3702.0,129.0,3482.0,38.0,0.0,264.0,657.0,"$72,143","$27,374",0.36,1232.0,1965.0,"$517,500","$1,589",1241.0,2461.0,2006.0,2507.0,1418.0,3702.0,2015
2079,Unnamed: 2080,,,0.027999999999999997,0.9179999999999999,0.024,0.031,0.08,0.35100000000000003,,,,0.941,,,,0.271,0.7290000000000001,0.486,,,,2015
2080,"Census Tract 1034, Kings County, New York",15703.9,4029.0,447.0,2680.0,0.0,526.0,462.0,391.0,"$18,158","$11,721",0.5,1678.0,1958.0,,$383,2838.0,1191.0,579.0,2191.0,1678.0,4029.0,2015
2081,Unnamed: 2082,,,0.111,0.665,0.0,0.131,0.21100000000000002,0.179,,,,1.0,,,,0.7040000000000001,0.29600000000000004,0.14400000000000002,,,,2015
2082,"Census Tract 1058.01, Kings County, New York",39857.8,6403.0,2316.0,3640.0,20.0,271.0,1157.0,1169.0,"$25,276","$18,265",0.47,3308.0,1974.0,,$923,3399.0,2981.0,1849.0,4579.0,3347.0,6380.0,2015
2083,Unnamed: 2084,,,0.36200000000000004,0.569,0.003,0.042,0.253,0.255,,,,0.988,,,,0.5329999999999999,0.467,0.289,,,,2015
2084,"Census Tract 1058.04, Kings County, New York",21810.5,6416.0,1901.0,3422.0,357.0,525.0,918.0,834.0,"$27,649","$16,899",0.43,3000.0,1975.0,"$378,000",$585,3276.0,3115.0,1736.0,4531.0,3175.0,6391.0,2015
2085,Unnamed: 2086,,,0.29600000000000004,0.5329999999999999,0.055999999999999994,0.08199999999999999,0.203,0.184,,,,0.945,,,,0.513,0.48700000000000004,0.271,,,,2015
2086,"Census Tract 1070, Kings County, New York",980.5,1141.0,112.0,808.0,85.0,102.0,44.0,296.0,"$77,768","$34,148",0.31,464.0,2007.0,"$340,000","$1,139",323.0,818.0,306.0,727.0,474.0,1141.0,2015
2087,Unnamed: 2088,,,0.098,0.708,0.075,0.08900000000000001,0.061,0.40700000000000003,,,,0.9790000000000001,,,,0.28300000000000003,0.7170000000000001,0.268,,,,2015
2088,"Census Tract 1078, Kings County, New York",20391.5,3988.0,136.0,3540.0,0.0,244.0,350.0,668.0,"$59,455","$29,980",0.38,1746.0,1964.0,"$296,400","$1,139",878.0,3110.0,1595.0,3214.0,1942.0,3988.0,2015
2089,Unnamed: 2090,,,0.034,0.888,0.0,0.061,0.109,0.20800000000000002,,,,0.899,,,,0.22,0.78,0.4,,,,2015
2090,"Census Tract 1098, Kings County, New York",6542.7,2160.0,143.0,1774.0,42.0,173.0,245.0,360.0,"$43,664","$16,963",0.45,601.0,1959.0,"$356,900","$1,524",1078.0,955.0,719.0,1215.0,681.0,2033.0,2015
2091,Unnamed: 2092,,,0.066,0.821,0.019,0.08,0.20199999999999999,0.29600000000000004,,,,0.883,,,,0.53,0.47,0.33299999999999996,,,,2015
2092,"Census Tract 1104, Kings County, New York",17219.4,4948.0,203.0,4061.0,0.0,655.0,542.0,356.0,"$44,063","$18,133",0.45,1603.0,1956.0,"$360,700",$857,1721.0,3227.0,1397.0,2953.0,1801.0,4948.0,2015
2093,Unnamed: 2094,,,0.040999999999999995,0.821,0.0,0.132,0.184,0.121,,,,0.89,,,,0.348,0.652,0.282,,,,2015
2094,"Census Tract 1106, Kings County, New York",67197.7,4438.0,324.0,3544.0,0.0,509.0,688.0,235.0,"$24,564","$12,792",0.5,1620.0,1954.0,,$447,2853.0,1556.0,786.0,2380.0,1703.0,4409.0,2015
2095,Unnamed: 2096,,,0.073,0.799,0.0,0.115,0.289,0.099,,,,0.951,,,,0.647,0.353,0.177,,,,2015
2096,"Census Tract 1110, Kings County, New York",71461.3,3400.0,381.0,2579.0,0.0,193.0,736.0,138.0,"$16,716","$14,972",0.61,1478.0,1955.0,,$411,2503.0,897.0,413.0,2012.0,1544.0,3400.0,2015
2097,Unnamed: 2098,,,0.11199999999999999,0.759,0.0,0.057,0.366,0.069,,,,0.9570000000000001,,,,0.736,0.264,0.122,,,,2015
2098,"Census Tract 1116, Kings County, New York",19379.8,3739.0,548.0,2776.0,0.0,407.0,430.0,266.0,"$36,175","$16,288",0.5,1036.0,1969.0,"$445,200","$1,542",2471.0,1172.0,1015.0,2017.0,1200.0,3643.0,2015
2099,Unnamed: 2100,,,0.147,0.742,0.0,0.109,0.213,0.132,,,,0.863,,,,0.6779999999999999,0.322,0.272,,,,2015
2100,"Census Tract 1118, Kings County, New York",47648.0,2986.0,398.0,2566.0,0.0,0.0,221.0,217.0,"$33,160","$16,366",0.53,979.0,1965.0,"$417,500","$1,325",1705.0,1261.0,950.0,1877.0,1261.0,2966.0,2015
2101,Unnamed: 2102,,,0.133,0.8590000000000001,0.0,0.0,0.11800000000000001,0.11599999999999999,,,,0.7759999999999999,,,,0.575,0.425,0.318,,,,2015
2102,"Census Tract 1120, Kings County, New York",48220.6,3221.0,465.0,2472.0,0.0,247.0,376.0,221.0,"$21,507","$13,111",0.54,1103.0,1959.0,"$429,700","$1,225",2118.0,1096.0,993.0,2104.0,1335.0,3214.0,2015
2103,Unnamed: 2104,,,0.14400000000000002,0.768,0.0,0.077,0.179,0.105,,,,0.826,,,,0.659,0.341,0.308,,,,2015
2104,"Census Tract 1122, Kings County, New York",59927.9,3755.0,587.0,2763.0,78.0,293.0,834.0,180.0,"$30,987","$13,030",0.48,1117.0,1946.0,"$435,100","$1,181",2309.0,1426.0,1502.0,2234.0,1215.0,3735.0,2015
2105,Unnamed: 2106,,,0.156,0.736,0.021,0.078,0.373,0.081,,,,0.919,,,,0.618,0.382,0.4,,,,2015
2106,"Census Tract 1124, Kings County, New York",49499.1,3399.0,85.0,3109.0,0.0,170.0,213.0,421.0,"$40,707","$20,695",0.51,1139.0,1939.0,"$569,200","$1,189",1429.0,1945.0,951.0,2009.0,1262.0,3374.0,2015
2107,Unnamed: 2108,,,0.025,0.915,0.0,0.05,0.106,0.21,,,,0.903,,,,0.424,0.5770000000000001,0.28,,,,2015
2108,"Census Tract 1126, Kings County, New York",58808.9,3826.0,559.0,2755.0,44.0,468.0,626.0,169.0,"$40,323","$16,560",0.47,1280.0,1950.0,"$392,400","$1,140",1742.0,2084.0,1473.0,2231.0,1472.0,3826.0,2015
2109,Unnamed: 2110,,,0.146,0.72,0.012,0.122,0.281,0.076,,,,0.87,,,,0.455,0.545,0.385,,,,2015
2110,"Census Tract 1128, Kings County, New York",53840.6,3829.0,294.0,3133.0,70.0,303.0,437.0,387.0,"$34,028","$17,953",0.52,1394.0,1939.0,"$427,000","$1,193",2027.0,1752.0,1614.0,2366.0,1588.0,3779.0,2015
2111,Unnamed: 2112,,,0.077,0.818,0.018000000000000002,0.079,0.185,0.16399999999999998,,,,0.878,,,,0.536,0.46399999999999997,0.42200000000000004,,,,2015
2112,"Census Tract 1130, Kings County, New York",58562.9,4386.0,88.0,3776.0,0.0,202.0,524.0,267.0,"$29,038","$13,624",0.49,1394.0,1960.0,"$372,200","$1,120",2608.0,1741.0,1775.0,2390.0,1475.0,4349.0,2015
2113,Unnamed: 2114,,,0.02,0.861,0.0,0.046,0.21899999999999997,0.11199999999999999,,,,0.945,,,,0.6,0.4,0.405,,,,2015
2114,"Census Tract 1132, Kings County, New York",25058.7,1917.0,101.0,1741.0,10.0,38.0,220.0,217.0,"$49,250","$22,009",0.42,650.0,1991.0,"$336,800","$1,243",589.0,1328.0,795.0,1268.0,723.0,1917.0,2015
2115,Unnamed: 2116,,,0.053,0.9079999999999999,0.005,0.02,0.174,0.171,,,,0.899,,,,0.307,0.693,0.415,,,,2015
2116,"Census Tract 1134, Kings County, New York",52451.4,3107.0,229.0,2114.0,15.0,677.0,605.0,112.0,"$19,205","$11,457",0.59,884.0,1974.0,"$592,600",$626,2110.0,798.0,644.0,1664.0,925.0,2908.0,2015
2117,Unnamed: 2118,,,0.07400000000000001,0.68,0.005,0.218,0.364,0.067,,,,0.956,,,,0.726,0.27399999999999997,0.207,,,,2015
2118,"Census Tract 1142.01, Kings County, New York",15254.1,1748.0,674.0,402.0,87.0,473.0,393.0,191.0,"$45,682","$21,496",0.45,560.0,1939.0,"$438,900","$1,199",680.0,1068.0,779.0,1174.0,627.0,1748.0,2015
2119,Unnamed: 2120,,,0.386,0.23,0.05,0.271,0.335,0.163,,,,0.893,,,,0.389,0.611,0.446,,,,2015
2120,"Census Tract 1142.02, Kings County, New York",60254.4,2656.0,678.0,1328.0,26.0,491.0,464.0,271.0,"$41,352","$16,303",0.38,904.0,1939.0,"$344,000","$1,132",1231.0,1425.0,812.0,1614.0,981.0,2656.0,2015
2121,Unnamed: 2122,,,0.255,0.5,0.01,0.185,0.28800000000000003,0.168,,,,0.922,,,,0.46399999999999997,0.537,0.306,,,,2015
2122,"Census Tract 1144, Kings County, New York",15591.5,2587.0,553.0,1597.0,0.0,380.0,386.0,107.0,"$26,429","$12,645",0.45,772.0,1950.0,"$452,800","$1,124",1848.0,692.0,631.0,1414.0,869.0,2540.0,2015
2123,Unnamed: 2124,,,0.214,0.617,0.0,0.147,0.273,0.076,,,,0.888,,,,0.728,0.272,0.244,,,,2015
2124,"Census Tract 1146, Kings County, New York",50456.7,3119.0,784.0,1010.0,44.0,1175.0,782.0,264.0,"$30,101","$14,208",0.44,969.0,1939.0,"$475,700","$1,197",2065.0,1043.0,1328.0,1986.0,1029.0,3108.0,2015
2125,Unnamed: 2126,,,0.251,0.324,0.013999999999999999,0.377,0.39399999999999996,0.133,,,,0.9420000000000001,,,,0.664,0.336,0.426,,,,2015
2126,"Census Tract 1150, Kings County, New York",45434.9,2776.0,252.0,1462.0,98.0,672.0,493.0,147.0,"$40,104","$17,981",0.45,908.0,1964.0,"$432,400","$1,307",1325.0,1442.0,957.0,1604.0,1043.0,2767.0,2015
2127,Unnamed: 2128,,,0.091,0.527,0.035,0.242,0.307,0.092,,,,0.871,,,,0.479,0.521,0.345,,,,2015
2128,"Census Tract 1152, Kings County, New York",50089.3,3213.0,170.0,2079.0,149.0,781.0,562.0,267.0,"$32,500","$14,996",0.54,1000.0,1968.0,"$424,300","$1,164",1804.0,1395.0,1197.0,1914.0,1117.0,3199.0,2015
2129,Unnamed: 2130,,,0.053,0.647,0.046,0.243,0.294,0.14,,,,0.895,,,,0.564,0.436,0.373,,,,2015
2130,"Census Tract 1156, Kings County, New York",67300.6,4154.0,261.0,2747.0,57.0,943.0,802.0,218.0,"$15,854","$12,296",0.58,1574.0,1971.0,"$388,900",$551,2822.0,1307.0,1319.0,2332.0,1676.0,4129.0,2015
2131,Unnamed: 2132,,,0.063,0.6609999999999999,0.013999999999999999,0.22699999999999998,0.344,0.094,,,,0.9390000000000001,,,,0.684,0.317,0.318,,,,2015
2132,"Census Tract 1158, Kings County, New York",49098.8,2938.0,403.0,2052.0,0.0,376.0,535.0,224.0,"$44,142","$19,241",0.45,901.0,1949.0,"$431,300","$1,245",1239.0,1697.0,1184.0,1973.0,1117.0,2936.0,2015
2133,Unnamed: 2134,,,0.13699999999999998,0.698,0.0,0.128,0.271,0.114,,,,0.807,,,,0.42200000000000004,0.578,0.40299999999999997,,,,2015
2134,"Census Tract 1160, Kings County, New York",36588.3,2139.0,226.0,1544.0,22.0,232.0,453.0,208.0,"$26,745","$17,127",0.49,869.0,1983.0,"$331,000",$683,1200.0,939.0,737.0,1396.0,954.0,2139.0,2015
2135,Unnamed: 2136,,,0.106,0.722,0.01,0.109,0.325,0.149,,,,0.9109999999999999,,,,0.561,0.439,0.345,,,,2015
2136,"Census Tract 1162, Kings County, New York",37428.5,2073.0,70.0,1842.0,19.0,125.0,178.0,242.0,"$42,829","$21,635",0.47,735.0,1969.0,"$350,700","$1,189",844.0,1229.0,718.0,1388.0,865.0,2073.0,2015
2137,Unnamed: 2138,,,0.034,0.889,0.009000000000000001,0.06,0.128,0.174,,,,0.85,,,,0.40700000000000003,0.593,0.34600000000000003,,,,2015
2138,"Census Tract 1164, Kings County, New York",44277.9,3104.0,704.0,1965.0,60.0,288.0,516.0,158.0,"$40,357","$16,343",0.5,894.0,1975.0,"$351,200","$1,182",1712.0,1392.0,1154.0,2004.0,1075.0,3104.0,2015
2139,Unnamed: 2140,,,0.22699999999999998,0.633,0.019,0.09300000000000001,0.258,0.079,,,,0.8320000000000001,,,,0.552,0.449,0.37200000000000005,,,,2015
2140,"Census Tract 1166, Kings County, New York",46553.9,2865.0,587.0,1887.0,19.0,281.0,295.0,215.0,"$33,892","$14,171",0.51,881.0,1939.0,"$427,500","$1,289",1782.0,1083.0,1010.0,1592.0,1072.0,2865.0,2015
2141,Unnamed: 2142,,,0.205,0.659,0.006999999999999999,0.098,0.185,0.135,,,,0.8220000000000001,,,,0.622,0.37799999999999995,0.353,,,,2015
2142,"Census Tract 1168, Kings County, New York",28408.6,1579.0,544.0,713.0,70.0,242.0,173.0,148.0,"$31,983","$14,593",0.44,564.0,1939.0,"$415,400","$1,089",942.0,637.0,841.0,934.0,733.0,1579.0,2015
2143,Unnamed: 2144,,,0.345,0.452,0.044000000000000004,0.153,0.185,0.159,,,,0.769,,,,0.597,0.40299999999999997,0.5329999999999999,,,,2015
2144,"Census Tract 1170, Kings County, New York",27042.5,1606.0,340.0,548.0,50.0,585.0,344.0,84.0,"$35,889","$14,583",0.45,504.0,1939.0,"$357,000","$1,210",1134.0,472.0,616.0,866.0,613.0,1606.0,2015
2145,Unnamed: 2146,,,0.212,0.341,0.031,0.364,0.397,0.09699999999999999,,,,0.8220000000000001,,,,0.706,0.294,0.384,,,,2015
2146,"Census Tract 1172.01, Kings County, New York",50858.4,2536.0,543.0,548.0,130.0,1094.0,620.0,159.0,"$51,042","$18,055",0.46,757.0,1939.0,"$468,500","$1,339",1277.0,1249.0,1195.0,1575.0,848.0,2526.0,2015
2147,Unnamed: 2148,,,0.214,0.21600000000000003,0.051,0.431,0.39399999999999996,0.10099999999999999,,,,0.893,,,,0.506,0.495,0.47100000000000003,,,,2015
2148,"Census Tract 1172.02, Kings County, New York",53240.6,3121.0,1436.0,1263.0,91.0,296.0,453.0,296.0,"$52,260","$23,274",0.42,1089.0,1939.0,"$429,900","$1,293",1157.0,1964.0,1354.0,1944.0,1383.0,3121.0,2015
2149,Unnamed: 2150,,,0.46,0.405,0.028999999999999998,0.095,0.233,0.152,,,,0.787,,,,0.371,0.629,0.434,,,,2015
2150,"Census Tract 1174, Kings County, New York",51931.4,4268.0,2581.0,825.0,533.0,219.0,477.0,309.0,"$53,549","$17,042",0.42,1091.0,1939.0,"$409,800","$1,521",2061.0,2194.0,1920.0,2443.0,1408.0,4255.0,2015
2151,Unnamed: 2152,,,0.605,0.193,0.125,0.051,0.195,0.127,,,,0.775,,,,0.484,0.516,0.45,,,,2015
2152,"Census Tract 1176.01, Kings County, New York",51627.7,3037.0,1328.0,727.0,84.0,874.0,522.0,188.0,"$44,088","$15,111",0.41,833.0,1939.0,"$396,600","$1,332",1564.0,1473.0,1435.0,1839.0,958.0,3037.0,2015
2153,Unnamed: 2154,,,0.43700000000000006,0.239,0.027999999999999997,0.28800000000000003,0.284,0.102,,,,0.87,,,,0.515,0.485,0.473,,,,2015
2154,"Census Tract 1176.02, Kings County, New York",50431.3,2800.0,921.0,679.0,39.0,1032.0,379.0,210.0,"$28,304","$15,546",0.52,947.0,1939.0,"$420,100","$1,101",1605.0,1189.0,1437.0,1900.0,1131.0,2794.0,2015
2155,Unnamed: 2156,,,0.32899999999999996,0.243,0.013999999999999999,0.369,0.2,0.111,,,,0.8370000000000001,,,,0.574,0.426,0.513,,,,2015
2156,"Census Tract 1178, Kings County, New York",30745.9,1665.0,441.0,700.0,250.0,244.0,435.0,139.0,"$36,061","$17,311",0.51,494.0,1939.0,"$378,000","$1,226",760.0,863.0,885.0,1033.0,574.0,1623.0,2015
2157,Unnamed: 2158,,,0.265,0.42,0.15,0.147,0.42100000000000004,0.135,,,,0.861,,,,0.46799999999999997,0.532,0.532,,,,2015
2158,"Census Tract 1180, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2015
2159,Unnamed: 2160,,,,,,,,,,,,,,,,,,,,,,2015
2160,"Census Tract 1182.01, Kings County, New York",62584.2,3054.0,1055.0,697.0,135.0,1083.0,419.0,259.0,"$42,301","$16,520",0.43,883.0,1939.0,"$482,500","$1,264",1486.0,1568.0,1349.0,1905.0,1035.0,3054.0,2015
