,ct_index,Population_density,Total_pop,perc_white,perc_black,perc_asian,perc_hispanic,high_school_below,bachelor_up,Median_hhs_Income,Per_Capita_Income,Gini_Index,Occupied_rate,Median_Value,Median_Rent,inc_to_poverty_under2,inc_to_poverty_above2,Foreign_born,year,GEO.id2,Total_Housing_unit,n_ct,Total Low-Income Units:,perc_pc,perc_pc_,building_age,entropy_index,log_pop,log_pop_density,log_h_unit,log_income,log_inc_p
895,"Census Tract 323, Bronx County, New York",22667.48,4840.6,0.7490521176947329,0.09877553845360283,0.00015571754281038837,0.04353751276073244,0.06461722415902368,0.5473929591743361,77632.0,48384.6,0.43200000000000005,0.8548886936977697,12.49881688357422,7.0312110829090555,0.13021683058552033,0.8697831694144798,0.18967063837732626,2012.2,36005032300.0,2719.0,323.0,0.0,0.0,0.0,58.8,0.558045928112561,8.48479395896956,10.028686577199318,7.908019444632471,11.259734992303722,10.786936860255967
896,"Census Tract 323, Kings County, New York",56048.0,3753.2,0.10341147860313822,0.7791123256339694,2.7496919679943582e-05,0.07256037951851592,0.13576974187985466,0.3091881005695819,45873.8,22800.4,0.44400000000000006,0.937870090433707,13.35607489058058,7.022154819290633,0.3698025841340334,0.6301974158659667,0.375492292464621,2012.2,36047032300.0,1518.0,323.0,6.0,0.003952569169960474,0.003920170887483449,78.0,0.616569220102446,8.230364088415895,10.933963745437268,7.325148957955575,10.733649426976596,10.03453335864829
897,"Census Tract 323, Richmond County, New York",796.6600000000001,1217.6,0.41116001371955385,0.3177402166668885,0.0003476817063298032,0.19805786517837426,0.22974861420495482,0.19533533715841256,45788.4,26948.2,0.484,0.9585655491565819,12.294815855364563,6.992096427415888,0.40911085300531846,0.5908891469946815,0.26852439014901713,2012.2,36085032300.0,518.0,323.0,0.0,0.0,0.0,27.4,1.0232662382462112,7.104636987107422,6.680427988021596,6.249975242259483,10.73178606291355,10.201671783754064
898,"Census Tract 324, Bronx County, New York",28061.9,2899.4,0.2611665447374759,0.29888474241897084,9.041765481313182e-05,0.3740855547957138,0.3052626883818217,0.16105829537407765,27481.4,17719.0,0.47400000000000003,0.9400758229360552,12.922057059992877,6.36199308533525,0.5217653263469441,0.47823467365305594,0.2584806220291453,2012.2,36005032400.0,1325.0,324.0,0.0,0.0,0.0,65.0,1.0589751772910123,7.9722590980167976,10.24216806340971,7.1891677384203225,10.221264691181224,9.78239278915807
899,"Census Tract 325, Kings County, New York",99405.575,6473.25,0.058816754988259355,0.9074870022563256,9.123845243912983e-06,0.016267566356015856,0.24118667955974596,0.17839553581881187,34614.25,19909.25,0.48,0.9563055483396289,13.18284681278384,6.946975992135418,0.4776802961225689,0.5223197038774311,0.37615892836819675,2011.5,36047032500.0,2652.0,325.0,14.0,0.005279034690799397,0.005436650317352991,63.0,0.31092929394418745,8.775433579767876,11.50696347759099,7.883069351305753,10.452020725969986,9.89893972683592
900,"Census Tract 326, Bronx County, New York",27439.8,3508.75,0.5751438415170755,0.12023824434686181,0.00016450551725763062,0.17770560991989073,0.2528150558481269,0.25904065659027514,66700.0,24457.5,0.385,0.9342436482764155,13.052155482360833,7.23164873339649,0.21989956863272633,0.7801004313672737,0.32071414478379695,2013.0,36005032600.0,1075.0,326.0,0.0,0.0,0.0,67.75,0.8660447686809802,8.163015127676092,10.21974979318352,6.980075940561763,11.107960231903714,10.104692196331584
901,"Census Tract 326, Kings County, New York",53734.96,6872.4,0.25289007330688784,0.4619697000699633,3.702304735262291e-05,0.11322690101798313,0.36961370015089057,0.10587462740790413,24202.4,12911.8,0.472,0.916961317644577,12.797961994015893,6.502790045915623,0.6434451500307932,0.35655484996920694,0.25444251422259023,2012.2,36047032600.0,2592.0,326.0,0.0,0.0,0.0,47.8,0.9331425108546585,8.835268669187812,10.891819092881192,7.860185057472165,10.094207080781125,9.465896900922605
902,"Census Tract 327, Kings County, New York",44166.74,3012.2,0.1345387364130317,0.7477574910744129,4.816879841670019e-05,0.06573812652984903,0.17488974647282096,0.31640007686182503,43472.4,29336.2,0.466,0.9510630394540704,13.407482167452946,6.919486201857835,0.3517751051250181,0.6482248948749818,0.45119236403886714,2012.2,36047032700.0,1347.0,327.0,54.0,0.0400890868596882,0.038594449854669255,78.0,0.6596183549892227,8.010425987777749,10.695727296116285,7.205635176410364,10.679881532948787,10.286577527289962
903,"Census Tract 327, Queens County, New York",66555.84,3908.2,0.3938614686992115,0.03244665737801083,0.00010099640684539198,0.35928939330234233,0.19657266174446775,0.19829658830074126,55957.0,22226.6,0.42000000000000004,0.9155935449904762,13.394982572179064,7.248361814741805,0.38715463939605793,0.6128453606039421,0.6563921712438365,2012.2,36081032700.0,1328.0,327.0,0.0,0.0,0.0,72.4,0.8392964898245037,8.270832188925842,11.105796573541884,7.191429330036379,10.932338817621135,10.009045048792002
904,"Census Tract 328, Bronx County, New York",52979.96,4180.2,0.35090716587108833,0.22809442877837469,8.419415590210716e-05,0.26073117913648725,0.25764042347020977,0.16706449963716732,34572.8,16017.4,0.46399999999999997,0.9453632272980667,13.057376755884775,6.7620356246327304,0.5266833335158011,0.47331666648419884,0.3517174821324868,2012.2,36005032800.0,1475.0,328.0,0.0,0.0,0.0,64.6,1.041617929048057,8.338114371264128,10.877669007823888,7.29641326877392,10.450822524718188,9.681430910322156
905,"Census Tract 328, Kings County, New York",33251.54,2985.0,0.17487903700899016,0.3841740684483353,5.8496531937507026e-05,0.060380702838726784,0.3986614258202567,0.13401754216301637,38545.8,21571.4,0.48,0.9076054273588138,12.763800938982383,6.68910163294078,0.5378321861687217,0.46216781383127836,0.44020190151507316,2012.2,36047032800.0,1109.0,328.0,116.0,0.10459873760144274,0.10245160524347019,42.2,0.8352291366236223,8.001355025826703,10.41185636080093,7.011213987350367,10.559602423639715,9.97912364223756
906,"Census Tract 328, Queens County, New York",17721.66,2513.2,0.056111306016818054,0.9070291582854262,2.236836539593689e-05,0.007380300304714619,0.17536238907967974,0.2217990390953873,62725.4,22605.6,0.378,0.9236996216260451,12.975625157292525,7.2379219630400735,0.26359038138537033,0.7364096186146296,0.3636684401636165,2012.2,36081032800.0,745.0,328.0,0.0,0.0,0.0,58.6,0.27864485456753507,7.829312120528792,9.782542899229664,6.61338421837956,11.046521748256936,10.025952942176717
907,"Census Tract 329, Kings County, New York",89702.22,5406.6,0.2518926543510797,0.6619104272739691,4.639008133173124e-05,0.06371347628619464,0.20488607754498994,0.2508508732103545,42702.4,20229.4,0.418,0.9005110308139687,13.240750674902191,6.981563206126856,0.42948147104766543,0.5705185289523346,0.42764748797842544,2012.2,36047032900.0,2529.0,329.0,0.0,0.0,0.0,78.0,0.7770244851280834,8.595375708469046,11.404250796904511,7.835579246669965,10.662010403726207,9.914892270799564
908,"Census Tract 329, Queens County, New York",27697.360000000004,4654.0,0.40211213915003263,0.048757059070409337,8.67877166062856e-05,0.29598827591718163,0.19088244621619024,0.21611163134106995,61092.0,22262.0,0.426,0.9274828721282183,13.137764173980353,7.282211200215957,0.3745767536143607,0.6254232463856393,0.581214604558445,2012.2,36081032900.0,1282.0,329.0,0.0,0.0,0.0,65.2,0.8696706733555304,8.445482343862237,10.229092380774237,7.156176637480615,11.020136203690337,10.010636468053171
909,"Census Tract 33, Bronx County, New York",63290.979999999996,3679.8,0.26578543795183796,0.3819285797570263,7.319088659212397e-05,0.32058752783660616,0.435226994276449,0.10208867759172795,17526.6,8882.6,0.484,0.9471238137251188,12.713973997778918,6.248042874508429,0.8159951615201173,0.18400483847988267,0.30703981731236574,2012.2,36005003300.0,1239.0,33.0,190.0,0.15334947538337368,0.1535161747159822,52.8,1.0691552805375522,8.210613681859993,11.055498101928189,7.122059881629142,9.771475005880875,9.091849585923564
910,"Census Tract 33, Kings County, New York",42376.1,2701.6,0.5755143802791339,0.1559256763496085,0.00021631909308205078,0.12201335207791723,0.0937153472928732,0.6671720480090322,86881.4,58226.8,0.49000000000000005,0.9484964268668703,13.568484066186732,7.534335215269969,0.23257649781585318,0.7674235021841469,0.25710639242717537,2012.2,36047003300.0,1751.0,33.0,73.0,0.041690462592804116,0.05301834434798054,77.2,0.850818831929628,7.901599469071358,10.654339803047895,7.467942332285852,11.37229924921841,10.9721010088303
911,"Census Tract 33, New York County, New York",38600.53333333333,5094.666666666667,0.8331516114188756,0.016573613625447643,0.00016382729319574014,0.01308024624535277,0.001983143282102132,0.9012166067765014,194345.0,175610.0,0.5733333333333333,0.8646595799601483,13.815511557963774,7.601402334583733,0.1073462242608868,0.8926537757391132,0.21075302104740876,2012.3333333333333,36061003300.0,2721.0,33.0,88.0,0.03234105108416024,0.03315513803422992,78.0,0.27673261061255344,8.535949519898681,10.561021372283204,7.908754738783246,12.17739020916785,12.0760209061699
912,"Census Tract 33, Queens County, New York",12984.075,2548.25,0.46040781169386774,0.04711927983523519,0.0001813659273146631,0.07486437117820034,0.16404434904978535,0.3991291056233905,50957.75,27286.5,0.495,0.8845704515577638,13.24365137461153,7.343426229147367,0.46049365505914375,0.5395063449408564,0.6309046159078269,2013.0,36081003300.0,1219.0,33.0,0.0,0.0,0.0,61.5,0.6906830090842103,7.843162128048522,9.471478885517856,7.105786129481271,10.838752136995009,10.21414735337038
913,"Census Tract 33, Richmond County, New York",10630.26,3511.6,0.5549202998421331,0.24698386508305775,0.000160144873831228,0.06550890851994452,0.09934473598915679,0.4526290716720287,69482.4,36232.2,0.41400000000000003,0.930322719724345,12.938825080682479,7.093736796607579,0.24044449384693295,0.7595555061530671,0.2857278117018351,2012.2,36085003300.0,1558.0,33.0,0.0,0.0,0.0,70.0,0.8464717096467492,8.163827053052053,9.271459930114956,7.351158226430694,11.148828762072805,10.49770350520315
914,"Census Tract 330, Bronx County, New York",70490.7,5567.8,0.43433426799138547,0.2060400880833994,7.864774620633523e-05,0.3250724833202378,0.2674625662435554,0.16470389685603526,37914.4,17716.0,0.45600000000000007,0.9531725624888168,12.917354396285601,6.913538523737865,0.4620079667255944,0.5379920332744056,0.47330639866217206,2012.2,36005033000.0,2201.0,330.0,0.0,0.0,0.0,63.2,1.0383593849800312,8.624755281828904,11.163236065205208,7.696667081526462,10.543086266138399,9.782223465043089
915,"Census Tract 330, Kings County, New York",33304.0,4399.2,0.3285628999763097,0.5151424261088232,7.500997691412917e-05,0.09123041050709527,0.2940045541928093,0.16610627223400828,22165.4,14513.6,0.502,0.950628203907879,12.7548874552002,6.247655952468392,0.6329737678826322,0.3670262321173678,0.3451730541192572,2012.2,36047033000.0,1807.0,330.0,0.0,0.0,0.0,48.8,0.9192663775948737,8.389177985193605,10.413432788874811,7.499423290592229,10.006287793485978,9.58284141986068
916,"Census Tract 330, Queens County, New York",21716.340000000004,6854.0,0.012900394519884622,0.9017487667316464,1.8587050447102729e-06,0.05591583870739066,0.1850958381028155,0.17363740164328573,70587.6,22934.8,0.358,0.9193001607947032,12.901567069158467,7.246225518266023,0.2557494603728785,0.7442505396271215,0.36377939280131916,2012.2,36081033000.0,2150.0,330.0,0.0,0.0,0.0,65.4,0.304379719871392,8.832587702434553,9.985820251561462,7.673223121121708,11.164609770661512,10.04041068669676
917,"Census Tract 331, Kings County, New York",78523.28,4324.2,0.6331239063400221,0.33424719336433323,0.0001466342472961268,0.02708949365179162,0.1431095433479614,0.23700841968001568,36876.0,17493.6,0.46399999999999997,0.9312454259582111,13.601326748021537,6.95253742175403,0.44943264723010773,0.5505673527698922,0.3295368362922593,2012.2,36047033100.0,1621.0,331.0,0.0,0.0,0.0,78.0,0.7440940125735125,8.37198243115845,11.271150420314678,7.390798521735676,10.515316211918485,9.769590378736114
918,"Census Tract 332.01, Bronx County, New York",85754.9,3775.75,0.32947710860881285,0.1984515579761409,8.908969215848588e-05,0.3629024699482419,0.2186802034806774,0.30377885956152584,44305.25,27046.5,0.43,0.9294763415779979,12.052921466035999,7.010763029056366,0.3822073067837137,0.6177926932162863,0.33305647000320304,2013.0,36005033201.0,1947.0,332.01,0.0,0.0,0.0,60.5,1.052701227176312,8.236354317446452,11.359248506252738,7.5740450053721995,10.698858459169466,10.205312885884533
919,"Census Tract 332.02, Bronx County, New York",86975.525,3868.75,0.22010752074427406,0.3395590289213787,5.7009255854921236e-05,0.3030134687469201,0.34684938390580744,0.1724588621409258,35711.5,16524.25,0.445,0.8775815438136749,12.417346024273897,7.006015648149656,0.5339596579854278,0.4660403420145723,0.34301386598973493,2013.0,36005033202.0,1681.0,332.02,0.0,0.0,0.0,60.0,1.0575323436742516,8.260686736432906,11.373382036219228,7.427144133408616,10.483228044746912,9.712584277910798
920,"Census Tract 333, Kings County, New York",65367.92,4686.4,0.6564398909309958,0.3034406452203049,0.0001403880974141524,0.02438335499296728,0.09772323226082384,0.3263277379273526,43010.4,16141.8,0.476,0.9598185354800821,13.394708436845871,6.991360862836934,0.5512136226434908,0.4487863773565093,0.22808742696227005,2012.2,36047033300.0,1397.0,333.0,11.0,0.007874015748031496,0.007988547486579173,78.0,0.7289458249813485,8.452419976073468,11.087786897223383,7.242082359256962,10.669197225897289,9.689167459769152
921,"Census Tract 334, Bronx County, New York",1046.0,1226.5,0.214603311151601,0.41635309775972146,0.00016962115852189836,0.32109210787068687,0.21864934128329358,0.23209065074188726,40761.5,20859.5,0.44,0.9416223192657651,12.308177868467327,7.060047089324396,0.47761785590171346,0.5223821440982865,0.33977344872945503,2013.0,36005033400.0,654.0,334.0,0.0,0.0,0.0,55.5,0.9961417503053132,7.111919863698544,6.952728644624869,6.483107351457199,10.615493287444613,9.945564758948223
922,"Census Tract 334.01, Queens County, New York",15456.975000000002,3317.5,0.0294597352625116,0.8882211713126766,8.949934304871405e-06,0.058692749121935194,0.1424063931277504,0.18200026954187737,67840.25,23179.75,0.35250000000000004,0.951356255949843,12.910221584197895,7.21927594091376,0.26913390932436504,0.730866090675635,0.3538560824874299,2012.75,36081033401.0,1073.0,334.01,0.0,0.0,0.0,46.25,0.36700347508286557,8.106966766206362,9.645815636760831,6.9782137426306985,11.124910955600503,10.051034331675963
923,"Census Tract 334.02, Queens County, New York",43922.825,12975.75,0.018583558916676,0.9452980357132743,1.4317697472022804e-06,0.023730484943789334,0.13648928479729855,0.21591777892612102,42913.0,25093.0,0.39249999999999996,0.9661939162542953,12.019291158014125,6.821107472256465,0.30330678618013485,0.696693213819865,0.2249747186647936,2011.5,36081033402.0,6193.0,334.02,0.0,0.0,0.0,53.0,0.21519412135151772,9.47083750983174,10.690189395608499,8.731174900938061,10.66693008931473,10.13034420176222
924,"Census Tract 335, Bronx County, New York",8201.9,2195.5,0.7293504133516179,0.06739873365568988,0.0003326995459860669,0.09115127753158546,0.08492510768011265,0.6556352262109647,90216.0,46810.75,0.49,0.9575840589686413,12.727541429394645,7.143617602704121,0.1449014149948475,0.8550985850051525,0.1821324786111413,2013.0,36005033500.0,791.0,335.0,0.0,0.0,0.0,78.0,0.6284704371627087,7.694165090001772,9.012121113729423,6.673297967767654,11.409962073912123,10.753868156383238
925,"Census Tract 335, Kings County, New York",43530.4,3048.2,0.5998550393342647,0.32467487828857033,0.0001966124504029843,0.02527576806168713,0.1197689627658639,0.3712274612050895,56665.4,19981.8,0.45,0.899628641551657,13.47936626756282,7.062020237993567,0.414129705108426,0.585870294891574,0.23421659200195374,2012.2,36047033500.0,827.0,335.0,6.0,0.007255139056831924,0.006875129301053673,78.0,0.755709570975257,8.022306531451749,10.681214823569137,6.717804695023691,10.944919074173281,9.902577138234767
926,"Census Tract 336, Bronx County, New York",91628.58,6350.8,0.15960251736477357,0.4434118805596562,2.5070237767074938e-05,0.3535292834651599,0.3005862222839549,0.14767230681122295,29329.0,19908.6,0.52,0.9704521467322176,11.911164527986653,6.751802977208251,0.5194223524221261,0.48057764757787397,0.28590349260245196,2012.2,36005033600.0,2667.0,336.0,771.0,0.2890888638920135,0.2841248514856641,62.4,1.0150245228349306,8.756336068203357,11.425498510731243,7.888709524182015,10.286332066606759,9.898907078162019
927,"Census Tract 336, Kings County, New York",15967.066666666666,4178.0,0.7983853363936065,0.07585554627847425,0.00019123835520446145,0.002633358944942052,0.07928826316503024,0.45934953879847545,58443.0,27044.0,0.4566666666666666,0.7999411207897019,13.20492598438615,7.153573147335219,0.3247179409531682,0.6752820590468319,0.3593769962809406,2014.0,36047033600.0,1779.0,336.0,116.0,0.06520517144463181,0.06431218644415856,76.0,0.3924063004014202,8.33758794211651,9.678283546609162,7.483806687665835,10.975807199249314,10.205220448210568
928,"Census Tract 337, Bronx County, New York",14466.3,2416.75,0.7786106813559663,0.050283429265598104,0.0003228154133789781,0.06243049216698404,0.04688374727768654,0.5770972542635453,81684.5,44796.5,0.44,0.8863510869824636,13.303892953998075,7.417580402414544,0.11753842136347858,0.8824615786365215,0.2554961335563778,2013.0,36005033700.0,1037.0,337.0,0.0,0.0,0.0,69.75,0.5134387174410775,7.790178941344715,9.57957708547706,6.9440872082295275,11.310619544367015,10.70988529035116
929,"Census Tract 337, Kings County, New York",52477.44,4015.8,0.4467068975090204,0.4944270872131623,0.00011245779435613374,0.03402412800473468,0.154073684178492,0.32674075274242725,46162.8,21748.2,0.462,0.8646893672256084,13.3699731742264,7.014634640609233,0.45729569748543214,0.5427043025145679,0.2968509710707684,2012.2,36047033700.0,1531.0,337.0,17.0,0.011103853690398431,0.010955253057270176,78.0,0.8150021109778767,8.297991859334651,10.868138641940359,7.333676395657684,10.73992955792118,9.987286274471456
930,"Census Tract 337, Queens County, New York",59749.36666666667,3479.6666666666665,0.2363935073201637,0.0131768991474178,6.797461975809021e-05,0.5097946273636885,0.29496549803111255,0.11086405825415509,48366.0,18132.333333333332,0.43333333333333335,0.9124818413657129,13.178050338818583,7.200673618229164,0.49713265680430135,0.5028673431956986,0.7209857849757424,2014.0,36081033700.0,1075.0,337.0,0.0,0.0,0.0,68.66666666666667,0.7413251278467747,8.154691782740189,10.99791387001652,6.980075940561763,10.786552366511655,9.805451995596446
931,"Census Tract 338, Bronx County, New York",62663.54,3883.2,0.09896333835098502,0.5078785982469828,2.5281285895861615e-05,0.33412388410442073,0.269236736371866,0.21251043966660038,40154.8,18170.8,0.446,0.9297064479098444,12.876155886491567,7.037027614686276,0.5093697415959363,0.4906302584040637,0.42129568882945917,2012.2,36005033800.0,1427.0,338.0,0.0,0.0,0.0,72.0,0.9318239352746545,8.264414834972337,11.045535058282228,7.2633296174768365,10.60049726391037,9.807571189039587
932,"Census Tract 339, Kings County, New York",61542.56,4316.6,0.13071102848312097,0.773612318059308,3.022205589856814e-05,0.05755601610150015,0.16405470753666215,0.24517725303722643,35941.2,21358.6,0.484,0.8957273043710743,13.366908277378416,6.842042735616755,0.48108827767084195,0.518911722329158,0.34111357925109875,2012.2,36047033900.0,2089.0,339.0,322.0,0.15414073719483007,0.16123313791234856,78.0,0.6176928756478515,8.37022333432487,11.027484246970847,7.644440761556566,10.489639548761787,9.96920974785493
933,"Census Tract 339, Queens County, New York",65021.92,3776.0,0.3742827226407779,0.05878068607455258,9.870814535950498e-05,0.28847358790050687,0.1820929503114647,0.25396142535034505,60987.0,23047.8,0.418,0.9598636435107781,12.580734844483294,7.186901020411631,0.39457786512948617,0.6054221348705138,0.5762975210685973,2012.2,36081033900.0,1213.0,339.0,0.0,0.0,0.0,65.8,0.8837189435782193,8.236420527265391,11.08247972279749,7.10085190894405,11.018416005689174,10.045325599184194
934,"Census Tract 34, Kings County, New York",23271.2,3169.8,0.7667653720198059,0.005341561922848994,0.0002422955833079879,0.03547003355055219,0.11783269081783598,0.5376730562575477,72564.8,41619.6,0.466,0.9392175680211414,13.271851777103043,7.147244508832433,0.22820141298601498,0.7717985870139851,0.3469978425542311,2012.2,36047003400.0,1513.0,34.0,0.0,0.0,0.0,78.0,0.3379566978265463,8.061423773398324,10.054971823509915,7.321849713788356,11.192235234751006,10.636326489137385
935,"Census Tract 34, New York County, New York",106885.525,6585.5,0.7688382276582848,0.02803906896840808,0.00011670976280888178,0.04480479450783332,0.06623750718572526,0.7122393665493805,65225.75,54893.0,0.4975,0.9129349625460061,13.632849243459205,7.371017485816518,0.32394281301533595,0.676057186984664,0.2704579472391474,2011.5,36061003400.0,4149.0,34.0,94.0,0.022656061701614848,0.02260910942385311,78.0,0.43903753321432304,8.7926255414391,11.579513680922433,8.330622620332868,11.08560960859731,10.913141114814492
936,"Census Tract 34, Queens County, New York",26733.18,2230.0,0.25128865127513755,0.08019805182591369,0.00011388176584468476,0.36260307177836976,0.20527110918033692,0.15127572200894948,65984.4,23993.4,0.426,0.8915078145116224,12.915929439653066,7.2376344001337065,0.2586515861458842,0.7413484138541158,0.4498294847591178,2012.2,36081003400.0,688.0,34.0,0.0,0.0,0.0,76.2,0.9025428922432018,7.709756864454165,10.193660769509199,6.5337888379333435,11.097173629433913,10.085534071510649
937,"Census Tract 340, Bronx County, New York",73345.28,4466.6,0.15838160443661584,0.39589152396117894,3.556205797178015e-05,0.32839321206656036,0.25467757192338625,0.14885534888347834,37772.4,18339.8,0.41600000000000004,0.9222942661134196,13.000647618720233,6.9861967052887,0.4706270803570202,0.5293729196429797,0.40513561508996354,2012.2,36005034000.0,1827.0,340.0,0.0,0.0,0.0,77.0,1.0208703433709356,8.404382771786373,11.202933432489052,7.510430556378006,10.539333956181807,9.816828840625586
938,"Census Tract 341, Kings County, New York",49302.9,2661.4,0.09847658827211704,0.8178164193089865,3.7091306694680375e-05,0.05067009988559541,0.23167058237530952,0.24741823031319732,43289.4,23163.2,0.41800000000000004,0.9471564263788054,13.246632002749667,6.945821479788593,0.35935469417115745,0.6406453058288426,0.3057032660495379,2012.2,36047034100.0,1135.0,341.0,24.0,0.02114537444933921,0.021145329320424986,78.0,0.5354314359681746,7.886607579109642,10.805738181830158,7.034387929915503,10.675663080326116,10.05032009139978
939,"Census Tract 342, Bronx County, New York",32960.46,1982.6,0.16536975832153172,0.47252729539489435,8.220305775772429e-05,0.29547291646267826,0.21219338480437905,0.28505835381879635,53201.2,22383.8,0.42400000000000004,0.944566124565114,12.919120487796455,7.105786129481271,0.45229126341715825,0.5477087365828417,0.3601009022983879,2012.2,36005034200.0,617.0,342.0,0.0,0.0,0.0,61.8,0.9868794640261763,7.5921643935987975,10.403063940236699,6.424869023905388,10.881836231466322,10.016092761911807
940,"Census Tract 342, Kings County, New York",64865.525,5762.5,0.3953475071701061,0.4153476289759649,6.869067170205248e-05,0.09695408406024271,0.31499060740916907,0.20996919136521208,16234.5,14790.5,0.55,0.9371542898694838,12.678962729953128,6.099197246910864,0.6321354659181107,0.3678645340818894,0.36848215469987494,2011.5,36047034200.0,2891.0,342.0,1144.0,0.3957108267035628,0.4000272159513216,45.5,0.9471598439248486,8.659126687304903,11.080071559705496,7.969357742016346,9.69489388640331,9.601740361759513
941,"Census Tract 343, Bronx County, New York",37289.780000000006,1742.2,0.5514147808354043,0.12420716346178136,0.0003175230681659966,0.25365440251208626,0.2047421850713585,0.3589894564124701,63562.0,27558.6,0.414,0.884193404806599,13.186314225896153,7.096390197832684,0.30826668375625,0.69173331624375,0.23222334395440097,2012.2,36005034300.0,636.0,343.0,0.0,0.0,0.0,66.0,0.9220967910550728,7.462903961384792,10.526474573450448,6.455198563340122,11.059771086486624,10.224069925578974
942,"Census Tract 343, Kings County, New York",79738.81999999999,4996.8,0.0543868189043691,0.758494655971006,1.0897698419626868e-05,0.14878323539879887,0.3164394872737796,0.16162705117020398,22363.2,16579.6,0.564,0.9243292723454071,13.30124569345077,6.386879319362645,0.6221202474409293,0.3778797525590708,0.22496609523724484,2012.2,36047034300.0,2210.0,343.0,0.0,0.0,0.0,64.8,0.6278188129162198,8.516552986528815,11.286511822732049,7.700747794511798,10.015172029730643,9.71592830294591
943,"Census Tract 344, Bronx County, New York",32973.979999999996,1992.8,0.18339232440400877,0.47525992678948753,9.139188707485614e-05,0.2629438137695016,0.2616338557644086,0.27875897345363926,62141.8,26643.4,0.44800000000000006,0.9393827558822299,12.95299753177059,7.184477511197576,0.3860393370078786,0.6139606629921214,0.4442196071003073,2012.2,36005034400.0,610.0,344.0,0.0,0.0,0.0,60.4,0.9975106504102514,7.59729596394797,10.403474044582454,6.413458957167357,11.037174149376558,10.19029674413824
944,"Census Tract 345, Bronx County, New York",33451.04,3455.0,0.5723113497629015,0.11901256572009722,0.0001659062404284061,0.12576031863459064,0.10479500231897225,0.4766686388180477,65479.4,36256.0,0.442,0.8893933404341487,12.742858370965696,7.160690615104083,0.19553103555339219,0.8044689644466079,0.26192120409014746,2012.2,36005034500.0,1573.0,345.0,0.0,0.0,0.0,55.8,0.8250001052753706,8.14757773620177,10.417838156253922,7.360739903058278,11.089490868339853,10.498360163827734
945,"Census Tract 345, Kings County, New York",38258.060000000005,2420.0,0.02033370951552367,0.9258609239395176,8.315398927079342e-06,0.04484412854255773,0.19354943407961417,0.1874279373942187,37371.4,21517.8,0.47400000000000003,0.8211394790858529,13.132076056258121,6.975040025787734,0.4728218046885721,0.5271781953114278,0.43364415780702287,2012.2,36047034500.0,1234.0,345.0,0.0,0.0,0.0,78.0,0.27246175930902267,7.791522819150732,10.55210953601081,7.1180162044653335,10.528660984983581,9.976635778566557
946,"Census Tract 347, Kings County, New York",59782.479999999996,3224.6,0.028660121891746382,0.8978888314711642,8.879331453888754e-06,0.06405424079943815,0.20550247436743124,0.14252692646507964,27037.4,16609.6,0.484,0.9213871884904881,13.007894842715775,6.724313094519479,0.5843089304207578,0.4156910695792422,0.3409636217714236,2012.2,36047034700.0,1638.0,347.0,66.0,0.040293040293040296,0.04394903281129948,73.0,0.36926735509511993,8.07856419052964,10.99846792042407,7.401231264413015,10.20497637168767,9.71773612043898
947,"Census Tract 347, Queens County, New York",24857.120000000003,3433.4,0.32135468679082024,0.10149124565982026,9.352768959254813e-05,0.3726692248512742,0.20176710117219945,0.15952688031641968,52572.4,20415.8,0.39,0.9333449638956408,13.144750896281957,7.226209010100671,0.38275698297457905,0.6172430170254208,0.5656381064854314,2012.2,36081034700.0,1118.0,347.0,0.0,0.0,0.0,63.0,0.9574289016856028,8.14130630283683,10.1208995096007,7.0192966537150445,10.869946546185904,9.92406438985829
948,"Census Tract 348, Bronx County, New York",41447.274999999994,7000.75,0.08800089379048268,0.5796885492558715,1.2548199227693505e-05,0.23987036506705753,0.20403514340647816,0.16133665431243224,38185.0,18081.0,0.495,0.948195324620349,12.83873972508005,6.436951329565632,0.4430738070315906,0.5569261929684095,0.34331009677933033,2013.0,36005034800.0,2153.0,348.0,0.0,0.0,0.0,67.0,0.8676966170248294,8.853772565155207,10.63217741654469,7.674617497364363,10.550198047322484,9.802616942151154
949,"Census Tract 348, Kings County, New York",9443.75,2098.5,0.5814276753308225,0.0513594891027698,0.00027731215303385874,0.1654043395080748,0.3500696172499683,0.1872924385960488,39791.75,19008.75,0.47,0.8681587384923999,13.06912081600861,7.154029247685201,0.5494327209499741,0.45056727905002597,0.5209210925709706,2013.0,36047034800.0,816.0,348.0,0.0,0.0,0.0,49.25,0.7656307743465798,7.648978082773645,9.15310842602105,6.704414354964107,10.591414883353567,9.85265467845467
950,"Census Tract 349, Kings County, New York",91526.51999999999,5780.4,0.050011461929474074,0.8348614583565738,8.720208633701996e-06,0.0876050314937628,0.2835709854503573,0.10320610862465418,31811.2,15678.8,0.4539999999999999,0.9416790688121651,13.093675795540074,6.9224468277251265,0.5758905845845607,0.42410941541543934,0.5270632213928067,2012.2,36047034900.0,2195.0,349.0,152.0,0.06924829157175398,0.0701040277631004,75.4,0.5128121934055765,8.662228163424176,11.424384045334827,7.693937325509272,10.367573708017826,9.660064760363538
