,Statistics,Population Density (per sq. mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's degree or More,Median household income (In 2012 Inflation Adjusted Dollars),Per capita income (In 2012 Inflation adjusted dollars),Gini Index,Occupied,Median year structure built,Median value,Median Gross Rent,Under 2.00 (Poor or struggling),2.00 and Over (Doing ok),Foreign Born:,Population 25 Years and Over:,Housing units:,Population for whom poverty status Is determined:,year
1969,Unnamed: 1970,,,0.015,0.924,0.006,0.040999999999999995,0.222,0.105,,,,0.9209999999999999,,,,0.5489999999999999,0.451,0.36,,,,2012
1970,"Census Tract 896, New York city (part), Brooklyn borough, Kings County, New York",54693.8,3147.0,80.0,2786.0,171.0,22.0,275.0,291.0,"$33,042","$17,526",0.45,1310.0,1939.0,"$482,600","$1,052",1735.0,1412.0,1371.0,1842.0,1479.0,3147.0,2012
1971,Unnamed: 1972,,,0.025,0.885,0.054000000000000006,0.006999999999999999,0.149,0.158,,,,0.8859999999999999,,,,0.551,0.449,0.436,,,,2012
1972,"Census Tract 898, New York city (part), Brooklyn borough, Kings County, New York",33407.4,1991.0,194.0,1634.0,0.0,102.0,115.0,97.0,"$38,841","$17,015",0.42,652.0,1955.0,"$390,000","$1,295",1194.0,776.0,464.0,1118.0,727.0,1970.0,2012
1973,Unnamed: 1974,,,0.09699999999999999,0.821,0.0,0.051,0.10300000000000001,0.087,,,,0.897,,,,0.606,0.39399999999999996,0.233,,,,2012
1974,"Census Tract 900, New York city (part), Brooklyn borough, Kings County, New York",54612.5,5204.0,226.0,4249.0,0.0,701.0,713.0,149.0,"$28,406","$13,455",0.43,1960.0,1960.0,"$438,700",$947,3351.0,1851.0,1668.0,2931.0,2130.0,5202.0,2012
1975,Unnamed: 1976,,,0.043,0.8170000000000001,0.0,0.135,0.243,0.051,,,,0.92,,,,0.644,0.35600000000000004,0.321,,,,2012
1976,"Census Tract 902, New York city (part), Brooklyn borough, Kings County, New York",51158.2,3764.0,174.0,3028.0,80.0,393.0,565.0,137.0,"$23,450","$12,396",0.57,863.0,1975.0,"$355,400",$494,2142.0,1243.0,939.0,1975.0,990.0,3385.0,2012
1977,Unnamed: 1978,,,0.046,0.805,0.021,0.10400000000000001,0.28600000000000003,0.069,,,,0.872,,,,0.633,0.36700000000000005,0.25,,,,2012
1978,"Census Tract 906, New York city (part), Brooklyn borough, Kings County, New York",52743.5,3988.0,327.0,2783.0,63.0,783.0,795.0,245.0,"$14,874","$10,229",0.53,1555.0,1960.0,,$501,3010.0,978.0,806.0,2295.0,1665.0,3988.0,2012
1979,Unnamed: 1980,,,0.08199999999999999,0.698,0.016,0.196,0.34600000000000003,0.107,,,,0.934,,,,0.755,0.245,0.20199999999999999,,,,2012
1980,"Census Tract 908, New York city (part), Brooklyn borough, Kings County, New York",30893.6,3536.0,301.0,2604.0,0.0,519.0,564.0,135.0,"$15,607","$10,747",0.53,1255.0,1964.0,,$524,2603.0,933.0,521.0,1929.0,1319.0,3536.0,2012
1981,Unnamed: 1982,,,0.085,0.736,0.0,0.147,0.292,0.07,,,,0.9520000000000001,,,,0.736,0.264,0.147,,,,2012
1982,"Census Tract 910, New York city (part), Brooklyn borough, Kings County, New York",68637.1,5620.0,749.0,4187.0,0.0,391.0,1150.0,105.0,"$11,220","$8,360",0.51,2357.0,1959.0,"$394,100",$345,4733.0,887.0,797.0,3186.0,2494.0,5620.0,2012
1983,Unnamed: 1984,,,0.133,0.745,0.0,0.07,0.361,0.033,,,,0.945,,,,0.8420000000000001,0.158,0.142,,,,2012
1984,"Census Tract 912, New York city (part), Brooklyn borough, Kings County, New York",93959.2,6067.0,347.0,4655.0,264.0,688.0,1333.0,221.0,"$18,008","$10,693",0.54,2268.0,1957.0,,$427,4565.0,1472.0,823.0,3194.0,2414.0,6037.0,2012
1985,Unnamed: 1986,,,0.057,0.767,0.044000000000000004,0.113,0.41700000000000004,0.069,,,,0.94,,,,0.7559999999999999,0.244,0.136,,,,2012
1986,"Census Tract 916, New York city (part), Brooklyn borough, Kings County, New York",48787.5,4062.0,107.0,3727.0,0.0,167.0,698.0,112.0,"$19,641","$12,916",0.53,1441.0,1958.0,"$443,300",$967,2587.0,1465.0,1091.0,2481.0,1596.0,4052.0,2012
1987,Unnamed: 1988,,,0.026000000000000002,0.9179999999999999,0.0,0.040999999999999995,0.281,0.045,,,,0.903,,,,0.639,0.36200000000000004,0.26899999999999996,,,,2012
1988,"Census Tract 918, New York city (part), Brooklyn borough, Kings County, New York",34445.5,2788.0,270.0,2038.0,17.0,379.0,372.0,298.0,"$35,307","$18,603",0.48,1057.0,1980.0,"$342,600",$545,1021.0,1760.0,934.0,1713.0,1068.0,2781.0,2012
1989,Unnamed: 1990,,,0.09699999999999999,0.731,0.006,0.136,0.217,0.174,,,,0.99,,,,0.36700000000000005,0.633,0.335,,,,2012
1990,"Census Tract 920, New York city (part), Brooklyn borough, Kings County, New York",32725.8,2972.0,126.0,2672.0,9.0,165.0,375.0,333.0,"$36,534","$16,937",0.5,979.0,1976.0,"$331,100",$947,1671.0,1271.0,539.0,1721.0,1179.0,2942.0,2012
1991,Unnamed: 1992,,,0.042,0.899,0.003,0.055999999999999994,0.218,0.19399999999999998,,,,0.83,,,,0.568,0.43200000000000005,0.18100000000000002,,,,2012
1992,"Census Tract 922, New York city (part), Brooklyn borough, Kings County, New York",40294.2,2499.0,134.0,2326.0,10.0,10.0,335.0,372.0,"$48,500","$24,003",0.4,1112.0,1953.0,"$339,000","$1,024",898.0,1601.0,781.0,1738.0,1346.0,2499.0,2012
1993,Unnamed: 1994,,,0.054000000000000006,0.9309999999999999,0.004,0.004,0.193,0.214,,,,0.826,,,,0.359,0.6409999999999999,0.313,,,,2012
1994,"Census Tract 924, New York city (part), Brooklyn borough, Kings County, New York",29966.0,2912.0,46.0,2749.0,0.0,117.0,418.0,255.0,"$36,429","$16,166",0.45,926.0,1978.0,"$366,200",$956,1594.0,1217.0,936.0,1747.0,1018.0,2811.0,2012
1995,Unnamed: 1996,,,0.016,0.9440000000000001,0.0,0.04,0.239,0.146,,,,0.91,,,,0.5670000000000001,0.433,0.321,,,,2012
1996,"Census Tract 928, New York city (part), Brooklyn borough, Kings County, New York",44128.9,2680.0,13.0,2318.0,137.0,201.0,204.0,518.0,"$58,828","$26,730",0.37,1007.0,1952.0,"$493,800","$1,178",535.0,2121.0,1327.0,1835.0,1096.0,2656.0,2012
1997,Unnamed: 1998,,,0.005,0.865,0.051,0.075,0.111,0.282,,,,0.919,,,,0.201,0.799,0.495,,,,2012
1998,"Census Tract 930, New York city (part), Brooklyn borough, Kings County, New York",32763.4,2457.0,1.0,2370.0,0.0,67.0,276.0,400.0,"$57,024","$26,938",0.34,940.0,1954.0,"$477,900","$1,189",609.0,1848.0,1230.0,1842.0,1017.0,2457.0,2012
1999,Unnamed: 2000,,,0.0,0.965,0.0,0.027000000000000003,0.15,0.217,,,,0.924,,,,0.248,0.752,0.501,,,,2012
2000,"Census Tract 932, New York city (part), Brooklyn borough, Kings County, New York",12127.9,1310.0,15.0,1270.0,0.0,4.0,81.0,279.0,"$68,417","$26,182",0.34,445.0,1945.0,"$446,700",$900,325.0,985.0,538.0,1018.0,464.0,1310.0,2012
2001,Unnamed: 2002,,,0.012,0.97,0.0,0.003,0.08,0.27399999999999997,,,,0.9590000000000001,,,,0.248,0.752,0.41100000000000003,,,,2012
2002,"Census Tract 934, New York city (part), Brooklyn borough, Kings County, New York",37314.3,2561.0,95.0,2424.0,0.0,42.0,216.0,533.0,"$70,815","$31,092",0.35,951.0,1952.0,"$443,600","$1,115",222.0,2314.0,1412.0,1867.0,1038.0,2536.0,2012
2003,Unnamed: 2004,,,0.037000000000000005,0.9470000000000001,0.0,0.016,0.11599999999999999,0.28600000000000003,,,,0.9159999999999999,,,,0.08800000000000001,0.9129999999999999,0.551,,,,2012
2004,"Census Tract 936, New York city (part), Brooklyn borough, Kings County, New York",33033.6,2106.0,8.0,2039.0,39.0,0.0,115.0,438.0,"$76,125","$26,823",0.4,625.0,1944.0,"$436,900","$1,256",583.0,1523.0,927.0,1309.0,676.0,2106.0,2012
2005,Unnamed: 2006,,,0.004,0.968,0.019,0.0,0.08800000000000001,0.335,,,,0.925,,,,0.27699999999999997,0.723,0.44,,,,2012
2006,"Census Tract 938, New York city (part), Brooklyn borough, Kings County, New York",40517.6,2051.0,42.0,1942.0,11.0,0.0,253.0,134.0,"$37,568","$18,130",0.48,862.0,1947.0,"$416,100","$1,159",872.0,1179.0,935.0,1402.0,964.0,2051.0,2012
2007,Unnamed: 2008,,,0.021,0.9470000000000001,0.005,0.0,0.18100000000000002,0.096,,,,0.894,,,,0.425,0.575,0.456,,,,2012
2008,"Census Tract 944.01, New York city (part), Brooklyn borough, Kings County, New York",23122.4,3300.0,36.0,3216.0,0.0,0.0,228.0,507.0,"$57,962","$23,899",0.38,1221.0,1950.0,"$454,800","$1,109",888.0,2412.0,1843.0,2266.0,1264.0,3300.0,2012
2009,Unnamed: 2010,,,0.011000000000000001,0.975,0.0,0.0,0.10099999999999999,0.22399999999999998,,,,0.966,,,,0.26899999999999996,0.731,0.5589999999999999,,,,2012
2010,"Census Tract 944.02, New York city (part), Brooklyn borough, Kings County, New York",68428.0,2823.0,309.0,2441.0,19.0,0.0,303.0,63.0,"$20,168","$11,382",0.42,1199.0,1951.0,,$478,1843.0,972.0,458.0,1581.0,1231.0,2815.0,2012
2011,Unnamed: 2012,,,0.11,0.865,0.006999999999999999,0.0,0.192,0.04,,,,0.9740000000000001,,,,0.655,0.345,0.162,,,,2012
2012,"Census Tract 946, New York city (part), Brooklyn borough, Kings County, New York",19201.9,2089.0,182.0,1740.0,85.0,0.0,205.0,344.0,"$67,400","$27,862",0.37,682.0,1947.0,"$445,600","$1,103",238.0,1847.0,1184.0,1508.0,768.0,2085.0,2012
2013,Unnamed: 2014,,,0.087,0.833,0.040999999999999995,0.0,0.136,0.228,,,,0.888,,,,0.114,0.8859999999999999,0.5670000000000001,,,,2012
2014,"Census Tract 950, New York city (part), Brooklyn borough, Kings County, New York",35349.6,3309.0,34.0,3211.0,0.0,64.0,263.0,515.0,"$71,262","$25,739",0.42,962.0,1961.0,"$555,000","$1,281",944.0,2365.0,1723.0,2049.0,1009.0,3309.0,2012
2015,Unnamed: 2016,,,0.01,0.97,0.0,0.019,0.128,0.251,,,,0.953,,,,0.285,0.715,0.521,,,,2012
2016,"Census Tract 954, New York city (part), Brooklyn borough, Kings County, New York",47139.2,4314.0,68.0,4147.0,43.0,0.0,426.0,552.0,"$59,093","$23,929",0.39,1421.0,1963.0,"$560,200","$1,427",1262.0,3044.0,2390.0,2676.0,1549.0,4306.0,2012
2017,Unnamed: 2018,,,0.016,0.961,0.01,0.0,0.159,0.20600000000000002,,,,0.917,,,,0.293,0.7070000000000001,0.5539999999999999,,,,2012
2018,"Census Tract 956, New York city (part), Brooklyn borough, Kings County, New York",52130.7,4782.0,252.0,4272.0,97.0,92.0,508.0,693.0,"$73,839","$22,897",0.38,1258.0,1961.0,"$543,800","$1,464",1130.0,3622.0,2345.0,2947.0,1312.0,4752.0,2012
2019,Unnamed: 2020,,,0.053,0.893,0.02,0.019,0.172,0.235,,,,0.9590000000000001,,,,0.23800000000000002,0.762,0.49,,,,2012
2020,"Census Tract 958, New York city (part), Brooklyn borough, Kings County, New York",36146.7,3271.0,216.0,2349.0,122.0,584.0,471.0,547.0,"$64,246","$29,297",0.42,1127.0,1961.0,"$434,900","$1,382",1023.0,2236.0,1618.0,2439.0,1197.0,3259.0,2012
2021,Unnamed: 2022,,,0.066,0.718,0.037000000000000005,0.179,0.193,0.22399999999999998,,,,0.9420000000000001,,,,0.314,0.6859999999999999,0.495,,,,2012
2022,"Census Tract 960, New York city (part), Brooklyn borough, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2012
2023,Unnamed: 2024,,,,,,,,,,,,,,,,,,,,,,2012
2024,"Census Tract 962, New York city (part), Brooklyn borough, Kings County, New York",24500.4,1691.0,226.0,1369.0,2.0,94.0,215.0,246.0,"$62,581","$24,970",0.35,532.0,1942.0,"$475,800","$1,384",371.0,1283.0,768.0,1198.0,583.0,1654.0,2012
2025,Unnamed: 2026,,,0.134,0.81,0.001,0.055999999999999994,0.18,0.205,,,,0.9129999999999999,,,,0.22399999999999998,0.7759999999999999,0.45399999999999996,,,,2012
2026,"Census Tract 964, New York city (part), Brooklyn borough, Kings County, New York",37886.0,2583.0,195.0,1799.0,4.0,414.0,187.0,632.0,"$82,800","$24,518",0.38,732.0,1955.0,"$469,400","$1,291",879.0,1704.0,1047.0,1626.0,883.0,2583.0,2012
2027,Unnamed: 2028,,,,,,,,,,,,,,,,,,,,,,2012
2028,Unnamed: 2029,,,,,,,,,,,,,,,,,,,,,,2012
2029,Unnamed: 2030,,,,,,,,,,,,,,,,,,,,,,2012
2030,Unnamed: 2031,,,,,,,,,,,,,,,,,,,,,,2012
2031,Unnamed: 2032,,,,,,,,,,,,,,,,,,,,,,2012
2032,Unnamed: 2033,,,,,,,,,,,,,,,,,,,,,,2012
2033,Unnamed: 2034,,,,,,,,,,,,,,,,,,,,,,2012
2034,Unnamed: 2035,,,,,,,,,,,,,,,,,,,,,,2012
2035,Unnamed: 2036,,,,,,,,,,,,,,,,,,,,,,2012
2036,Unnamed: 2037,,,,,,,,,,,,,,,,,,,,,,2012
2037,Unnamed: 2038,,,,,,,,,,,,,,,,,,,,,,2012
2038,Unnamed: 2039,,,,,,,,,,,,,,,,,,,,,,2012
2039,Unnamed: 2040,,,,,,,,,,,,,,,,,,,,,,2012
2040,Unnamed: 2041,,,,,,,,,,,,,,,,,,,,,,2012
2041,Unnamed: 2042,,,,,,,,,,,,,,,,,,,,,,2012
2042,Unnamed: 2043,,,,,,,,,,,,,,,,,,,,,,2012
2043,Unnamed: 2044,,,,,,,,,,,,,,,,,,,,,,2012
2044,Unnamed: 2045,,,,,,,,,,,,,,,,,,,,,,2012
2045,Unnamed: 2046,,,,,,,,,,,,,,,,,,,,,,2012
2046,Unnamed: 2047,,,,,,,,,,,,,,,,,,,,,,2012
2047,Unnamed: 2048,,,,,,,,,,,,,,,,,,,,,,2012
2048,Unnamed: 2049,,,,,,,,,,,,,,,,,,,,,,2012
2049,Unnamed: 2050,,,,,,,,,,,,,,,,,,,,,,2012
2050,Unnamed: 2051,,,,,,,,,,,,,,,,,,,,,,2012
2051,Unnamed: 2052,,,,,,,,,,,,,,,,,,,,,,2012
2052,Unnamed: 2053,,,,,,,,,,,,,,,,,,,,,,2012
2053,Unnamed: 2054,,,0.076,0.6970000000000001,0.002,0.16,0.115,0.389,,,,0.8290000000000001,,,,0.34,0.66,0.405,,,,2012
2054,"Census Tract 966, New York city (part), Brooklyn borough, Kings County, New York",33359.1,2334.0,304.0,1710.0,25.0,295.0,226.0,308.0,"$83,705","$26,870",0.4,699.0,1955.0,"$512,300","$1,367",563.0,1771.0,1050.0,1385.0,755.0,2334.0,2012
2055,Unnamed: 2056,,,0.13,0.733,0.011000000000000001,0.126,0.163,0.222,,,,0.9259999999999999,,,,0.24100000000000002,0.759,0.45,,,,2012
2056,"Census Tract 968, New York city (part), Brooklyn borough, Kings County, New York",25462.1,1465.0,218.0,1098.0,25.0,112.0,99.0,214.0,"$59,526","$22,215",0.38,441.0,1943.0,"$384,300","$1,454",344.0,1114.0,681.0,985.0,504.0,1458.0,2012
2057,Unnamed: 2058,,,0.149,0.75,0.017,0.077,0.10099999999999999,0.217,,,,0.875,,,,0.23600000000000002,0.764,0.465,,,,2012
2058,"Census Tract 970, New York city (part), Brooklyn borough, Kings County, New York",29742.7,1877.0,323.0,1361.0,1.0,192.0,102.0,394.0,"$54,653","$28,337",0.44,725.0,1961.0,"$449,200","$1,186",603.0,1274.0,882.0,1319.0,731.0,1877.0,2012
2059,Unnamed: 2060,,,0.172,0.725,0.001,0.102,0.077,0.299,,,,0.992,,,,0.321,0.679,0.47,,,,2012
2060,"Census Tract 974, New York city (part), Brooklyn borough, Kings County, New York",32114.4,3129.0,368.0,2334.0,100.0,318.0,561.0,406.0,"$58,782","$16,997",0.34,712.0,1961.0,"$478,400","$1,218",1342.0,1488.0,1230.0,2330.0,744.0,2830.0,2012
2061,Unnamed: 2062,,,0.11800000000000001,0.746,0.032,0.102,0.24100000000000002,0.174,,,,0.9570000000000001,,,,0.474,0.526,0.39299999999999996,,,,2012
2062,"Census Tract 982, New York city (part), Brooklyn borough, Kings County, New York",31208.8,4165.0,420.0,3143.0,0.0,567.0,642.0,234.0,"$20,306","$13,356",0.5,1664.0,1956.0,,$512,2775.0,1390.0,554.0,2442.0,1682.0,4165.0,2012
2063,Unnamed: 2064,,,0.10099999999999999,0.755,0.0,0.136,0.263,0.096,,,,0.9890000000000001,,,,0.6659999999999999,0.33399999999999996,0.133,,,,2012
2064,"Census Tract 984, New York city (part), Brooklyn borough, Kings County, New York",43181.4,1881.0,43.0,1804.0,25.0,0.0,280.0,256.0,"$67,019","$28,644",0.47,611.0,1963.0,"$518,800","$1,380",699.0,1182.0,985.0,1318.0,693.0,1881.0,2012
2065,Unnamed: 2066,,,0.023,0.9590000000000001,0.013000000000000001,0.0,0.212,0.19399999999999998,,,,0.882,,,,0.37200000000000005,0.628,0.524,,,,2012
2066,"Census Tract 986, New York city (part), Brooklyn borough, Kings County, New York",56940.5,3429.0,78.0,3200.0,74.0,77.0,370.0,503.0,"$73,542","$23,525",0.36,1038.0,1962.0,"$506,700","$1,225",708.0,2721.0,1951.0,2241.0,1083.0,3429.0,2012
2067,Unnamed: 2068,,,0.023,0.9329999999999999,0.022000000000000002,0.023,0.165,0.225,,,,0.958,,,,0.207,0.794,0.569,,,,2012
2068,"Census Tract 988, New York city (part), Brooklyn borough, Kings County, New York",52986.2,3313.0,444.0,2739.0,11.0,97.0,399.0,444.0,"$60,625","$21,508",0.36,1014.0,1959.0,"$471,600","$1,262",1249.0,2004.0,1889.0,2238.0,1074.0,3253.0,2012
2069,Unnamed: 2070,,,0.134,0.8270000000000001,0.003,0.028999999999999998,0.17800000000000002,0.198,,,,0.9440000000000001,,,,0.384,0.616,0.57,,,,2012
2070,"Census Tract 990, New York city (part), Brooklyn borough, Kings County, New York",22890.9,1447.0,110.0,1087.0,218.0,9.0,169.0,209.0,"$58,125","$22,072",0.4,471.0,1950.0,"$477,400",$821,463.0,976.0,827.0,971.0,527.0,1439.0,2012
2071,Unnamed: 2072,,,0.076,0.7509999999999999,0.151,0.006,0.174,0.215,,,,0.894,,,,0.322,0.6779999999999999,0.5720000000000001,,,,2012
2072,"Census Tract 992, New York city (part), Brooklyn borough, Kings County, New York",31441.1,1634.0,118.0,1404.0,31.0,0.0,94.0,315.0,"$73,281","$24,348",0.36,536.0,1961.0,"$446,800","$1,307",305.0,1329.0,652.0,983.0,659.0,1634.0,2012
2073,Unnamed: 2074,,,0.07200000000000001,0.8590000000000001,0.019,0.0,0.096,0.32,,,,0.813,,,,0.187,0.813,0.39899999999999997,,,,2012
2074,"Census Tract 994, New York city (part), Brooklyn borough, Kings County, New York",29328.5,1970.0,107.0,1674.0,0.0,189.0,114.0,221.0,"$73,958","$23,328",0.35,605.0,1964.0,"$481,800","$1,562",530.0,1440.0,949.0,1183.0,657.0,1970.0,2012
2075,Unnamed: 2076,,,0.054000000000000006,0.85,0.0,0.096,0.096,0.187,,,,0.9209999999999999,,,,0.26899999999999996,0.731,0.48200000000000004,,,,2012
2076,"Census Tract 996, New York city (part), Brooklyn borough, Kings County, New York",47391.6,3471.0,171.0,3263.0,3.0,27.0,385.0,522.0,"$61,645","$23,700",0.35,1102.0,1961.0,"$470,500","$1,386",686.0,2743.0,1877.0,2258.0,1160.0,3429.0,2012
2077,Unnamed: 2078,,,0.049,0.94,0.001,0.008,0.171,0.231,,,,0.95,,,,0.2,0.8,0.541,,,,2012
2078,"Census Tract 998, New York city (part), Brooklyn borough, Kings County, New York",25095.7,4067.0,255.0,3747.0,38.0,0.0,178.0,750.0,"$66,346","$25,416",0.4,1296.0,1965.0,"$520,600","$1,581",1102.0,2965.0,2245.0,2510.0,1406.0,4067.0,2012
2079,Unnamed: 2080,,,0.067,0.857,0.057,0.019,0.141,0.396,,,,0.9570000000000001,,,,0.307,0.693,0.484,,,,2012
2080,"Census Tract 1034, New York city (part), Brooklyn borough, Kings County, New York",13556.2,3478.0,785.0,2346.0,0.0,262.0,493.0,222.0,"$23,981","$11,673",0.44,1398.0,1956.0,,$565,2642.0,829.0,444.0,1932.0,1571.0,3471.0,2012
2081,Unnamed: 2082,,,0.226,0.675,0.0,0.075,0.255,0.115,,,,0.89,,,,0.7609999999999999,0.239,0.128,,,,2012
2082,"Census Tract 1058.01, New York city (part), Brooklyn borough, Kings County, New York",42634.0,6849.0,2725.0,3715.0,120.0,111.0,924.0,1034.0,"$24,346","$19,072",0.53,3288.0,1974.0,"$775,000",$843,3534.0,3306.0,2305.0,4610.0,3327.0,6840.0,2012
2083,Unnamed: 2084,,,0.39799999999999996,0.542,0.018000000000000002,0.016,0.2,0.22399999999999998,,,,0.988,,,,0.517,0.483,0.337,,,,2012
2084,"Census Tract 1058.04, New York city (part), Brooklyn borough, Kings County, New York",20304.6,5973.0,2297.0,2516.0,199.0,758.0,658.0,965.0,"$25,379","$17,077",0.43,3090.0,1975.0,"$346,800",$849,3295.0,2678.0,1708.0,4221.0,3139.0,5973.0,2012
2085,Unnamed: 2086,,,0.385,0.42100000000000004,0.033,0.127,0.156,0.22899999999999998,,,,0.9840000000000001,,,,0.552,0.44799999999999995,0.28600000000000003,,,,2012
2086,"Census Tract 1070, New York city (part), Brooklyn borough, Kings County, New York",506.1,589.0,194.0,361.0,0.0,4.0,125.0,88.0,"$66,528","$25,272",0.24,183.0,2003.0,"$385,700",$854,188.0,370.0,164.0,489.0,187.0,558.0,2012
2087,Unnamed: 2088,,,0.32899999999999996,0.613,0.0,0.006999999999999999,0.256,0.18,,,,0.9790000000000001,,,,0.337,0.6629999999999999,0.278,,,,2012
2088,"Census Tract 1078, New York city (part), Brooklyn borough, Kings County, New York",20504.0,4010.0,142.0,3751.0,22.0,30.0,405.0,722.0,"$58,560","$32,730",0.43,1750.0,1964.0,"$346,400","$1,164",1011.0,2985.0,1407.0,3010.0,1874.0,3996.0,2012
2089,Unnamed: 2090,,,0.035,0.935,0.006,0.008,0.135,0.24,,,,0.934,,,,0.253,0.747,0.35100000000000003,,,,2012
2090,"Census Tract 1098, New York city (part), Brooklyn borough, Kings County, New York",6318.6,2086.0,154.0,1796.0,21.0,78.0,440.0,310.0,"$57,344","$19,991",0.38,568.0,1947.0,"$429,700","$1,198",781.0,1212.0,682.0,1363.0,624.0,1993.0,2012
2091,Unnamed: 2092,,,0.07400000000000001,0.861,0.01,0.037000000000000005,0.32299999999999995,0.22699999999999998,,,,0.91,,,,0.392,0.608,0.327,,,,2012
2092,"Census Tract 1104, New York city (part), Brooklyn borough, Kings County, New York",15670.8,4503.0,191.0,3703.0,0.0,310.0,700.0,307.0,"$32,984","$15,987",0.46,1648.0,1949.0,"$423,600",$879,1874.0,2629.0,1422.0,2666.0,1806.0,4503.0,2012
2093,Unnamed: 2094,,,0.042,0.8220000000000001,0.0,0.069,0.263,0.115,,,,0.9129999999999999,,,,0.41600000000000004,0.584,0.316,,,,2012
2094,"Census Tract 1106, New York city (part), Brooklyn borough, Kings County, New York",69892.9,4616.0,493.0,3735.0,0.0,349.0,680.0,146.0,"$25,938","$11,899",0.45,1574.0,1956.0,,$520,3083.0,1533.0,598.0,2295.0,1666.0,4616.0,2012
2095,Unnamed: 2096,,,0.107,0.809,0.0,0.076,0.29600000000000004,0.064,,,,0.945,,,,0.6679999999999999,0.332,0.13,,,,2012
2096,"Census Tract 1110, New York city (part), Brooklyn borough, Kings County, New York",70242.2,3342.0,287.0,2803.0,0.0,233.0,864.0,92.0,"$17,137","$10,700",0.48,1459.0,1954.0,,$343,2334.0,1008.0,390.0,1986.0,1501.0,3342.0,2012
2097,Unnamed: 2098,,,0.086,0.8390000000000001,0.0,0.07,0.435,0.046,,,,0.972,,,,0.698,0.302,0.11699999999999999,,,,2012
2098,"Census Tract 1116, New York city (part), Brooklyn borough, Kings County, New York",15383.6,2968.0,413.0,2543.0,0.0,12.0,348.0,261.0,"$38,950","$18,371",0.49,913.0,1968.0,"$421,200","$1,358",1619.0,1327.0,812.0,1806.0,1086.0,2946.0,2012
2099,Unnamed: 2100,,,0.139,0.857,0.0,0.004,0.193,0.145,,,,0.841,,,,0.55,0.45,0.27399999999999997,,,,2012
2100,"Census Tract 1118, New York city (part), Brooklyn borough, Kings County, New York",47201.2,2958.0,696.0,2212.0,0.0,14.0,344.0,135.0,"$31,250","$12,658",0.54,878.0,1967.0,"$473,300","$1,113",1739.0,1168.0,828.0,1704.0,1110.0,2907.0,2012
2101,Unnamed: 2102,,,0.235,0.748,0.0,0.005,0.20199999999999999,0.079,,,,0.7909999999999999,,,,0.598,0.402,0.28,,,,2012
2102,"Census Tract 1120, New York city (part), Brooklyn borough, Kings County, New York",58909.6,3935.0,749.0,3025.0,0.0,156.0,370.0,396.0,"$51,314","$18,461",0.47,1111.0,1954.0,"$460,300","$1,171",1736.0,2190.0,1574.0,2478.0,1325.0,3926.0,2012
2103,Unnamed: 2104,,,0.19,0.769,0.0,0.04,0.149,0.16,,,,0.8390000000000001,,,,0.442,0.5579999999999999,0.4,,,,2012
2104,"Census Tract 1122, New York city (part), Brooklyn borough, Kings County, New York",45803.8,2870.0,258.0,2394.0,51.0,167.0,575.0,203.0,"$36,713","$16,649",0.48,1009.0,1939.0,"$348,800","$1,245",1489.0,1367.0,1028.0,1753.0,1180.0,2856.0,2012
2105,Unnamed: 2106,,,0.09,0.8340000000000001,0.018000000000000002,0.057999999999999996,0.32799999999999996,0.11599999999999999,,,,0.855,,,,0.521,0.479,0.358,,,,2012
2106,"Census Tract 1124, New York city (part), Brooklyn borough, Kings County, New York",52586.5,3611.0,154.0,3251.0,0.0,129.0,525.0,283.0,"$41,514","$17,063",0.46,1077.0,1939.0,"$460,500","$1,268",1798.0,1735.0,1220.0,1989.0,1223.0,3533.0,2012
2107,Unnamed: 2108,,,0.043,0.9,0.0,0.036000000000000004,0.264,0.142,,,,0.8809999999999999,,,,0.509,0.491,0.33799999999999997,,,,2012
2108,"Census Tract 1126, New York city (part), Brooklyn borough, Kings County, New York",60945.4,3965.0,482.0,2929.0,42.0,499.0,707.0,189.0,"$30,188","$14,040",0.52,1257.0,1946.0,"$466,900","$1,081",2178.0,1762.0,1606.0,2017.0,1431.0,3940.0,2012
2109,Unnamed: 2110,,,0.122,0.7390000000000001,0.011000000000000001,0.126,0.35100000000000003,0.094,,,,0.878,,,,0.5529999999999999,0.447,0.405,,,,2012
2110,"Census Tract 1128, New York city (part), Brooklyn borough, Kings County, New York",58368.3,4151.0,287.0,3114.0,65.0,659.0,617.0,282.0,"$39,508","$18,148",0.47,1492.0,1939.0,"$427,800","$1,128",1925.0,2226.0,1502.0,2387.0,1582.0,4151.0,2012
2111,Unnamed: 2112,,,0.069,0.75,0.016,0.159,0.259,0.11800000000000001,,,,0.943,,,,0.46399999999999997,0.536,0.36200000000000004,,,,2012
2112,"Census Tract 1130, New York city (part), Brooklyn borough, Kings County, New York",57401.3,4299.0,348.0,3553.0,0.0,272.0,697.0,292.0,"$23,606","$13,756",0.53,1443.0,1957.0,"$365,200",$908,2833.0,1449.0,1305.0,2317.0,1463.0,4282.0,2012
2113,Unnamed: 2114,,,0.081,0.8270000000000001,0.0,0.063,0.301,0.126,,,,0.986,,,,0.662,0.33799999999999997,0.304,,,,2012
