,Statistics,Population Density (per sq. mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's degree or More,Median household income (In 2009 Inflation Adjusted Dollars),Per capita income (In 2009 Inflation adjusted dollars),Gini Index,Occupied,Median year structure built,Median value,Median Gross Rent,Under 2.00 (Poor or struggling),2.00 and Over (Doing ok),Foreign Born:,Population 25 Years and Over:,Housing units:,Population for whom poverty status Is determined:,year
710,"Census Tract 1, Kings County, New York",78577.2,4726.0,3513.0,565.0,258.0,257.0,182.0,2420.0,"$83,017","$59,884",0.49,2126.0,1960.0,"$432,600","$1,371",1296.0,3430.0,864.0,3887.0,2359.0,4726.0,2009
711,Unnamed: 712,,,0.743,0.12,0.055,0.054000000000000006,0.047,0.623,,,,0.9009999999999999,,,,0.27399999999999997,0.726,0.183,,,,2009
712,"Census Tract 2, Kings County, New York",11883.3,1341.0,800.0,138.0,97.0,282.0,378.0,44.0,"$32,841","$15,576",0.48,406.0,1939.0,"$420,500",$843,714.0,627.0,198.0,718.0,406.0,1341.0,2009
713,Unnamed: 714,,,0.597,0.10300000000000001,0.07200000000000001,0.21,0.527,0.061,,,,1.0,,,,0.532,0.46799999999999997,0.14800000000000002,,,,2009
714,"Census Tract 3.01, Kings County, New York",104897.2,5183.0,4452.0,183.0,366.0,129.0,0.0,3209.0,"$122,520","$104,020",0.55,2469.0,1939.0,"$699,200","$1,752",731.0,4452.0,617.0,4208.0,2626.0,5183.0,2009
715,Unnamed: 716,,,0.8590000000000001,0.035,0.071,0.025,0.0,0.763,,,,0.94,,,,0.141,0.8590000000000001,0.11900000000000001,,,,2009
716,"Census Tract 3.02, Kings County, New York",823.3,151.0,140.0,0.0,0.0,0.0,0.0,106.0,"$250,001","$160,687",0.36,67.0,1939.0,"$937,500",,0.0,151.0,0.0,140.0,96.0,151.0,2009
717,Unnamed: 718,,,0.927,0.0,0.0,0.0,0.0,0.757,,,,0.698,,,,0.0,1.0,0.0,,,,2009
718,"Census Tract 5, Kings County, New York",92992.7,6439.0,5417.0,231.0,385.0,159.0,148.0,4236.0,"$81,600","$76,340",0.54,3666.0,1939.0,"$504,000","$1,356",809.0,5407.0,1230.0,5471.0,3953.0,6216.0,2009
719,Unnamed: 720,,,0.841,0.036000000000000004,0.06,0.025,0.027000000000000003,0.774,,,,0.927,,,,0.13,0.87,0.191,,,,2009
720,"Census Tract 7, Kings County, New York",73090.7,4071.0,3565.0,223.0,130.0,25.0,137.0,2498.0,"$114,485","$95,959",0.56,1782.0,1939.0,"$1,000,001","$1,595",167.0,3509.0,709.0,3186.0,1944.0,3676.0,2009
721,Unnamed: 722,,,0.8759999999999999,0.055,0.032,0.006,0.043,0.784,,,,0.917,,,,0.045,0.955,0.174,,,,2009
722,"Census Tract 9, Kings County, New York",67340.7,4135.0,3221.0,177.0,394.0,90.0,114.0,2563.0,"$110,333","$91,806",0.59,1836.0,1950.0,"$666,000","$1,690",707.0,3428.0,760.0,2985.0,1964.0,4135.0,2009
723,Unnamed: 724,,,0.779,0.043,0.095,0.022000000000000002,0.038,0.8590000000000001,,,,0.935,,,,0.171,0.8290000000000001,0.184,,,,2009
724,"Census Tract 11, Kings County, New York",2469.5,154.0,131.0,0.0,0.0,10.0,0.0,23.0,"$73,750","$20,255",0.23,47.0,1939.0,,"$1,171",36.0,118.0,37.0,89.0,47.0,154.0,2009
725,Unnamed: 726,,,0.851,0.0,0.0,0.065,0.0,0.258,,,,1.0,,,,0.23399999999999999,0.7659999999999999,0.24,,,,2009
726,"Census Tract 13, Kings County, New York",19099.9,2186.0,1621.0,275.0,85.0,165.0,45.0,1086.0,"$82,206","$47,311",0.39,992.0,1955.0,"$376,000","$1,317",843.0,1343.0,368.0,1990.0,1085.0,2186.0,2009
727,Unnamed: 728,,,0.742,0.126,0.039,0.076,0.023,0.546,,,,0.914,,,,0.386,0.614,0.168,,,,2009
728,"Census Tract 18, Kings County, New York",2823.4,2560.0,896.0,962.0,120.0,382.0,875.0,317.0,,"$6,612",,0.0,,,,0.0,0.0,1385.0,2313.0,0.0,0.0,2009
729,Unnamed: 730,,,0.35,0.376,0.047,0.149,0.37799999999999995,0.13699999999999998,,,,,,,,,,0.541,,,,2009
730,"Census Tract 20, Kings County, New York",26908.3,1617.0,514.0,0.0,436.0,667.0,515.0,80.0,"$30,536","$12,870",0.39,461.0,1939.0,"$470,000","$1,042",1035.0,560.0,761.0,900.0,491.0,1595.0,2009
731,Unnamed: 732,,,0.318,0.0,0.27,0.413,0.5720000000000001,0.08900000000000001,,,,0.9390000000000001,,,,0.649,0.35100000000000003,0.47100000000000003,,,,2009
732,"Census Tract 21, Kings County, New York",11999.3,2526.0,1799.0,238.0,375.0,73.0,175.0,1467.0,"$148,611","$90,937",0.48,1008.0,1965.0,"$986,800","$2,001",242.0,2170.0,445.0,2011.0,1202.0,2412.0,2009
733,Unnamed: 734,,,0.7120000000000001,0.094,0.149,0.028999999999999998,0.087,0.73,,,,0.8390000000000001,,,,0.1,0.9,0.17600000000000002,,,,2009
734,"Census Tract 22, Kings County, New York",41712.6,5490.0,3234.0,246.0,756.0,1017.0,1328.0,785.0,"$38,021","$17,390",0.37,1564.0,1939.0,"$258,300",$944,1745.0,2570.0,2406.0,4001.0,1676.0,4315.0,2009
735,Unnamed: 736,,,0.589,0.045,0.138,0.185,0.332,0.196,,,,0.9329999999999999,,,,0.40399999999999997,0.596,0.43799999999999994,,,,2009
736,"Census Tract 23, Kings County, New York",60740.0,4318.0,591.0,2066.0,583.0,737.0,820.0,167.0,"$20,995","$12,107",0.51,1598.0,1954.0,"$113,900",$392,3350.0,957.0,831.0,2360.0,1598.0,4307.0,2009
737,Unnamed: 738,,,0.13699999999999998,0.479,0.135,0.171,0.348,0.071,,,,1.0,,,,0.778,0.222,0.193,,,,2009
738,"Census Tract 25, Kings County, New York",23283.8,1490.0,340.0,986.0,82.0,82.0,276.0,264.0,"$21,289","$17,175",0.55,614.0,1944.0,"$360,000",$439,1056.0,434.0,197.0,976.0,932.0,1490.0,2009
739,Unnamed: 740,,,0.228,0.662,0.055,0.055,0.28300000000000003,0.271,,,,0.659,,,,0.7090000000000001,0.29100000000000004,0.132,,,,2009
740,"Census Tract 27, Kings County, New York",7718.5,413.0,80.0,133.0,200.0,0.0,80.0,117.0,"$39,236","$23,168",0.41,154.0,1943.0,,"$1,700",279.0,134.0,175.0,248.0,229.0,413.0,2009
741,Unnamed: 742,,,0.19399999999999998,0.322,0.484,0.0,0.32299999999999995,0.47200000000000003,,,,0.6729999999999999,,,,0.6759999999999999,0.325,0.424,,,,2009
742,"Census Tract 29.01, Kings County, New York",78357.6,2975.0,150.0,2318.0,55.0,389.0,490.0,163.0,"$9,581","$7,698",0.54,1045.0,1943.0,,$306,2321.0,543.0,187.0,1445.0,1335.0,2864.0,2009
743,Unnamed: 744,,,0.05,0.779,0.019,0.131,0.33899999999999997,0.113,,,,0.7829999999999999,,,,0.81,0.19,0.063,,,,2009
744,"Census Tract 29.02, Kings County, New York",20558.1,553.0,31.0,470.0,0.0,52.0,85.0,71.0,"$48,889","$17,261",0.35,174.0,1945.0,"$123,200",$580,149.0,395.0,67.0,265.0,192.0,544.0,2009
745,Unnamed: 746,,,0.055999999999999994,0.85,0.0,0.094,0.321,0.268,,,,0.9059999999999999,,,,0.27399999999999997,0.726,0.121,,,,2009
746,"Census Tract 30, Kings County, New York",50344.5,1893.0,1283.0,56.0,358.0,75.0,102.0,618.0,"$59,554","$33,830",0.47,700.0,1939.0,"$516,200","$1,205",553.0,1340.0,656.0,1371.0,724.0,1893.0,2009
747,Unnamed: 748,,,0.6779999999999999,0.03,0.18899999999999997,0.04,0.07400000000000001,0.451,,,,0.9670000000000001,,,,0.292,0.708,0.34700000000000003,,,,2009
748,"Census Tract 31, Kings County, New York",25345.5,2791.0,724.0,1138.0,639.0,214.0,372.0,959.0,"$65,446","$27,475",0.43,769.0,1959.0,"$382,100","$1,036",190.0,1275.0,958.0,1738.0,851.0,1465.0,2009
749,Unnamed: 750,,,0.259,0.408,0.22899999999999998,0.077,0.214,0.552,,,,0.904,,,,0.13,0.87,0.34299999999999997,,,,2009
750,"Census Tract 32, Kings County, New York",28.5,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,9.0,,,,0.0,9.0,0.0,9.0,9.0,9.0,2009
751,Unnamed: 752,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,,0.0,1.0,0.0,,,,2009
752,"Census Tract 33, Kings County, New York",31561.5,2043.0,1092.0,495.0,114.0,149.0,119.0,1115.0,"$67,250","$47,927",0.52,982.0,1939.0,"$925,000","$1,557",425.0,1600.0,423.0,1674.0,1001.0,2025.0,2009
753,Unnamed: 754,,,0.535,0.242,0.055999999999999994,0.073,0.071,0.6659999999999999,,,,0.981,,,,0.21,0.79,0.207,,,,2009
754,"Census Tract 34, Kings County, New York",47343.6,3288.0,2335.0,9.0,544.0,183.0,266.0,1359.0,"$62,083","$38,038",0.45,1405.0,1939.0,"$576,400","$1,129",569.0,2719.0,1137.0,2504.0,1513.0,3288.0,2009
755,Unnamed: 756,,,0.71,0.003,0.166,0.055999999999999994,0.106,0.5429999999999999,,,,0.929,,,,0.17300000000000001,0.8270000000000001,0.34600000000000003,,,,2009
756,"Census Tract 35, Kings County, New York",25662.1,1308.0,320.0,677.0,108.0,77.0,107.0,539.0,"$51,440","$40,614",0.45,719.0,1939.0,"$1,000,001",$850,250.0,1058.0,244.0,1068.0,812.0,1308.0,2009
757,Unnamed: 758,,,0.245,0.518,0.083,0.059000000000000004,0.1,0.505,,,,0.8859999999999999,,,,0.191,0.809,0.187,,,,2009
758,"Census Tract 36, Kings County, New York",94136.8,4602.0,3637.0,68.0,595.0,267.0,590.0,1290.0,"$56,167","$32,467",0.44,1852.0,1939.0,"$302,400","$1,098",1349.0,3253.0,1472.0,3479.0,1931.0,4602.0,2009
759,Unnamed: 760,,,0.79,0.015,0.129,0.057999999999999996,0.17,0.371,,,,0.9590000000000001,,,,0.293,0.7070000000000001,0.32,,,,2009
760,"Census Tract 37, Kings County, New York",3709.1,243.0,190.0,24.0,29.0,0.0,0.0,55.0,"$57,609","$40,719",0.46,130.0,1939.0,,"$1,445",22.0,221.0,51.0,172.0,167.0,243.0,2009
761,Unnamed: 762,,,0.782,0.099,0.11900000000000001,0.0,0.0,0.32,,,,0.778,,,,0.091,0.91,0.21,,,,2009
762,"Census Tract 38, Kings County, New York",45736.2,1587.0,1534.0,0.0,11.0,19.0,49.0,737.0,"$86,908","$45,891",0.43,673.0,1947.0,"$541,700","$1,235",183.0,1404.0,257.0,1202.0,755.0,1587.0,2009
763,Unnamed: 764,,,0.9670000000000001,0.0,0.006999999999999999,0.012,0.040999999999999995,0.613,,,,0.8909999999999999,,,,0.115,0.885,0.162,,,,2009
764,"Census Tract 39, Kings County, New York",33569.4,2056.0,1290.0,295.0,170.0,249.0,273.0,901.0,"$53,482","$42,355",0.54,973.0,1939.0,"$717,400",$793,530.0,1526.0,429.0,1735.0,1128.0,2056.0,2009
765,Unnamed: 766,,,0.627,0.14400000000000002,0.083,0.121,0.157,0.519,,,,0.863,,,,0.258,0.742,0.209,,,,2009
766,"Census Tract 40, Kings County, New York",16443.4,1418.0,1218.0,0.0,140.0,0.0,95.0,406.0,"$123,903","$67,608",0.54,475.0,1939.0,"$924,100",,0.0,1418.0,220.0,981.0,528.0,1418.0,2009
767,Unnamed: 768,,,0.8590000000000001,0.0,0.099,0.0,0.09699999999999999,0.414,,,,0.9,,,,0.0,1.0,0.155,,,,2009
768,"Census Tract 41, Kings County, New York",58242.5,3582.0,2493.0,404.0,105.0,357.0,332.0,1993.0,"$108,500","$59,931",0.46,1482.0,1939.0,"$1,000,001","$1,479",495.0,2740.0,613.0,2958.0,1615.0,3235.0,2009
769,Unnamed: 770,,,0.696,0.113,0.028999999999999998,0.1,0.11199999999999999,0.674,,,,0.9179999999999999,,,,0.153,0.847,0.171,,,,2009
770,"Census Tract 42, Kings County, New York",24835.2,1182.0,983.0,0.0,199.0,0.0,120.0,558.0,"$87,250","$71,250",0.55,461.0,1939.0,"$840,900",$975,169.0,1013.0,285.0,919.0,540.0,1182.0,2009
771,Unnamed: 772,,,0.8320000000000001,0.0,0.168,0.0,0.131,0.607,,,,0.8540000000000001,,,,0.14300000000000002,0.857,0.24100000000000002,,,,2009
772,"Census Tract 43, Kings County, New York",49199.1,3146.0,2300.0,301.0,112.0,326.0,217.0,1487.0,"$99,028","$63,707",0.51,1263.0,1939.0,"$805,600","$1,410",300.0,2461.0,557.0,2128.0,1368.0,2761.0,2009
773,Unnamed: 774,,,0.731,0.096,0.036000000000000004,0.10400000000000001,0.102,0.6990000000000001,,,,0.9229999999999999,,,,0.109,0.8909999999999999,0.177,,,,2009
774,"Census Tract 45, Kings County, New York",61298.0,3958.0,3364.0,203.0,247.0,62.0,50.0,2639.0,"$105,952","$82,440",0.5,1910.0,1939.0,"$1,000,001","$1,835",323.0,3635.0,637.0,3168.0,1933.0,3958.0,2009
775,Unnamed: 776,,,0.85,0.051,0.062,0.016,0.016,0.833,,,,0.988,,,,0.08199999999999999,0.9179999999999999,0.161,,,,2009
776,"Census Tract 46, Kings County, New York",10950.4,1056.0,925.0,0.0,131.0,0.0,97.0,399.0,"$83,500","$58,984",0.51,454.0,1939.0,"$1,000,001","$1,095",66.0,990.0,261.0,751.0,454.0,1056.0,2009
777,Unnamed: 778,,,0.8759999999999999,0.0,0.124,0.0,0.129,0.531,,,,1.0,,,,0.063,0.938,0.247,,,,2009
778,"Census Tract 47, Kings County, New York",36058.3,1451.0,1145.0,24.0,148.0,110.0,104.0,632.0,"$77,361","$44,692",0.46,549.0,1939.0,"$704,600","$1,557",307.0,1144.0,192.0,984.0,608.0,1451.0,2009
779,Unnamed: 780,,,0.789,0.017,0.102,0.076,0.106,0.642,,,,0.903,,,,0.212,0.7879999999999999,0.132,,,,2009
780,"Census Tract 49, Kings County, New York",71502.6,2771.0,1769.0,423.0,332.0,113.0,401.0,1415.0,"$79,962","$52,516",0.52,1023.0,1939.0,"$1,000,001","$1,417",423.0,1863.0,524.0,2268.0,1179.0,2286.0,2009
781,Unnamed: 782,,,0.638,0.153,0.12,0.040999999999999995,0.177,0.624,,,,0.868,,,,0.185,0.815,0.18899999999999997,,,,2009
782,"Census Tract 50, Kings County, New York",35010.2,2502.0,2278.0,0.0,198.0,26.0,97.0,976.0,"$73,333","$39,752",0.45,1006.0,1939.0,"$804,400","$1,362",486.0,2016.0,611.0,1853.0,1087.0,2502.0,2009
783,Unnamed: 784,,,0.9109999999999999,0.0,0.079,0.01,0.052000000000000005,0.527,,,,0.9259999999999999,,,,0.19399999999999998,0.8059999999999999,0.244,,,,2009
784,"Census Tract 51, Kings County, New York",30622.1,2019.0,1336.0,46.0,297.0,242.0,181.0,1072.0,"$79,531","$44,921",0.38,964.0,1940.0,"$535,900","$1,614",256.0,1763.0,485.0,1612.0,1005.0,2019.0,2009
785,Unnamed: 786,,,0.662,0.023,0.147,0.12,0.11199999999999999,0.665,,,,0.9590000000000001,,,,0.127,0.873,0.24,,,,2009
786,"Census Tract 52.01, Kings County, New York",41667.4,1840.0,1756.0,8.0,65.0,0.0,150.0,701.0,"$26,971","$36,940",0.53,1157.0,1958.0,"$767,900",$601,755.0,1085.0,459.0,1638.0,1166.0,1840.0,2009
787,Unnamed: 788,,,0.9540000000000001,0.004,0.035,0.0,0.092,0.428,,,,0.992,,,,0.41,0.59,0.25,,,,2009
788,"Census Tract 52.02, Kings County, New York",77892.3,2475.0,2329.0,30.0,93.0,11.0,87.0,1077.0,"$66,136","$48,202",0.45,1384.0,1952.0,"$346,000","$1,168",562.0,1913.0,380.0,2063.0,1544.0,2475.0,2009
789,Unnamed: 790,,,0.941,0.012,0.038,0.004,0.042,0.522,,,,0.8959999999999999,,,,0.22699999999999998,0.773,0.154,,,,2009
790,"Census Tract 54, Kings County, New York",64257.5,3270.0,2604.0,80.0,490.0,69.0,300.0,1231.0,"$57,396","$45,671",0.49,1744.0,1939.0,"$488,200","$1,161",757.0,2513.0,1024.0,2781.0,1798.0,3270.0,2009
791,Unnamed: 792,,,0.7959999999999999,0.025,0.15,0.021,0.10800000000000001,0.44299999999999995,,,,0.97,,,,0.23199999999999998,0.769,0.313,,,,2009
792,"Census Tract 55, Kings County, New York",406.6,219.0,169.0,0.0,50.0,0.0,0.0,148.0,"$133,519","$50,171",0.14,94.0,1939.0,"$131,300","$1,431",0.0,219.0,121.0,175.0,148.0,219.0,2009
793,Unnamed: 794,,,0.772,0.0,0.228,0.0,0.0,0.846,,,,0.635,,,,0.0,1.0,0.5529999999999999,,,,2009
794,"Census Tract 56.01, Kings County, New York",64445.1,2724.0,2508.0,37.0,179.0,0.0,75.0,901.0,"$58,333","$36,332",0.39,1414.0,1947.0,"$266,300","$1,160",576.0,2148.0,348.0,2261.0,1479.0,2724.0,2009
795,Unnamed: 796,,,0.9209999999999999,0.013999999999999999,0.066,0.0,0.033,0.39899999999999997,,,,0.956,,,,0.212,0.789,0.128,,,,2009
796,"Census Tract 56.02, Kings County, New York",57170.1,1626.0,1523.0,9.0,55.0,28.0,26.0,803.0,"$45,795","$39,042",0.51,873.0,1958.0,"$330,500",$984,406.0,1220.0,317.0,1278.0,946.0,1626.0,2009
797,Unnamed: 798,,,0.937,0.006,0.034,0.017,0.02,0.628,,,,0.9229999999999999,,,,0.25,0.75,0.195,,,,2009
798,"Census Tract 57, Kings County, New York",12965.2,1735.0,847.0,244.0,26.0,586.0,475.0,429.0,"$52,137","$29,265",0.47,693.0,1939.0,"$486,900",$931,774.0,953.0,451.0,1336.0,787.0,1727.0,2009
799,Unnamed: 800,,,0.488,0.141,0.015,0.33799999999999997,0.35600000000000004,0.321,,,,0.8809999999999999,,,,0.44799999999999995,0.552,0.26,,,,2009
800,"Census Tract 58, Kings County, New York",47530.3,3533.0,2722.0,11.0,368.0,406.0,241.0,1182.0,"$47,083","$34,120",0.48,1730.0,1939.0,"$667,900","$1,066",1145.0,2388.0,1333.0,2653.0,1739.0,3533.0,2009
801,Unnamed: 802,,,0.7709999999999999,0.003,0.10400000000000001,0.115,0.091,0.446,,,,0.995,,,,0.324,0.6759999999999999,0.377,,,,2009
802,"Census Tract 59, Kings County, New York",8913.3,1221.0,784.0,125.0,0.0,298.0,316.0,323.0,"$53,620","$23,820",0.42,469.0,1939.0,"$609,800","$1,264",515.0,706.0,300.0,868.0,589.0,1221.0,2009
803,Unnamed: 804,,,0.642,0.102,0.0,0.244,0.364,0.37200000000000005,,,,0.7959999999999999,,,,0.42200000000000004,0.578,0.24600000000000002,,,,2009
804,"Census Tract 60, Kings County, New York",46777.3,2695.0,1927.0,34.0,363.0,371.0,355.0,762.0,"$49,524","$32,289",0.44,1103.0,1939.0,"$585,500","$1,085",890.0,1805.0,1003.0,2086.0,1253.0,2695.0,2009
805,Unnamed: 806,,,0.715,0.013000000000000001,0.135,0.138,0.17,0.365,,,,0.88,,,,0.33,0.67,0.37200000000000005,,,,2009
806,"Census Tract 62, Kings County, New York",48425.4,3105.0,2414.0,104.0,537.0,38.0,146.0,1052.0,"$52,326","$31,123",0.49,1236.0,1939.0,"$722,100","$1,030",986.0,2119.0,1039.0,2015.0,1270.0,3105.0,2009
807,Unnamed: 808,,,0.778,0.034,0.17300000000000001,0.012,0.073,0.522,,,,0.973,,,,0.318,0.682,0.335,,,,2009
808,"Census Tract 63, Kings County, New York",40874.4,1821.0,1361.0,29.0,202.0,156.0,161.0,918.0,"$78,081","$48,873",0.4,999.0,1939.0,"$611,100","$1,706",366.0,1455.0,292.0,1422.0,1024.0,1821.0,2009
809,Unnamed: 810,,,0.747,0.016,0.111,0.086,0.113,0.6459999999999999,,,,0.976,,,,0.201,0.799,0.16,,,,2009
810,"Census Tract 64, Kings County, New York",47695.4,3707.0,2936.0,38.0,564.0,63.0,375.0,1196.0,"$60,864","$33,385",0.47,1530.0,1939.0,"$762,800","$1,088",959.0,2748.0,1161.0,2725.0,1556.0,3707.0,2009
811,Unnamed: 812,,,0.792,0.01,0.152,0.017,0.138,0.439,,,,0.983,,,,0.259,0.741,0.313,,,,2009
812,"Census Tract 65, Kings County, New York",56569.0,5451.0,4508.0,52.0,241.0,440.0,329.0,2877.0,"$84,972","$52,593",0.44,2563.0,1939.0,"$1,000,001","$1,721",943.0,4508.0,464.0,4222.0,2820.0,5451.0,2009
813,Unnamed: 814,,,0.8270000000000001,0.01,0.044000000000000004,0.081,0.078,0.6809999999999999,,,,0.909,,,,0.17300000000000001,0.8270000000000001,0.085,,,,2009
814,"Census Tract 66, Kings County, New York",55753.1,3350.0,3104.0,67.0,73.0,96.0,442.0,1038.0,"$48,345","$32,236",0.46,1489.0,1939.0,"$651,000","$1,118",937.0,2413.0,1519.0,2635.0,1646.0,3350.0,2009
815,Unnamed: 816,,,0.927,0.02,0.022000000000000002,0.028999999999999998,0.168,0.39399999999999996,,,,0.905,,,,0.28,0.72,0.45299999999999996,,,,2009
816,"Census Tract 67, Kings County, New York",60064.5,3579.0,3006.0,19.0,310.0,115.0,182.0,2030.0,"$99,511","$67,673",0.48,1608.0,1939.0,"$1,000,001","$1,969",243.0,3336.0,575.0,2790.0,1780.0,3579.0,2009
817,Unnamed: 818,,,0.84,0.005,0.087,0.032,0.065,0.728,,,,0.903,,,,0.068,0.932,0.161,,,,2009
818,"Census Tract 68, Kings County, New York",65437.7,4882.0,3459.0,176.0,699.0,405.0,721.0,1042.0,"$46,292","$22,770",0.43,1736.0,1939.0,"$632,700","$1,080",1971.0,2911.0,1713.0,3206.0,1828.0,4882.0,2009
819,Unnamed: 820,,,0.7090000000000001,0.036000000000000004,0.14300000000000002,0.083,0.225,0.325,,,,0.95,,,,0.40399999999999997,0.596,0.35100000000000003,,,,2009
820,"Census Tract 69, Kings County, New York",50435.1,3474.0,2709.0,89.0,379.0,184.0,305.0,1823.0,"$84,831","$57,188",0.49,1576.0,1939.0,"$938,000","$1,851",736.0,2738.0,592.0,2782.0,1804.0,3474.0,2009
821,Unnamed: 822,,,0.78,0.026000000000000002,0.109,0.053,0.11,0.655,,,,0.8740000000000001,,,,0.212,0.7879999999999999,0.17,,,,2009
822,"Census Tract 70, Kings County, New York",49564.9,2892.0,1937.0,169.0,501.0,218.0,217.0,1020.0,"$62,396","$31,297",0.41,1161.0,1939.0,"$567,300",$977,611.0,2281.0,1065.0,2090.0,1221.0,2892.0,2009
823,Unnamed: 824,,,0.67,0.057999999999999996,0.17300000000000001,0.075,0.10400000000000001,0.488,,,,0.951,,,,0.21100000000000002,0.789,0.368,,,,2009
824,"Census Tract 71, Kings County, New York",71879.5,4694.0,1518.0,2287.0,83.0,677.0,575.0,1105.0,"$35,905","$25,740",0.56,1687.0,1941.0,"$906,700",$530,2158.0,2524.0,867.0,2822.0,1804.0,4682.0,2009
825,Unnamed: 826,,,0.32299999999999995,0.48700000000000004,0.018000000000000002,0.14400000000000002,0.204,0.392,,,,0.935,,,,0.461,0.539,0.185,,,,2009
826,"Census Tract 72, Kings County, New York",64160.1,1488.0,630.0,51.0,308.0,491.0,350.0,237.0,"$38,044","$17,168",0.39,557.0,1939.0,"$605,400","$1,099",880.0,608.0,722.0,1011.0,587.0,1488.0,2009
827,Unnamed: 828,,,0.423,0.034,0.207,0.33,0.34600000000000003,0.23399999999999999,,,,0.9490000000000001,,,,0.591,0.409,0.485,,,,2009
828,"Census Tract 74, Kings County, New York",107672.3,5906.0,2347.0,182.0,1580.0,1621.0,1895.0,246.0,"$29,777","$13,221",0.48,1554.0,1939.0,"$608,500",$983,3932.0,1954.0,3177.0,3671.0,1607.0,5886.0,2009
829,Unnamed: 830,,,0.397,0.031,0.268,0.275,0.516,0.067,,,,0.9670000000000001,,,,0.6679999999999999,0.332,0.5379999999999999,,,,2009
830,"Census Tract 75, Kings County, New York",46621.0,5127.0,4546.0,9.0,67.0,412.0,286.0,2708.0,"$67,569","$49,287",0.5,2181.0,1939.0,"$1,000,001","$1,727",918.0,4209.0,661.0,3898.0,2300.0,5127.0,2009
831,Unnamed: 832,,,0.887,0.002,0.013000000000000001,0.08,0.073,0.695,,,,0.948,,,,0.179,0.821,0.129,,,,2009
832,"Census Tract 76, Kings County, New York",86733.1,4653.0,1602.0,485.0,592.0,1917.0,820.0,657.0,"$38,289","$17,801",0.49,1390.0,1939.0,"$636,700","$1,022",2311.0,2330.0,1834.0,2852.0,1511.0,4641.0,2009
833,Unnamed: 834,,,0.344,0.10400000000000001,0.127,0.41200000000000003,0.28800000000000003,0.23,,,,0.92,,,,0.498,0.502,0.39399999999999996,,,,2009
834,"Census Tract 77, Kings County, New York",34426.9,5153.0,4466.0,216.0,200.0,203.0,443.0,2562.0,"$108,958","$53,734",0.44,2014.0,1939.0,"$801,900","$1,835",604.0,4549.0,812.0,4012.0,2159.0,5153.0,2009
835,Unnamed: 836,,,0.867,0.042,0.039,0.039,0.11,0.639,,,,0.9329999999999999,,,,0.11699999999999999,0.883,0.158,,,,2009
836,"Census Tract 78, Kings County, New York",100860.3,5479.0,2898.0,227.0,467.0,1821.0,1669.0,482.0,"$30,313","$15,475",0.49,1528.0,1939.0,"$489,700","$1,062",3269.0,2168.0,2061.0,3483.0,1611.0,5437.0,2009
837,Unnamed: 838,,,0.529,0.040999999999999995,0.085,0.332,0.479,0.138,,,,0.9490000000000001,,,,0.601,0.39899999999999997,0.376,,,,2009
838,"Census Tract 80, Kings County, New York",81660.9,4291.0,1845.0,126.0,250.0,2019.0,972.0,434.0,"$30,086","$17,119",0.52,1432.0,1939.0,"$580,900",$732,2895.0,1396.0,1447.0,2594.0,1507.0,4291.0,2009
839,Unnamed: 840,,,0.43,0.028999999999999998,0.057999999999999996,0.47100000000000003,0.375,0.16699999999999998,,,,0.95,,,,0.675,0.325,0.337,,,,2009
840,"Census Tract 82, Kings County, New York",95621.6,4918.0,2665.0,39.0,219.0,1942.0,1341.0,443.0,"$49,917","$18,363",0.47,1424.0,1939.0,"$706,100","$1,102",2382.0,2536.0,2098.0,3022.0,1453.0,4918.0,2009
841,Unnamed: 842,,,0.542,0.008,0.045,0.395,0.444,0.147,,,,0.98,,,,0.484,0.516,0.42700000000000005,,,,2009
842,"Census Tract 84, Kings County, New York",43538.7,4008.0,2124.0,98.0,222.0,1554.0,1042.0,485.0,"$29,451","$13,790",0.53,1067.0,1939.0,"$613,100","$1,103",2603.0,1383.0,1553.0,2268.0,1165.0,3986.0,2009
843,Unnamed: 844,,,0.53,0.025,0.055,0.38799999999999996,0.45899999999999996,0.214,,,,0.9159999999999999,,,,0.653,0.34700000000000003,0.38799999999999996,,,,2009
844,"Census Tract 85, Kings County, New York",85111.1,8113.0,1179.0,3875.0,111.0,2708.0,2088.0,334.0,"$14,321","$8,968",0.45,2953.0,1951.0,,$369,6263.0,1850.0,1160.0,4332.0,3035.0,8113.0,2009
845,Unnamed: 846,,,0.145,0.478,0.013999999999999999,0.33399999999999996,0.48200000000000004,0.077,,,,0.973,,,,0.772,0.228,0.14300000000000002,,,,2009
846,"Census Tract 86, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2009
847,Unnamed: 848,,,,,,,,,,,,,,,,,,,,,,2009
848,"Census Tract 88, Kings County, New York",34813.8,3187.0,2240.0,66.0,188.0,570.0,711.0,568.0,"$41,058","$20,478",0.4,1200.0,1939.0,"$257,300","$1,076",1636.0,1489.0,1479.0,2185.0,1251.0,3125.0,2009
849,Unnamed: 850,,,0.703,0.021,0.059000000000000004,0.179,0.325,0.26,,,,0.9590000000000001,,,,0.524,0.47700000000000004,0.46399999999999997,,,,2009
