,ct_index,Population_density,Total_pop,perc_white,perc_black,perc_asian,perc_hispanic,high_school_below,bachelor_up,Median_hhs_Income,Per_Capita_Income,Gini_Index,Occupied_rate,Median_Value,Median_Rent,inc_to_poverty_under2,inc_to_poverty_above2,Foreign_born,year,GEO.id2,Total_Housing_unit,n_ct,Total Low-Income Units:,perc_pc,perc_pc_,building_age,entropy_index
3849,"Census Tract 554, Kings County, New York",56541.9,3696.0,0.7932900432900433,0.020562770562770564,0.0002146347519724143,0.09036796536796536,0.14192807957153789,0.3465952563121653,"$47,368","$23,156",0.42,0.9166166766646672,"$570,700","$1,219",0.3998917748917749,0.6001082251082251,0.5727813852813853,2013,36047055400,1714,554.0,0.0,0.0,0.0,76.0,0.4826160687614133
3850,"Census Tract 554, Kings County, New York",51677.1,3378.0,0.8283007696862048,0.0044404973357015974,0.00024520449073007843,0.034043812907045584,0.12256267409470753,0.41026661360923206,"$34,497","$21,113",0.41,0.9496623695518724,"$658,200","$1,055",0.4837181764357608,0.5162818235642392,0.6252220248667851,2010,36047055400,1714,554.0,0.0,0.0,0.0,74.0,0.2971987642257423
3852,"Census Tract 555, Kings County, New York",51249.7,5178.0,0.7176516029354963,0.057358053302433376,0.00013859629257155205,0.06431054461181923,0.04084098598356694,0.7474625422909618,"$108,190","$72,316",0.47,0.8652100840336134,"$945,300","$2,387",0.2058709926612592,0.7941290073387408,0.2682502896871379,2015,36047055500,2975,555.0,95.0,0.031932773109243695,0.031932773109243695,13.0,0.579752156141386
3853,"Census Tract 555, Kings County, New York",46578.0,4706.0,0.7201444963875903,0.057373565660858473,0.00015302687981036766,0.06969825754356143,0.0297427652733119,0.7513397642015005,"$107,539","$69,558",0.46,0.8441654357459379,"$819,000","$2,001",0.21483212919677008,0.7851678708032299,0.2685932851678708,2014,36047055500,2975,555.0,95.0,0.031932773109243695,0.03508124076809453,14.0,0.5874005890129054
3854,"Census Tract 555, Kings County, New York",37501.9,3789.0,0.7334389020849829,0.06703615729743996,0.00019357057326075032,0.05991026656109792,0.02195945945945946,0.7635135135135135,"$96,350","$67,519",0.49,0.8277554663096832,"$705,700","$1,997",0.2710477698601214,0.7289522301398786,0.30852467669569805,2013,36047055500,2975,555.0,95.0,0.031932773109243695,0.04239178937974119,15.0,0.5788377355402085
3857,"Census Tract 556, Kings County, New York",48140.2,3591.0,0.8192703982177666,0.006126427179058758,0.00022814547430180084,0.0025062656641604013,0.13852459016393442,0.42827868852459017,"$50,066","$23,751",0.43,0.911143481427531,"$594,400","$1,334",0.4580302182428652,0.5419697817571348,0.5009746588693957,2015,36047055600,1373,556.0,0.0,0.0,0.0,70.0,0.21145233098399271
3858,"Census Tract 556, Kings County, New York",52081.6,3885.0,0.8779922779922779,0.0069498069498069494,0.0002259954383506507,0.002574002574002574,0.1178369652945924,0.4233252623083131,"$49,456","$24,508",0.47,0.9422253922967191,"$603,200","$1,226",0.4281653746770026,0.5718346253229974,0.4643500643500644,2014,36047055600,1373,556.0,0.0,0.0,0.0,69.0,0.1660202101504925
3859,"Census Tract 556, Kings County, New York",49279.7,3676.0,0.9352557127312296,0.005168661588683353,0.00025442211989424094,0.002720348204570185,0.1035528596187175,0.3973136915077989,"$49,472","$23,469",0.46,0.9166082690960056,"$611,900","$1,142",0.36855036855036855,0.6314496314496314,0.4428726877040261,2013,36047055600,1373,556.0,0.0,0.0,0.0,67.0,0.10799016704844812
3862,"Census Tract 557, Kings County, New York",21857.2,2384.0,0.8418624161073825,0.023909395973154363,0.0003531302080987342,0.02936241610738255,0.06212424849699399,0.6643286573146293,"$92,222","$82,252",0.6,0.9441786283891548,"$933,900","$1,862",0.2588087248322148,0.7411912751677853,0.22441275167785235,2015,36047055700,1254,557.0,4.0,0.003189792663476874,0.003189792663476874,55.0,0.34058111516582856
3863,"Census Tract 557, Kings County, New York",19455.1,2122.0,0.8661639962299718,0.02309142318567389,0.0004081828445947087,0.021206409048067858,0.04505005561735261,0.6579532814238043,"$85,956","$84,858",0.6,0.9212070410729254,"$914,700","$1,726",0.28180961357210177,0.7181903864278982,0.2469368520263902,2014,36047055700,1254,557.0,4.0,0.003189792663476874,0.003352891869237217,64.0,0.29636984627309665
3864,"Census Tract 557, Kings County, New York",17649.0,1925.0,0.8877922077922078,0.005714285714285714,0.0004611907572946534,0.016623376623376623,0.0364741641337386,0.6516717325227963,"$71,771","$68,901",0.55,0.9045454545454544,"$761,700","$1,776",0.2888311688311688,0.7111688311688311,0.2587012987012987,2013,36047055700,1254,557.0,4.0,0.003189792663476874,0.0036363636363636364,76.0,0.20682372221726736
3865,"Census Tract 557, Kings County, New York",12872.3,1404.0,0.9273504273504274,0.02421652421652421,0.0006605060023863442,0.00641025641025641,0.058713886300093186,0.6150978564771669,"$60,119","$40,192",0.39,0.9546120058565154,"$295,000","$1,887",0.30982905982905984,0.6901709401709402,0.2222222222222222,2010,36047055700,1254,557.0,4.0,0.003189792663476874,0.005856515373352855,78.0,0.19725459510339963
3866,"Census Tract 557, Kings County, New York",21440.5,1392.0,0.903735632183908,0.0603448275862069,0.0006492353679482097,0.0071839080459770105,0.05695611577964519,0.6479925303454716,"$61,776","$41,300",0.39,0.9292168674698796,"$510,100","$1,885",0.27227011494252873,0.7277298850574713,0.1968390804597701,2009,36047055700,1254,557.0,4.0,0.003189792663476874,0.006024096385542169,78.0,0.301127984898995
3870,"Census Tract 558, Kings County, New York",34769.6,2304.0,0.8975694444444444,0.006510416666666667,0.00038957007137345684,0.008680555555555556,0.07452657299938913,0.34575442883323154,"$38,798","$19,630",0.41,1.0,"$630,100",$987,0.4791666666666667,0.5208333333333334,0.4839409722222222,2010,36047055800,1004,558.0,0.0,0.0,0.0,78.0,0.17403341547009554
3871,"Census Tract 558, Kings County, New York",39451.7,2560.0,0.896875,0.004296875,0.000350341796875,0.0265625,0.08250825082508251,0.4251925192519252,"$39,526","$21,395",0.43,1.0,"$587,000",$976,0.398046875,0.601953125,0.45625,2009,36047055800,1004,558.0,0.0,0.0,0.0,78.0,0.22019522823152676
3872,"Census Tract 560, Kings County, New York",51602.9,3681.0,0.843520782396088,0.015484922575387125,0.00022915533344093666,0.0019016571583808746,0.07733952049497292,0.4593967517401392,"$45,788","$24,443",0.46,0.9527925531914894,"$564,100","$1,260",0.4563977180114099,0.5436022819885901,0.4933441999456669,2015,36047056000,1504,560.0,0.0,0.0,0.0,78.0,0.22191649962506035
3873,"Census Tract 560, Kings County, New York",48560.9,3464.0,0.8296766743648961,0.02193995381062356,0.0002395140514910208,0.016166281755196306,0.0806949806949807,0.4212355212355212,"$47,317","$27,022",0.48,0.9387755102040816,"$597,800","$1,263",0.4555427251732102,0.5444572748267898,0.5069284064665127,2014,36047056000,1504,560.0,0.0,0.0,0.0,78.0,0.3073949638571334
3874,"Census Tract 560, Kings County, New York",43219.7,3083.0,0.931560168666883,0.001621796951021732,0.00030216028824744826,0.01524489133960428,0.08693843594009984,0.3714642262895175,"$43,583","$28,264",0.51,0.9121532364597094,"$586,600","$1,196",0.4304249108011677,0.5695750891988323,0.5517353227375933,2013,36047056000,1504,560.0,0.0,0.0,0.0,77.0,0.1426873135076484
3876,"Census Tract 560, Kings County, New York",50851.3,3544.0,0.9407449209932279,0.0036681715575620773,0.00026544721246987246,0.01862302483069977,0.06496612196094062,0.3889996014348346,"$35,893","$25,290",0.54,0.9782756279701291,"$560,700","$1,083",0.3673814898419864,0.6326185101580135,0.5019751693002258,2009,36047056000,1504,560.0,0.0,0.0,0.0,73.0,0.15440295481236121
3877,"Census Tract 561, Kings County, New York",22772.4,3003.0,0.8421578421578422,0.04495504495504495,0.00028043884187740334,0.015318015318015318,0.06669361358124495,0.6624898949070331,"$80,000","$46,508",0.41,0.931904161412358,"$742,500","$1,658",0.23443223443223446,0.7655677655677655,0.2637362637362637,2015,36047056100,1586,561.0,0.0,0.0,0.0,78.0,0.35043069580787267
3878,"Census Tract 561, Kings County, New York",21923.1,2891.0,0.8924247665167762,0.02144586648218609,0.0003086906836792723,0.014527845036319613,0.061071873701703375,0.6377233070211882,"$78,514","$45,444",0.43,0.9188854489164088,"$818,300","$1,569",0.2781044621238326,0.7218955378761674,0.2774126599792459,2014,36047056100,1586,561.0,0.0,0.0,0.0,78.0,0.24794191509101668
3879,"Census Tract 561, Kings County, New York",22082.3,2912.0,0.9162087912087912,0.007554945054945055,0.0003146321398381838,0.006868131868131868,0.06084115965700286,0.5937117190690078,"$71,750","$41,551",0.41,0.9203919167176976,"$844,900","$1,459",0.2733516483516483,0.7266483516483516,0.2802197802197802,2013,36047056100,1586,561.0,0.0,0.0,0.0,78.0,0.15383488565238893
3880,"Census Tract 561, Kings County, New York",23250.2,3066.0,0.943900848010437,0.00684931506849315,0.0003078606810210167,0.008480104370515329,0.09709821428571427,0.5349702380952381,"$59,531","$37,832",0.44,0.9368932038834952,"$689,400","$1,170",0.2883235485975212,0.7116764514024788,0.38454011741682975,2010,36047056100,1586,561.0,0.0,0.0,0.0,78.0,0.13156930017562024
3886,"Census Tract 563, Kings County, New York",30029.8,4519.0,0.7410931622040274,0.0165965921664085,0.00016399494627219018,0.06527992918787343,0.13165266106442575,0.5691367456073338,"$66,591","$44,787",0.56,0.9495412844036696,"$795,600","$1,448",0.3637973002876743,0.6362026997123257,0.34188979862801505,2015,36047056300,2180,563.0,32.0,0.01467889908256881,0.014678899082568808,78.0,0.4696579156193367
3887,"Census Tract 563, Kings County, New York",27531.2,4143.0,0.7253198165580497,0.04561911658218682,0.00017507116016366153,0.07482500603427468,0.13932833749653067,0.5664723841243409,"$53,807","$44,630",0.58,0.9439814814814816,"$723,000","$1,322",0.3766838109233407,0.6233161890766593,0.3473328505913589,2014,36047056300,2180,563.0,32.0,0.01467889908256881,0.014814814814814815,78.0,0.5692828126776548
3888,"Census Tract 563, Kings County, New York",28494.7,4288.0,0.6800373134328358,0.04477611940298507,0.00015859079137892627,0.10750932835820896,0.17254792998055016,0.5020839121978328,"$47,813","$41,077",0.58,0.9467592592592592,"$788,700","$1,271",0.4360973304984645,0.5639026695015356,0.3558768656716418,2013,36047056300,2180,563.0,32.0,0.01467889908256881,0.014814814814814815,78.0,0.6424582288754355
3889,"Census Tract 563, Kings County, New York",27179.0,4090.0,0.6836185819070905,0.038875305623471884,0.00016714390755674584,0.10293398533007336,0.2415584415584416,0.43867243867243866,"$52,500","$33,795",0.47,0.9097744360902256,"$722,200","$1,120",0.37076998528690536,0.6292300147130947,0.3696821515892421,2010,36047056300,2180,563.0,32.0,0.01467889908256881,0.015037593984962405,78.0,0.6217526004563382
3890,"Census Tract 563, Kings County, New York",58243.7,4450.0,0.6982022471910112,0.0298876404494382,0.00015689938139123847,0.14224719101123595,0.2686528497409326,0.3803108808290155,"$51,375","$30,974",0.46,0.8938891520606348,"$760,200","$1,043",0.3659085791488403,0.6340914208511597,0.4080898876404495,2009,36047056300,2180,563.0,32.0,0.01467889908256881,0.015158692562766462,78.0,0.6345249045357639
3891,"Census Tract 564, Kings County, New York",35975.8,2545.0,0.8534381139489194,0.015324165029469547,0.0003353391410408328,0.01218074656188605,0.05079908675799087,0.4651826484018265,"$71,707","$34,317",0.38,0.8693284936479129,"$538,100","$1,000",0.13908589440504335,0.8609141055949566,0.34381139489194495,2015,36047056400,1102,564.0,0.0,0.0,0.0,72.0,0.2556584554516003
3892,"Census Tract 564, Kings County, New York",37134.9,2627.0,0.8835173201370384,0.017510468214693566,0.00033632178155197504,0.0068519223448800905,0.060622914349276975,0.4738598442714127,"$71,399","$34,816",0.38,0.8955895589558955,"$512,500",$981,0.1176920137562094,0.8823079862437906,0.3269889607917777,2014,36047056400,1102,564.0,0.0,0.0,0.0,74.0,0.2170821298946099
3893,"Census Tract 564, Kings County, New York",35495.2,2511.0,0.8968538430904023,0.01592990840302668,0.00035716998928331435,0.005575467941059339,0.042220936957779065,0.4875650665124349,"$67,344","$35,137",0.4,0.8958333333333334,"$515,100",$992,0.1272,0.8728,0.315810434090004,2013,36047056400,1102,564.0,0.0,0.0,0.0,75.0,0.19534457845262984
3896,"Census Tract 565, Kings County, New York",32173.2,3125.0,0.86592,0.00672,0.0002770944,0.024640000000000002,0.07509293680297398,0.6104089219330855,"$78,445","$48,718",0.43,0.9097744360902256,"$758,800","$1,630",0.27104,0.72896,0.28064,2015,36047056500,1729,565.0,0.0,0.0,0.0,78.0,0.2517992581884578
3897,"Census Tract 565, Kings County, New York",36867.9,3581.0,0.8600949455459369,0.014800335101926838,0.00024018289459534683,0.02652890254118961,0.08462055070517126,0.5668233713901948,"$79,851","$44,421",0.4,0.9215367965367964,"$774,600","$1,538",0.24602066461882155,0.7539793353811785,0.28399888299357723,2014,36047056500,1729,565.0,0.0,0.0,0.0,78.0,0.2902713325953736
3898,"Census Tract 565, Kings County, New York",32214.4,3129.0,0.8526685842122084,0.011505273250239692,0.0002725051403682353,0.026845637583892617,0.08651989185013519,0.5674005407493241,"$69,250","$42,909",0.41,0.8840579710144928,"$742,100","$1,442",0.2892297858740812,0.7107702141259188,0.3029721955896453,2013,36047056500,1729,565.0,0.0,0.0,0.0,78.0,0.2866273393915743
3899,"Census Tract 565, Kings County, New York",31431.9,3053.0,0.8280379954143465,0.00491320013101867,0.0002712210925038803,0.04651162790697674,0.07758976475443664,0.5361122575319851,"$58,214","$34,963",0.41,0.8773109243697479,"$855,200","$1,187",0.3062561415001638,0.6937438584998362,0.22469701932525385,2010,36047056500,1729,565.0,0.0,0.0,0.0,78.0,0.327292950259332
3901,"Census Tract 566, Kings County, New York",41477.9,2747.0,0.6006552602839461,0.06443392792136876,0.00021865863133743943,0.024390243902439025,0.1429324894514768,0.40031645569620256,"$61,779","$30,742",0.44,0.9627213420316868,"$562,700","$1,255",0.20968329086275936,0.7903167091372406,0.4295595194757918,2015,36047056600,1073,566.0,0.0,0.0,0.0,70.0,0.5752775004512634
