,Fl_ft2,LotArea,NumFloors,norm_gas,BuiltFAR,incomePC,ENERGY STAR Score,eui,log_eui,ZIPCODE,d_ghg,id_ghg,norm_elct,age,log_fl_ft2,log_LotArea,log_norm_gas,predicted_eui,diff_eui
6263,76000.0,20458,6.0,5200.1,3.71,28.548379101814213,36.0,100.2,2.0008677215312267,11223,505.6,128.9,5.4,54,11.238488619268468,9.926129283016953,8.55643313515384,86.13247209247717,35.93247209247717
6265,63600.0,18000,6.0,43608.7,3.53,28.548379101814213,79.0,71.0,1.8512583487190752,11223,226.8,97.7,4.2,59,11.060368749328214,9.798127036878302,10.683011950715816,84.94530891020125,63.94530891020125
6266,112320.0,40000,6.0,76477.4,2.81,28.548379101814213,54.0,82.6,1.9169800473203824,11223,397.3,239.1,6.7,60,11.629107219259637,10.596634733096073,11.244750551331512,93.65483075302835,61.054830753028355
6267,67000.0,21500,6.0,38658.6,3.12,28.548379101814213,91.0,62.0,1.7923916894982541,11223,198.2,69.5,3.3,63,11.112447898373103,9.975808214115753,10.562524538966414,81.63505195834234,69.63505195834234
6268,59100.0,26000,6.0,37193.6,2.27,28.548379101814213,60.0,89.6,1.9523080096621253,11223,245.5,79.3,4.6,56,10.98698620339419,10.165851817003619,10.523891982449388,90.73434941155264,51.13434941155265
6269,74834.0,20000,6.0,39252.8,3.74,28.548379101814213,89.0,64.5,1.809559714635268,11223,272.0,87.3,3.4,47,11.223027606142622,9.903487552536127,10.577778058245768,77.15936490317219,62.65936490317219
6270,50400.0,12000,6.0,35111.4,4.2,28.548379101814213,61.0,84.6,1.9273703630390235,11223,182.0,72.3,5.0,60,10.82774645405946,9.392661928770137,10.466281143047082,89.29386638364991,54.69386638364992
6271,97440.0,81000,6.0,76560.2,1.2,28.548379101814213,62.0,84.2,1.925312091499649,11223,389.8,138.7,4.6,66,11.486992082943724,11.302204433654575,11.245832638453622,94.81988595307904,60.619885953079034
6272,177000.0,90000,6.0,107126.7,1.97,28.548379101814213,32.0,92.4,1.9656719712201067,11223,715.8,311.2,6.0,60,12.083905011555967,11.407564949312402,11.581767525085716,92.60231153190759,50.20231153190758
6273,58570.0,20000,6.0,37971.1,2.93,28.548379101814213,98.0,69.7,1.8432327780980091,11223,196.2,32.4,1.9,68,10.977977899083829,9.903487552536127,10.544580623045881,78.732177270539,59.032177270538995
6274,58570.0,28000,6.0,38574.5,2.09,28.548379101814213,99.0,69.5,1.8419848045901142,11223,199.9,25.6,1.5,66,10.977977899083829,10.239959789157341,10.560346715384558,79.42441129756693,59.924411297566934
6275,194880.0,154400,6.0,134464.9,1.26,28.548379101814213,88.0,79.9,1.9025467793139916,11223,695.1,206.3,3.6,117,12.18013926350367,11.947301916572814,11.809058477423585,96.3371519331173,66.43715193311729
6276,97440.0,75416,6.0,76968.5,1.29,28.548379101814213,89.0,84.9,1.9289076902439528,11223,397.9,64.8,2.3,68,11.486992082943724,11.230774733075986,11.251151526226217,85.13134589292198,50.23134589292198
6277,97440.0,76325,6.0,71146.0,1.28,28.548379101814213,93.0,79.1,1.8981764834976764,11223,368.1,64.8,2.3,68,11.486992082943724,11.24275581760308,11.172489382682542,84.61962577286967,55.519625772869674
6278,194880.0,151600,6.0,143845.1,1.29,28.548379101814213,70.0,89.1,1.9498777040368749,11223,745.0,276.0,5.0,66,12.18013926350367,11.929000752190408,11.876492305139188,92.93010853039632,53.83010853039633
6279,97440.0,66240,6.0,36389.0,1.47,28.548379101814213,94.0,79.1,1.8981764834976764,11223,188.2,25.6,1.9,66,11.486992082943724,11.101039789059142,10.502021810151676,77.57096951815808,48.470969518158086
6280,169632.0,92000,6.0,40326.1,1.84,28.548379101814213,94.0,74.9,1.8744818176994664,11223,208.5,25.6,1.6,68,12.041386663787533,11.429543856031177,10.60475418098466,68.53628798839125,43.636287988391246
6281,97440.0,92000,6.0,37043.9,1.06,28.548379101814213,79.0,62.5,1.7958800173440752,11223,192.4,204.7,7.4,66,11.486992082943724,11.429543856031177,10.51985897479402,103.32775017302941,90.82775017302941
6282,92400.0,22100,6.0,64868.4,4.18,28.548379101814213,87.0,71.7,1.8555191556678,11223,332.7,90.7,3.0,89,11.433882257629776,10.003332887505843,11.08011588118888,81.87747298761349,60.177472987613484
6283,70450.0,14000,6.0,51144.3,5.03,25.04040284884321,57.0,94.5,1.975431808509263,11229,339.2,56.5,2.8,81,11.162658517326827,9.546812608597396,10.842406328220068,81.33357159994512,36.83357159994512
6284,53700.0,11000,6.0,28720.2,4.88,25.04040284884321,100.0,54.8,1.7387805584843692,11229,149.1,11.1,0.7,76,10.891168280496956,9.305650551780507,10.265355986926215,70.88604309840738,66.08604309840739
6285,104348.0,24400,6.0,86332.6,4.28,25.04040284884321,58.0,81.2,1.9095560292411755,11229,445.0,113.1,3.2,81,11.555486746054303,10.102338411281293,11.365962557768995,81.78479086151582,50.58479086151581
6286,53200.0,11212,4.0,36421.9,4.74,25.04040284884321,67.0,60.2,1.7795964912578246,11229,188.4,37.7,1.9,87,10.881813675329736,9.324739912284679,10.502925521058673,78.28338683629269,68.08338683629269
6288,76422.0,12804,8.0,24255.9,5.97,25.04040284884321,75.0,52.0,1.7160033436347992,11229,125.2,134.3,5.9,7,11.244025891817815,9.457512901089753,10.096415165742307,74.50377604404285,72.50377604404285
6289,52200.0,11797,6.0,39832.0,4.42,25.04040284884321,79.0,74.3,1.8709888137605752,11229,204.6,50.7,3.0,87,10.86283777387073,9.375600540841843,10.592425888322019,85.59086539453027,61.29086539453027
6291,54700.0,11250,6.0,41552.9,4.86,25.04040284884321,53.0,78.2,1.8932067530598482,11229,214.5,72.9,4.0,82,10.909618988410072,9.328123407632566,10.634722593275203,87.8242330787375,59.624233078737504
6292,94740.0,22250,6.0,66598.0,4.26,25.04040284884321,66.0,78.8,1.8965262174895556,11229,339.1,89.6,3.3,85,11.458891576477743,10.010097287594386,11.10642982604754,82.31332183473003,53.513321834730036
6293,55080.0,11000,6.0,37133.2,5.01,25.04040284884321,83.0,75.2,1.8762178405916423,11229,190.9,45.3,2.8,81,10.916541952842591,9.305650551780507,10.522266727136492,81.5998177755956,56.399817775595594
6294,120000.0,27475,6.0,82734.5,4.37,25.04040284884321,85.0,77.8,1.890979596989689,11229,426.6,107.7,3.2,84,11.695247021764184,10.221031779271822,11.323391964516132,80.17458037765826,52.37458037765826
6297,64300.0,17300,6.0,54378.3,3.72,25.04040284884321,13.0,95.8,1.9813655090785445,11229,280.9,72.2,3.9,55,11.071314910225711,9.75846178048587,10.903720456204615,83.95104000536918,38.15104000536918
6298,65000.0,13100,6.0,53852.7,4.96,25.04040284884321,61.0,93.2,1.9694159123539812,11229,277.2,69.7,3.7,88,11.082142548877775,9.480367509189243,10.894007820603369,86.87199485500784,43.67199485500784
6299,66000.0,12000,6.0,34139.9,5.5,25.04040284884321,100.0,53.4,1.7275412570285564,11229,177.2,15.8,0.8,95,11.097410021008562,9.392661928770137,10.438222067228734,72.24587676204114,68.84587676204114
6300,51000.0,10600,6.0,41249.7,4.81,25.04040284884321,60.0,85.0,1.9294189257142929,11229,213.3,47.6,3.0,82,10.839580911706463,9.268609280100158,10.627399119009107,84.47994743520715,49.47994743520715
6301,66875.0,13200,6.0,48093.2,5.07,25.04040284884321,87.0,69.3,1.8407332346118068,11229,248.8,59.9,2.6,91,11.110580484198307,9.487972108574462,10.780896073958496,81.42645648096794,62.126456480967946
6303,75000.0,18283,6.0,53993.7,4.1,25.04040284884321,55.0,97.5,1.9890046156985368,11229,368.2,71.6,3.4,79,11.225243392518447,9.813726945328504,10.89662265207366,84.91897631670943,37.41897631670943
6304,64400.0,14258,6.0,50872.6,4.52,25.04040284884321,68.0,76.7,1.884795363948981,11229,262.6,61.0,2.8,80,11.072868912092446,9.565073431677574,10.837079747184973,81.90976274281105,55.20976274281105
6305,70000.0,15846,6.0,48228.0,4.42,25.04040284884321,99.0,66.9,1.8254261177678233,11229,248.6,65.1,2.7,78,11.156250521031495,9.670672381525188,10.783695044237202,79.8791921757728,62.979192175772795
6306,54100.0,11880,6.0,52024.1,4.55,25.04040284884321,42.0,89.2,1.9503648543761232,11229,261.7,51.5,2.8,81,10.898589464834572,9.382611592916636,10.8594623517369,84.28459907285293,45.084599072852924
6307,71400.0,18774,6.0,55935.4,3.8,25.04040284884321,70.0,75.5,1.877946951629188,11229,285.6,68.1,2.8,78,11.176053148327675,9.840228212896937,10.931952732413055,82.12287171320344,56.62287171320344
6308,61000.0,19800,6.0,68679.5,3.08,25.04040284884321,3.0,124.1,2.09377178149873,11229,357.1,70.2,4.0,58,11.018629143155449,9.893437216682626,11.137206034845132,88.77190713310725,14.671907133107254
6309,68500.0,17500,6.0,76035.0,3.91,25.04040284884321,8.0,126.4,2.1017470739463664,11229,403.9,87.4,4.3,56,11.134589024250317,9.769956159911606,11.238949039574559,87.14310568035195,10.743105680351945
6310,57500.0,14000,6.0,63825.0,4.11,25.04040284884321,9.0,126.2,2.101059354908116,11229,339.0,72.6,4.2,56,10.959540226785442,9.546812608597396,11.063900242109684,87.24864262607022,11.048642626070219
6311,63000.0,17500,6.0,73747.1,3.6,25.04040284884321,36.0,128.8,2.1099158630237933,11229,378.5,82.0,4.5,41,11.05089000537367,9.769956159911606,11.208396951395036,86.47163809577371,7.671638095773702
6312,51000.0,12000,6.0,29976.3,4.25,25.04040284884321,61.0,82.2,1.9148718175400503,11229,253.7,47.1,2.7,77,10.839580911706463,9.392661928770137,10.308162348429848,83.09626681921144,50.896266819211434
6313,68000.0,19500,6.0,57456.8,3.49,25.04040284884321,70.0,79.3,1.899273187317604,11229,296.6,58.6,2.5,77,11.127262984158243,9.878169744551839,10.958788640067064,82.18720866856683,52.88720866856683
6314,90000.0,22000,6.0,70234.6,4.09,25.04040284884321,41.0,104.0,2.0170333392987803,11229,444.9,119.3,4.5,55,11.407564949312402,9.998797732340453,11.159596346082566,84.30437416058518,30.304374160585184
6315,64000.0,14000,6.0,48030.1,4.57,25.04040284884321,54.0,97.2,1.9876662649262744,11229,319.3,49.9,2.6,76,11.06663836234181,9.546812608597396,10.779583176688766,81.05087476874475,33.850874768744745
6317,105000.0,28000,6.0,75932.8,3.75,25.04040284884321,77.0,82.3,1.9153998352122696,11229,391.9,105.1,3.5,60,11.56171562913966,10.239959789157341,11.23760401759744,79.10510906047236,46.80510906047236
6319,63000.0,14000,6.0,40123.0,4.5,25.04040284884321,69.0,73.7,1.867467487859052,11229,213.1,52.2,2.8,86,11.05089000537367,9.546812608597396,10.599705014953292,82.20163873294109,58.50163873294109
6320,120000.0,39091,6.0,77885.8,3.07,25.04040284884321,75.0,93.2,1.9694159123539812,11229,563.0,120.6,3.4,78,11.695247021764184,10.573647540450066,11.26299893026217,84.53112108755431,41.33112108755431
6321,106800.0,32332,6.0,95987.5,3.3,25.04040284884321,12.0,95.8,1.9813655090785445,11229,496.2,116.1,3.7,65,11.578713205508231,10.383812730853736,11.471973253638799,83.71376813566847,37.91376813566848
6322,68000.0,15251,6.0,62558.9,4.46,25.04040284884321,11.0,123.6,2.0920184707527967,11229,323.2,192.4,9.9,90,11.127262984158243,9.632400353656184,11.043863791944403,115.22948152607788,41.62948152607788
6323,69000.0,15005,6.0,55427.9,4.6,25.04040284884321,81.0,89.3,1.9508514588885464,11229,286.4,64.0,3.1,86,11.141861783579396,9.616138757874468,10.922838356074667,83.92747381941871,44.62747381941871
6324,51000.0,11000,6.0,34830.9,4.64,25.04040284884321,56.0,89.7,1.952792443044092,11229,225.1,48.3,3.2,77,10.839580911706463,9.305650551780507,10.458260202819487,84.52684085054965,44.826840850549644
6325,52812.0,11550,6.0,40446.6,4.57,25.04040284884321,58.0,82.4,1.915927211697116,11229,211.3,70.9,4.2,96,10.874493716599092,9.35444071594994,10.607737864565737,92.23661652244388,59.836616522443876
6326,106000.0,25600,6.0,61730.2,4.14,25.04040284884321,100.0,57.4,1.7589118923979734,11229,311.5,102.3,2.8,76,11.571194373094205,10.150347630467653,11.030528555298455,76.50856957349728,69.10856957349728
6327,132000.0,32000,6.0,72602.9,4.13,25.04040284884321,91.0,62.3,1.7944880466591695,11229,375.8,95.3,2.6,63,11.790557201568507,10.373491181781864,11.192760144918692,71.84328736169105,59.54328736169106
6328,53500.0,12800,6.0,41355.3,4.18,25.04040284884321,80.0,85.4,1.9314578706890049,11229,213.3,46.0,3.0,62,10.887436932884098,9.457200449907708,10.629955866361573,81.21502089978422,45.815020899784216
6329,82000.0,19390,6.0,53741.5,4.23,25.04040284884321,53.0,78.0,1.8920946026904804,11229,276.5,114.6,4.8,58,11.314474526246391,9.872512748236698,10.89194079394965,84.0716763736097,56.071676373609705
6330,88356.0,20000,6.0,65509.6,4.42,25.04040284884321,31.0,77.9,1.8915374576725643,11229,333.4,78.9,3.0,55,11.389129387156718,9.903487552536127,11.089951975769257,75.76013895984018,47.86013895984017
6331,50400.0,10000,6.0,34397.9,5.04,25.04040284884321,77.0,74.9,1.8744818176994664,11229,176.5,37.4,2.5,86,10.82774645405946,9.210340371976184,10.445750794986449,81.93965724676214,57.03965724676213
6332,56600.0,11100,6.0,32596.5,5.1,25.04040284884321,83.0,66.6,1.823474229170301,11229,168.3,49.9,3.0,86,10.943764264191275,9.314700387300425,10.391960199627901,82.32233996891834,65.72233996891835
6333,80000.0,21140,6.0,54330.6,3.78,25.04040284884321,77.0,75.2,1.8762178405916423,11229,281.5,59.6,2.6,86,11.289781913656018,9.958922259424229,10.902842883106896,81.36835612020576,56.16835612020576
6335,104000.0,23650,6.0,51100.2,4.4,25.04040284884321,100.0,47.2,1.6739419986340878,11229,262.3,22.4,0.7,86,11.55214617812351,10.071118393920079,10.841543690078462,68.37419488235076,71.17419488235076
6336,67000.0,15400,6.0,47142.4,4.35,25.04040284884321,73.0,80.3,1.9047155452786808,11229,243.7,65.9,3.5,76,11.112447898373103,9.642122788401721,10.760928087370637,83.615575204208,53.315575204208
6337,96600.0,22000,6.0,54451.7,4.39,25.04040284884321,87.0,66.0,1.8195439355418688,11229,281.0,89.7,3.1,80,11.47833402020061,9.998797732340453,10.90506934917768,78.68409904937248,62.68409904937248
6338,81564.0,30450,6.0,68660.4,2.68,25.04040284884321,45.0,93.1,1.9689496809813425,11229,364.7,123.1,4.8,59,11.309143267134639,10.323841273138044,11.136927892803044,89.75037580059647,46.65037580059648
6339,81564.0,30450,6.0,60901.3,2.68,25.04040284884321,8.0,108.1,2.03382569395331,11229,440.8,99.1,4.2,58,11.309143267134639,10.323841273138044,11.017009799939778,87.96887913228261,29.868879132282615
6341,50400.0,12000,6.0,36043.9,4.2,25.04040284884321,39.0,91.0,1.9590413923210936,11229,185.0,91.2,6.4,78,10.82774645405946,9.392661928770137,10.492492918964219,99.09052036270835,58.09052036270835
6342,106000.0,26000,6.0,94524.0,4.08,25.04040284884321,42.0,100.1,2.000434077479319,11229,502.1,98.0,3.2,86,11.571194373094205,10.165851817003619,11.456609049491325,84.11760404553726,34.01760404553727
6343,86000.0,15780,6.0,59495.7,5.45,25.04040284884321,90.0,64.5,1.809559714635268,11229,302.3,64.7,2.3,71,11.362102575235644,9.666498594399865,10.993659320014634,73.80125303758405,59.30125303758405
6344,73800.0,15400,6.0,47435.4,4.79,25.04040284884321,59.0,81.0,1.9084850188786495,11229,319.5,79.3,3.3,76,11.209114010588564,9.642122788401721,10.767124064383392,81.77609866239906,50.776098662399065
6346,71400.0,19800,6.0,53201.9,3.61,25.04040284884321,45.0,87.4,1.9415114326344032,11229,268.1,99.1,4.8,78,11.176053148327675,9.893437216682626,10.88184938897771,90.86909615707101,53.46909615707101
6347,186257.0,63058,6.0,70608.8,2.95,25.04040284884321,39.0,94.8,1.9768083373380665,11229,364.8,162.6,6.0,56,12.134882719428166,11.051810216769898,11.164910061606031,83.3934981841,38.5934981841
6348,178028.0,57750,6.0,76848.5,3.08,25.04040284884321,55.0,100.0,2.0,11229,397.8,116.9,4.5,57,12.08969612027413,10.96387862838404,11.249591230233637,78.16126991852425,28.161269918524255
6349,51348.0,14200,6.0,45098.4,3.62,25.04040284884321,37.0,100.5,2.0021660617565082,11229,233.7,62.9,4.1,56,10.846381266204817,9.560997243589352,10.716602048143052,86.99432389468814,36.49432389468814
6350,55800.0,13200,6.0,51741.3,4.23,25.04040284884321,31.0,100.2,2.0008677215312267,11229,262.4,54.1,3.3,85,10.929529148369403,9.487972108574462,10.854011581052518,87.48867319969433,37.28867319969433
6351,62800.0,17700,6.0,45629.4,3.55,25.04040284884321,58.0,86.4,1.9365137424788932,11229,262.3,53.0,2.9,84,11.04771035245629,9.78131991856192,10.728307524591077,85.20933239564191,48.8093323956419
6352,79391.0,22000,6.0,60228.6,3.61,25.04040284884321,55.0,84.8,1.9283958522567135,11229,306.0,80.4,3.6,53,11.282140290684671,9.998797732340453,11.005902601537166,80.39943429874323,45.59943429874323
6353,64000.0,21000,6.0,71040.0,3.05,25.04040284884321,5.0,129.5,2.1122697684172707,11229,377.3,98.3,5.2,54,11.06663836234181,9.95227771670556,11.170998377666052,92.9999475167031,13.499947516703102
6354,90000.0,28350,6.0,80697.3,3.17,25.04040284884321,31.0,99.0,1.9956351945975501,11229,406.0,104.8,4.0,54,11.407564949312402,10.252382309155898,11.298460396449263,83.76143287957782,34.761432879577825
6355,75300.0,19200,6.0,45430.1,3.92,25.04040284884321,78.0,70.4,1.847572659142112,11229,233.8,74.6,3.4,89,11.229235413787984,9.862665558015873,10.723930159939668,84.7556329437052,64.35563294370519
6356,84240.0,22800,6.0,53712.9,3.69,25.04040284884321,64.0,92.2,1.9647309210536292,11229,370.0,109.4,4.5,55,11.341425146807858,10.034515814942532,10.891408475111607,84.3418913008602,42.141891300860195
6357,75000.0,60560,6.0,75353.2,1.24,25.04040284884321,3.0,108.8,2.0366288953621607,11229,386.7,72.7,3.3,71,11.225243392518447,11.01138988811133,11.229941671633306,93.5885775314801,34.7885775314801
6358,75000.0,22451,6.0,54329.5,3.34,25.04040284884321,62.0,86.2,1.9355072658247128,11229,280.0,98.9,4.4,56,11.225243392518447,10.019090435608215,10.90282263648463,85.09930169293008,48.89930169293008
6359,167760.0,78000,6.0,131252.6,2.15,25.04040284884321,57.0,93.6,1.9712758487381048,11229,676.7,245.3,5.0,65,12.030289665575802,11.26446410567173,11.784878989781474,89.6214513724808,46.02145137248081
6360,154263.0,70000,6.0,130948.6,2.2,25.04040284884321,55.0,95.4,1.9795483747040952,11229,675.1,245.3,5.1,65,11.946414216984612,11.156250521031495,11.782560158775233,90.86726546106813,45.46726546106812
6361,112700.0,33300,6.0,79081.1,3.38,25.04040284884321,69.0,82.6,1.9169800473203824,11229,410.1,131.9,4.0,55,11.632484700027868,10.413312675968536,11.278229187152403,80.45575231003401,47.85575231003402
6362,55674.0,20337,6.0,46844.0,2.74,25.04040284884321,26.0,100.3,2.0013009330204183,11229,248.8,74.5,4.6,54,10.927268530581234,9.920197166099076,10.754578211162029,90.30611486396666,40.00611486396666
6363,79200.0,19795,6.0,66934.6,4.0,25.04040284884321,63.0,92.7,1.967079734144497,11229,344.4,70.8,3.1,86,11.279731577802517,9.89318465954023,11.111471302255328,84.5583873895656,41.85838738956559
6364,64122.0,20250,6.0,45699.7,3.17,25.04040284884321,68.0,85.1,1.929929560084588,11229,236.0,83.8,4.6,54,11.068542797752952,9.915910072534686,10.729847012309326,87.07942053362046,51.97942053362047
6365,84000.0,23270,6.0,49448.9,3.61,25.04040284884321,86.0,64.7,1.8109042806687004,11229,248.2,63.4,2.6,76,11.33857207782545,10.054920256296338,10.808695092111833,78.50828877624966,63.808288776249654
6366,50463.0,10500,6.0,32844.3,4.81,25.04040284884321,68.0,76.0,1.8808135922807916,11229,169.6,68.3,4.5,56,10.828995673459891,9.259130536145614,10.399533492875381,85.04573555693216,59.04573555693216
6367,72600.0,17300,6.0,59926.4,4.2,25.04040284884321,84.0,77.2,1.887617300335736,11229,304.0,67.5,2.7,79,11.192720200812888,9.75846178048587,11.00087242156619,81.29752879631127,54.097528796311266
6370,343584.0,152000,6.0,297159.2,2.26,25.04040284884321,22.0,102.7,2.0115704435972783,11229,1537.4,527.3,5.3,64,12.747186902233862,11.931635799828413,12.602023301109742,93.45937023449937,40.75937023449937
6371,114300.0,36325,6.0,83129.2,3.15,25.04040284884321,65.0,85.6,1.9324737646771533,11229,427.0,144.6,4.3,54,11.646581849782901,10.500261488438484,11.328151302997533,82.2619817653412,46.66198176534121
6372,84263.0,24250,6.0,63189.6,3.47,25.04040284884321,48.0,108.9,2.037027879755775,11229,439.3,127.9,5.2,55,11.3416981389818,10.096171896365629,11.05389500963194,89.1721027804833,30.272102780483294
6373,89615.0,26590,6.0,110263.7,3.37,25.04040284884321,6.0,144.2,2.1589652603834097,11229,564.7,190.3,7.4,54,11.403277995665698,10.188290484237065,11.610630048627629,100.8015361308497,6.601536130849709
6375,59145.0,17775,6.0,38904.6,3.33,25.04040284884321,62.0,96.8,1.9858753573083936,11229,279.5,73.6,4.3,68,10.987747334979836,9.785548254671442,10.56886777454335,89.40013788945613,42.600137889456136
6376,120870.0,40000,6.0,87947.8,3.02,25.04040284884321,54.0,103.7,2.015778756389041,11229,609.3,160.2,4.5,56,11.702470866853503,10.596634733096073,11.384498735640223,85.86461818324423,32.16461818324423
6377,63000.0,14000,6.0,48401.3,4.5,25.04040284884321,77.0,74.0,1.869231719730976,11229,247.1,58.6,2.9,77,11.05089000537367,9.546812608597396,10.787281951848145,81.7691081266044,57.769108126604394
6378,97157.0,31700,6.0,61986.1,3.06,25.04040284884321,48.0,84.7,1.9278834103307068,11229,322.4,178.8,6.3,54,11.484083505735331,10.364071959865372,11.03466544534371,90.93335538118411,56.23335538118411
6379,57000.0,12600,6.0,35237.0,4.52,25.04040284884321,87.0,69.8,1.8438554226231607,11229,181.6,46.3,2.8,87,10.950806546816688,9.441452092939569,10.469851945892822,82.88394451656391,63.08394451656392
6380,70702.0,18900,6.0,33228.3,3.68,25.04040284884321,16.0,86.7,1.9380190974762104,11229,244.4,150.8,7.3,60,11.16622914002769,9.846917201047734,10.411157201448361,96.6275044115245,59.927504411524495
6381,85165.0,31065,6.0,873.0,2.74,25.04040284884321,100.0,25.0,1.3979400086720375,11229,82.5,101.4,3.7,67,11.352345830294677,10.343837062497794,6.771935555839602,72.38841880085172,97.38841880085172
6382,65500.0,27765,6.0,42453.8,2.36,25.04040284884321,81.0,80.4,1.9052560487484516,11229,275.3,79.8,3.7,67,11.089805421623343,10.231531513675707,10.656171704811996,88.10863591083978,57.708635910839774
6383,113820.0,23800,6.0,55726.3,4.78,25.04040284884321,52.0,76.1,1.8813846567705728,11229,377.6,169.7,5.1,80,11.642373532157114,10.077440859659566,10.928207486828972,85.70166301369166,59.60166301369166
6384,107916.0,32000,7.0,76862.6,3.37,25.04040284884321,40.0,97.9,1.9907826918031382,11229,501.9,156.3,4.9,55,11.589108425702516,10.373491181781864,11.249774691285436,86.75996260249774,38.85996260249773
6385,261072.0,120000,6.0,163346.5,2.18,25.04040284884321,53.0,89.7,1.952792443044092,11229,1120.0,366.9,4.7,64,12.472551510330852,11.695247021764184,12.003628990414605,88.48531575403808,48.78531575403808
6386,118443.0,44882,6.0,73334.3,2.64,25.04040284884321,54.0,78.1,1.8926510338773004,11229,378.3,176.3,5.2,60,11.682187111175395,10.711792102483521,11.202783718397692,87.14541421041955,59.04541421041955
6387,174580.0,78644,6.0,99746.7,2.22,25.04040284884321,61.0,71.5,1.8543060418010808,11229,509.1,243.2,4.7,66,12.07013836828934,11.27268661822738,11.510389251498099,84.67427872709807,63.17427872709807
6389,131439.0,81980,13.0,137467.0,1.6,19.656310567271255,20.0,115.3,2.061829307294699,11224,706.0,280.5,6.7,52,11.786298144648125,11.314230594058328,11.831139167284155,104.98999147309442,39.68999147309442
6390,139712.0,24901,16.0,65774.7,5.61,19.656310567271255,35.0,74.5,1.8721562727482928,11224,344.7,666.8,12.3,52,11.847338439909615,10.122663242288953,11.093990544894671,110.60380626420672,86.10380626420672
6391,102000.0,154050,15.0,101379.6,0.66,19.656310567271255,40.0,121.6,2.084933574936716,11224,521.6,218.2,7.5,57,11.532728092266408,11.945032504024814,11.526627166467167,118.30102289028326,46.70102289028327
6392,147000.0,78831,16.0,64201.7,1.86,19.656310567271255,2.0,107.6,2.0318122713303706,11224,336.7,786.5,19.0,43,11.898187865760873,11.275061599499308,11.069784969078249,145.895490549712,88.29549054971201
6393,159610.0,56836,19.0,101890.0,2.81,19.656310567271255,51.0,86.3,1.9360107957152093,11224,541.2,297.8,6.4,46,11.980488618676604,10.947925206757965,11.53164907896833,96.16187563369944,59.86187563369944
6394,67162.0,34724,4.0,37230.9,1.93,19.656310567271255,2.0,106.2,2.0261245167454502,11224,190.0,406.8,17.6,44,11.114862890378806,10.455186369511699,10.524894340627759,141.7061429706721,85.50614297067209
6395,229865.0,71286,20.0,162973.4,3.22,19.656310567271255,84.0,64.3,1.808210972924222,11224,830.9,301.3,3.5,57,12.345247459057179,11.174455233686343,12.001342276287883,85.5856721845785,71.2856721845785
6396,66755.0,19040,7.0,42012.1,3.51,19.656310567271255,76.0,75.9,1.8802417758954804,11224,214.8,84.9,4.5,7,11.108784479824195,9.854297308345357,10.645712951012136,76.67560024941167,50.77560024941167
6397,386700.0,199206,19.0,362809.0,1.94,19.656310567271255,66.0,109.9,2.0409976924234905,11224,1927.1,313.7,2.9,57,12.865404477595389,12.20209474416095,12.801631803971658,97.86548493116501,37.96548493116501
6398,229233.0,64456,12.0,89206.9,3.56,19.656310567271255,100.0,46.1,1.6637009253896482,11224,452.7,168.9,2.6,6,12.342494232516323,11.073738099457032,11.398713669836503,60.3073580828585,64.20735808285849
6399,149954.0,75959,16.0,55188.0,1.97,19.656310567271255,3.0,97.4,1.9885589568786155,11224,292.1,754.8,17.8,42,11.918083859379887,11.237949000015973,10.918500817327924,138.93098221856712,91.53098221856712
6400,453758.0,95245,24.0,345106.7,4.76,19.656310567271255,77.0,89.2,1.9503648543761232,11224,1780.9,462.2,3.8,57,13.02531929525977,11.464207798172799,12.751608923560049,92.21402428144222,53.01402428144222
6401,230836.0,89600,12.0,67008.8,2.58,19.656310567271255,13.0,81.0,1.9084850188786495,11224,351.6,1002.4,15.5,42,12.349462780655363,11.403110598963021,11.112579233031912,117.5862321938439,86.5862321938439
6403,271000.0,125818,14.0,214199.0,2.15,19.656310567271255,59.0,80.9,1.907948521612272,11224,1104.9,541.1,5.6,52,12.509874099861838,11.742591697273632,12.274660768450808,93.85515783533411,62.955157835334106
6407,623806.0,203785,23.0,499346.5,3.06,19.656310567271255,27.0,98.6,1.9938769149412112,11224,2573.6,1080.0,5.8,53,13.34359470157704,12.224820795491866,13.12105552253487,106.13078176316128,57.530781763161286
6408,623806.0,203785,23.0,499346.5,3.06,19.656310567271255,25.0,99.0,1.9956351945975501,11224,2573.6,1104.9,6.1,53,13.34359470157704,12.224820795491866,13.12105552253487,107.24058895376726,58.24058895376726
6409,623800.0,189008,23.0,367068.1,3.3,19.656310567271255,84.0,70.3,1.846955325019824,11224,1856.4,745.6,3.9,53,13.34358508315584,12.149544621188301,12.81330266840595,88.8798013583004,68.5798013583004
6410,623806.0,203785,23.0,367068.1,3.06,19.656310567271255,83.0,70.4,1.847572659142112,11224,1856.4,750.4,4.1,53,13.34359470157704,12.224820795491866,12.81330266840595,90.33808767274255,69.93808767274254
6411,491050.0,189272,23.0,285497.6,2.59,19.656310567271255,84.0,71.6,1.854913022307856,11224,1443.8,668.9,4.5,53,13.10430123458592,12.150940412892124,12.56198890173814,90.50369460902282,68.90369460902282
6412,927057.0,335533,24.0,557942.5,2.05,19.656310567271255,62.0,90.8,1.958085848521085,11224,2850.9,1326.5,5.8,53,13.73977033133078,12.72347559121252,13.2320111894588,104.74221264918705,63.942212649187056
