,Statistics,Population Density (per sq. mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's degree or More,Median household income (In 2013 Inflation Adjusted Dollars),Per capita income (In 2013 Inflation adjusted dollars),Gini Index,Occupied,Median year structure built,Median value,Median Gross Rent,Under 2.00 (Poor or struggling),2.00 and Over (Doing ok),Foreign Born:,Population 25 Years and Over:,Housing units:,Population for whom poverty status Is determined:,year
483,Unnamed: 484,,,0.22899999999999998,0.434,0.053,0.237,0.23199999999999998,0.264,,,,0.9590000000000001,,,,0.513,0.48700000000000004,0.368,,,,2013
484,"Census Tract 343, Bronx County, New York",33548.6,1572.0,861.0,148.0,25.0,500.0,213.0,434.0,"$68,993","$29,789",0.4,561.0,1951.0,"$520,800","$1,250",469.0,886.0,260.0,1087.0,641.0,1355.0,2013
485,Unnamed: 486,,,0.5479999999999999,0.094,0.016,0.318,0.196,0.39899999999999997,,,,0.875,,,,0.34600000000000003,0.654,0.165,,,,2013
486,"Census Tract 344, Bronx County, New York",34657.0,2101.0,390.0,1060.0,154.0,474.0,308.0,462.0,"$88,313","$30,892",0.46,523.0,1957.0,"$425,900","$1,492",855.0,1246.0,955.0,1403.0,566.0,2101.0,2013
487,Unnamed: 488,,,0.18600000000000003,0.505,0.073,0.226,0.22,0.32899999999999996,,,,0.924,,,,0.40700000000000003,0.593,0.455,,,,2013
488,"Census Tract 345, Bronx County, New York",32889.2,3452.0,1923.0,374.0,735.0,330.0,215.0,1153.0,"$60,568","$38,661",0.5,1460.0,1962.0,"$359,100","$1,311",623.0,2829.0,947.0,2425.0,1642.0,3452.0,2013
489,Unnamed: 490,,,0.557,0.10800000000000001,0.213,0.096,0.08900000000000001,0.47600000000000003,,,,0.889,,,,0.18100000000000002,0.82,0.27399999999999997,,,,2013
490,"Census Tract 348, Bronx County, New York",40708.7,6876.0,340.0,4090.0,103.0,1896.0,762.0,695.0,"$36,294","$17,364",0.51,2015.0,1951.0,"$382,100",$607,3218.0,3639.0,2199.0,3953.0,2165.0,6857.0,2013
491,Unnamed: 492,,,0.049,0.595,0.015,0.276,0.193,0.17600000000000002,,,,0.9309999999999999,,,,0.469,0.531,0.32,,,,2013
492,"Census Tract 350, Bronx County, New York",24747.4,1831.0,208.0,1289.0,91.0,238.0,155.0,268.0,"$61,500","$22,402",0.4,638.0,1951.0,"$402,000","$1,303",672.0,1159.0,682.0,1241.0,694.0,1831.0,2013
493,Unnamed: 494,,,0.114,0.7040000000000001,0.05,0.13,0.125,0.21600000000000003,,,,0.919,,,,0.36700000000000005,0.633,0.373,,,,2013
494,"Census Tract 351, Bronx County, New York",14143.2,3074.0,2024.0,336.0,194.0,454.0,119.0,881.0,"$70,625","$36,621",0.55,974.0,1955.0,"$282,200","$1,245",514.0,1609.0,673.0,1534.0,1152.0,2123.0,2013
495,Unnamed: 496,,,0.6579999999999999,0.109,0.063,0.14800000000000002,0.078,0.574,,,,0.846,,,,0.242,0.758,0.21899999999999997,,,,2013
496,"Census Tract 356, Bronx County, New York",16381.1,2527.0,192.0,1890.0,83.0,265.0,174.0,391.0,"$86,199","$25,995",0.4,677.0,1957.0,"$436,800","$1,637",414.0,2102.0,937.0,1611.0,736.0,2516.0,2013
497,Unnamed: 498,,,0.076,0.748,0.033,0.105,0.10800000000000001,0.243,,,,0.92,,,,0.165,0.836,0.371,,,,2013
498,"Census Tract 358, Bronx County, New York",31737.7,8001.0,214.0,6471.0,11.0,669.0,721.0,1262.0,"$61,407","$23,058",0.37,2439.0,1955.0,"$422,400","$1,294",2373.0,5564.0,3186.0,4893.0,2483.0,7937.0,2013
499,Unnamed: 500,,,0.027000000000000003,0.809,0.001,0.084,0.147,0.258,,,,0.982,,,,0.299,0.701,0.39799999999999996,,,,2013
500,"Census Tract 359, Bronx County, New York",39089.7,1903.0,196.0,533.0,0.0,955.0,387.0,120.0,"$20,750","$13,304",0.52,662.0,1946.0,"$354,500",$999,1231.0,672.0,551.0,1165.0,706.0,1903.0,2013
501,Unnamed: 502,,,0.10300000000000001,0.28,0.0,0.502,0.332,0.10300000000000001,,,,0.938,,,,0.647,0.353,0.29,,,,2013
502,"Census Tract 360, Bronx County, New York",31312.4,3218.0,808.0,1422.0,191.0,548.0,380.0,669.0,"$83,816","$26,027",0.35,898.0,1948.0,"$434,100","$1,305",629.0,2375.0,1124.0,2279.0,996.0,3004.0,2013
503,Unnamed: 504,,,0.251,0.442,0.059000000000000004,0.17,0.16699999999999998,0.294,,,,0.902,,,,0.209,0.7909999999999999,0.349,,,,2013
504,"Census Tract 361, Bronx County, New York",95491.7,5984.0,426.0,1445.0,0.0,3749.0,1541.0,239.0,"$16,041","$9,748",0.49,2067.0,1965.0,,$516,4589.0,1392.0,1960.0,3503.0,2204.0,5981.0,2013
505,Unnamed: 506,,,0.071,0.242,0.0,0.627,0.44,0.068,,,,0.938,,,,0.767,0.233,0.32799999999999996,,,,2013
506,"Census Tract 363, Bronx County, New York",91059.5,7841.0,1040.0,1619.0,215.0,4761.0,1862.0,454.0,"$21,350","$12,817",0.54,2486.0,1966.0,"$515,400",$965,5097.0,2683.0,2505.0,4442.0,2601.0,7780.0,2013
507,Unnamed: 508,,,0.133,0.207,0.027000000000000003,0.607,0.419,0.102,,,,0.956,,,,0.655,0.345,0.32,,,,2013
508,"Census Tract 364, Bronx County, New York",28229.5,2204.0,13.0,2118.0,11.0,46.0,317.0,396.0,"$45,815","$23,156",0.43,833.0,1942.0,"$382,200","$1,221",664.0,1540.0,1095.0,1557.0,904.0,2204.0,2013
509,Unnamed: 510,,,0.006,0.961,0.005,0.021,0.204,0.254,,,,0.922,,,,0.301,0.6990000000000001,0.49700000000000005,,,,2013
510,"Census Tract 365.01, Bronx County, New York",103298.4,3760.0,385.0,2159.0,0.0,1160.0,709.0,263.0,"$21,875","$11,085",0.44,1306.0,1972.0,"$385,000",$893,2698.0,1053.0,1053.0,2054.0,1366.0,3751.0,2013
511,Unnamed: 512,,,0.102,0.574,0.0,0.309,0.345,0.128,,,,0.956,,,,0.7190000000000001,0.281,0.28,,,,2013
512,"Census Tract 365.02, Bronx County, New York",56196.3,2130.0,145.0,703.0,40.0,1208.0,601.0,133.0,"$16,974","$10,996",0.53,690.0,1954.0,"$466,700",$943,1580.0,520.0,813.0,1255.0,772.0,2100.0,2013
513,Unnamed: 514,,,0.068,0.33,0.019,0.5670000000000001,0.479,0.106,,,,0.894,,,,0.752,0.248,0.382,,,,2013
514,"Census Tract 367, Bronx County, New York",68842.7,2467.0,378.0,631.0,15.0,1396.0,496.0,113.0,"$21,017","$7,830",0.41,636.0,1953.0,"$572,400","$1,000",1867.0,411.0,599.0,1114.0,701.0,2278.0,2013
515,Unnamed: 516,,,0.153,0.256,0.006,0.5660000000000001,0.445,0.10099999999999999,,,,0.907,,,,0.82,0.18,0.243,,,,2013
516,"Census Tract 368, Bronx County, New York",32907.7,2154.0,29.0,1610.0,0.0,484.0,169.0,313.0,"$62,171","$18,591",0.34,641.0,1957.0,"$363,700","$1,449",800.0,1299.0,745.0,1218.0,663.0,2099.0,2013
517,Unnamed: 518,,,0.013999999999999999,0.747,0.0,0.225,0.139,0.257,,,,0.9670000000000001,,,,0.381,0.619,0.34600000000000003,,,,2013
518,"Census Tract 369.01, Bronx County, New York",62528.9,2263.0,242.0,808.0,65.0,1002.0,505.0,87.0,"$13,594","$10,546",0.54,765.0,1939.0,,$961,1685.0,578.0,536.0,1185.0,816.0,2263.0,2013
519,Unnamed: 520,,,0.107,0.35700000000000004,0.028999999999999998,0.44299999999999995,0.426,0.073,,,,0.938,,,,0.745,0.255,0.237,,,,2013
520,"Census Tract 369.02, Bronx County, New York",87331.6,2300.0,52.0,1128.0,0.0,924.0,326.0,120.0,"$30,850","$14,787",0.49,719.0,1951.0,"$454,300",$805,1382.0,900.0,510.0,1258.0,805.0,2282.0,2013
521,Unnamed: 522,,,0.023,0.49,0.0,0.402,0.259,0.095,,,,0.893,,,,0.606,0.39399999999999996,0.222,,,,2013
522,"Census Tract 370, Bronx County, New York",39741.9,2438.0,173.0,1530.0,0.0,571.0,397.0,329.0,"$63,789","$25,444",0.4,779.0,1957.0,"$396,900","$1,382",485.0,1953.0,1068.0,1711.0,859.0,2438.0,2013
523,Unnamed: 524,,,0.071,0.628,0.0,0.23399999999999999,0.23199999999999998,0.192,,,,0.907,,,,0.19899999999999998,0.8009999999999999,0.43799999999999994,,,,2013
524,"Census Tract 371, Bronx County, New York",46369.0,3548.0,641.0,1685.0,2.0,1123.0,886.0,393.0,"$19,467","$15,049",0.49,1633.0,1961.0,"$328,700",$849,2466.0,1082.0,1070.0,2249.0,1795.0,3548.0,2013
525,Unnamed: 526,,,0.18100000000000002,0.475,0.001,0.317,0.39399999999999996,0.175,,,,0.91,,,,0.695,0.305,0.302,,,,2013
526,"Census Tract 372, Bronx County, New York",32824.6,2364.0,264.0,1370.0,125.0,448.0,312.0,401.0,"$51,571","$24,015",0.47,748.0,1959.0,"$361,600","$1,168",751.0,1613.0,878.0,1523.0,812.0,2364.0,2013
527,Unnamed: 528,,,0.11199999999999999,0.58,0.053,0.19,0.205,0.263,,,,0.9209999999999999,,,,0.318,0.682,0.371,,,,2013
528,"Census Tract 373, Bronx County, New York",77392.2,5183.0,856.0,1561.0,70.0,2285.0,929.0,333.0,"$29,606","$15,352",0.51,1664.0,1946.0,"$341,000","$1,065",3352.0,1814.0,2054.0,2637.0,1895.0,5166.0,2013
529,Unnamed: 530,,,0.165,0.301,0.013999999999999999,0.441,0.35200000000000004,0.126,,,,0.878,,,,0.649,0.35100000000000003,0.396,,,,2013
530,"Census Tract 374, Bronx County, New York",54429.0,3511.0,302.0,1949.0,86.0,926.0,589.0,61.0,"$22,500","$14,636",0.53,1386.0,1956.0,"$397,800",$716,2179.0,1332.0,716.0,1911.0,1449.0,3511.0,2013
531,Unnamed: 532,,,0.086,0.555,0.025,0.264,0.308,0.032,,,,0.9570000000000001,,,,0.621,0.379,0.204,,,,2013
532,"Census Tract 375.04, Bronx County, New York",45213.9,4177.0,1290.0,1422.0,89.0,1273.0,1038.0,177.0,"$20,313","$9,708",0.51,1197.0,1948.0,"$396,400",$811,2794.0,1007.0,856.0,2198.0,1322.0,3801.0,2013
533,Unnamed: 534,,,0.309,0.34,0.021,0.305,0.47200000000000003,0.081,,,,0.905,,,,0.735,0.265,0.205,,,,2013
534,"Census Tract 376, Bronx County, New York",53915.0,2630.0,184.0,1423.0,246.0,633.0,299.0,447.0,"$49,566","$19,291",0.38,703.0,1955.0,"$396,600","$1,336",913.0,1704.0,1102.0,1610.0,796.0,2617.0,2013
535,Unnamed: 536,,,0.07,0.541,0.094,0.24100000000000002,0.18600000000000003,0.278,,,,0.883,,,,0.349,0.6509999999999999,0.419,,,,2013
536,"Census Tract 378, Bronx County, New York",64660.4,3241.0,447.0,2129.0,0.0,557.0,592.0,192.0,"$42,326","$17,509",0.35,1051.0,1956.0,"$381,400","$1,149",1715.0,1525.0,1263.0,1922.0,1087.0,3240.0,2013
537,Unnamed: 538,,,0.138,0.657,0.0,0.172,0.308,0.1,,,,0.9670000000000001,,,,0.529,0.47100000000000003,0.39,,,,2013
538,"Census Tract 379, Bronx County, New York",70408.5,5227.0,658.0,2525.0,25.0,1894.0,924.0,202.0,"$22,917","$15,134",0.61,1484.0,1946.0,"$325,900","$1,073",4161.0,968.0,1771.0,2561.0,1640.0,5129.0,2013
539,Unnamed: 540,,,0.126,0.483,0.005,0.36200000000000004,0.361,0.079,,,,0.905,,,,0.8109999999999999,0.18899999999999997,0.33899999999999997,,,,2013
540,"Census Tract 380, Bronx County, New York",52393.4,4355.0,288.0,3501.0,51.0,242.0,507.0,732.0,"$33,077","$19,371",0.47,1542.0,1962.0,"$308,500","$1,020",2485.0,1810.0,1317.0,2785.0,1803.0,4295.0,2013
541,Unnamed: 542,,,0.066,0.804,0.012,0.055999999999999994,0.182,0.263,,,,0.855,,,,0.579,0.42100000000000004,0.302,,,,2013
542,"Census Tract 381, Bronx County, New York",103873.9,5982.0,1006.0,1935.0,113.0,2607.0,1360.0,424.0,"$26,038","$14,102",0.45,2158.0,1939.0,"$463,200","$1,048",3501.0,2402.0,2964.0,3854.0,2298.0,5903.0,2013
543,Unnamed: 544,,,0.168,0.324,0.019,0.436,0.353,0.11,,,,0.9390000000000001,,,,0.593,0.40700000000000003,0.496,,,,2013
544,"Census Tract 382, Bronx County, New York",44890.0,2720.0,79.0,1976.0,1.0,664.0,282.0,354.0,"$41,990","$19,375",0.46,790.0,1953.0,"$419,500","$1,455",1308.0,1406.0,919.0,1622.0,885.0,2714.0,2013
545,Unnamed: 546,,,0.028999999999999998,0.727,0.0,0.244,0.174,0.218,,,,0.893,,,,0.48200000000000004,0.518,0.33799999999999997,,,,2013
546,"Census Tract 383.01, Bronx County, New York",132222.8,4855.0,679.0,1261.0,14.0,2612.0,974.0,226.0,"$24,412","$11,143",0.43,1516.0,1939.0,,"$1,142",3330.0,1453.0,2229.0,2396.0,1595.0,4783.0,2013
547,Unnamed: 548,,,0.14,0.26,0.003,0.5379999999999999,0.40700000000000003,0.094,,,,0.951,,,,0.696,0.304,0.45899999999999996,,,,2013
548,"Census Tract 383.02, Bronx County, New York",92709.3,5194.0,356.0,2569.0,0.0,2111.0,1208.0,256.0,"$20,108","$14,130",0.59,1810.0,1939.0,,$926,3913.0,1254.0,1360.0,2713.0,1909.0,5167.0,2013
549,Unnamed: 550,,,0.069,0.495,0.0,0.406,0.445,0.094,,,,0.948,,,,0.757,0.243,0.262,,,,2013
550,"Census Tract 385, Bronx County, New York",65027.7,4795.0,977.0,1534.0,0.0,2134.0,1051.0,311.0,"$19,857","$11,202",0.49,1537.0,1939.0,"$458,100","$1,074",3402.0,1393.0,1859.0,2789.0,1695.0,4795.0,2013
551,Unnamed: 552,,,0.204,0.32,0.0,0.445,0.377,0.11199999999999999,,,,0.907,,,,0.71,0.29100000000000004,0.38799999999999996,,,,2013
552,"Census Tract 386, Bronx County, New York",52947.4,8372.0,292.0,6478.0,0.0,1236.0,902.0,1094.0,"$49,854","$19,824",0.42,2553.0,1961.0,"$397,900","$1,312",2809.0,5487.0,3537.0,4949.0,2825.0,8296.0,2013
553,Unnamed: 554,,,0.035,0.774,0.0,0.14800000000000002,0.182,0.221,,,,0.904,,,,0.33899999999999997,0.6609999999999999,0.423,,,,2013
554,"Census Tract 387, Bronx County, New York",41876.6,2963.0,927.0,764.0,57.0,1168.0,402.0,204.0,"$24,286","$16,513",0.51,1134.0,1939.0,"$290,800","$1,126",1964.0,977.0,977.0,1611.0,1279.0,2941.0,2013
555,Unnamed: 556,,,0.313,0.258,0.019,0.39399999999999996,0.25,0.127,,,,0.887,,,,0.6679999999999999,0.332,0.33,,,,2013
556,"Census Tract 388, Bronx County, New York",51936.0,2981.0,79.0,2688.0,0.0,179.0,259.0,404.0,"$47,619","$18,012",0.43,840.0,1950.0,"$389,000","$1,185",1149.0,1832.0,1177.0,1724.0,893.0,2981.0,2013
557,Unnamed: 558,,,0.027000000000000003,0.902,0.0,0.06,0.15,0.23399999999999999,,,,0.941,,,,0.385,0.615,0.395,,,,2013
558,"Census Tract 389, Bronx County, New York",75813.8,5083.0,1657.0,840.0,118.0,2212.0,1054.0,256.0,"$26,171","$10,902",0.49,1630.0,1939.0,"$435,300","$1,150",3519.0,1434.0,2109.0,2637.0,1833.0,4953.0,2013
559,Unnamed: 560,,,0.326,0.165,0.023,0.435,0.4,0.09699999999999999,,,,0.889,,,,0.711,0.29,0.415,,,,2013
560,"Census Tract 390, Bronx County, New York",45812.4,3213.0,149.0,2641.0,20.0,265.0,399.0,266.0,"$35,037","$16,864",0.48,983.0,1962.0,"$415,900","$1,367",1878.0,1335.0,1176.0,1796.0,1091.0,3213.0,2013
561,Unnamed: 562,,,0.046,0.8220000000000001,0.006,0.083,0.222,0.14800000000000002,,,,0.9009999999999999,,,,0.585,0.41600000000000004,0.366,,,,2013
562,"Census Tract 391, Bronx County, New York",85802.9,6837.0,2025.0,957.0,61.0,3673.0,1511.0,512.0,"$24,193","$13,356",0.47,2251.0,1939.0,"$410,800","$1,004",4779.0,2056.0,2756.0,3887.0,2484.0,6835.0,2013
563,Unnamed: 564,,,0.29600000000000004,0.14,0.009000000000000001,0.537,0.389,0.132,,,,0.9059999999999999,,,,0.6990000000000001,0.301,0.40299999999999997,,,,2013
564,"Census Tract 392, Bronx County, New York",45450.2,1687.0,154.0,1295.0,0.0,214.0,223.0,169.0,"$32,386","$14,026",0.45,539.0,1941.0,"$439,800","$1,121",983.0,704.0,740.0,1013.0,593.0,1687.0,2013
565,Unnamed: 566,,,0.091,0.768,0.0,0.127,0.22,0.16699999999999998,,,,0.909,,,,0.583,0.41700000000000004,0.439,,,,2013
566,"Census Tract 393, Bronx County, New York",107752.4,7593.0,773.0,2580.0,79.0,3829.0,1978.0,340.0,"$16,949","$11,276",0.48,2959.0,1951.0,"$64,800",$847,5773.0,1811.0,2135.0,4370.0,3219.0,7584.0,2013
567,Unnamed: 568,,,0.102,0.34,0.01,0.504,0.45299999999999996,0.078,,,,0.919,,,,0.7609999999999999,0.239,0.281,,,,2013
568,"Census Tract 394, Bronx County, New York",81791.0,4586.0,421.0,3052.0,49.0,1011.0,735.0,451.0,"$39,157","$19,133",0.45,1547.0,1939.0,"$387,000","$1,084",1833.0,2500.0,1825.0,3010.0,1605.0,4333.0,2013
569,Unnamed: 570,,,0.092,0.6659999999999999,0.011000000000000001,0.221,0.244,0.15,,,,0.9640000000000001,,,,0.423,0.5770000000000001,0.39799999999999996,,,,2013
570,"Census Tract 395, Bronx County, New York",23750.2,3760.0,368.0,1569.0,0.0,1742.0,807.0,289.0,"$26,250","$15,099",0.52,1358.0,1953.0,"$388,200",$804,1971.0,1727.0,1018.0,2124.0,1523.0,3698.0,2013
571,Unnamed: 572,,,0.098,0.41700000000000004,0.0,0.46299999999999997,0.38,0.136,,,,0.892,,,,0.5329999999999999,0.467,0.271,,,,2013
572,"Census Tract 396, Bronx County, New York",45865.0,3953.0,164.0,2806.0,0.0,922.0,544.0,244.0,"$28,103","$16,491",0.51,1281.0,1953.0,"$376,900","$1,321",2293.0,1620.0,960.0,2259.0,1492.0,3913.0,2013
573,Unnamed: 574,,,0.042,0.71,0.0,0.233,0.24100000000000002,0.10800000000000001,,,,0.8590000000000001,,,,0.586,0.414,0.243,,,,2013
574,"Census Tract 397, Bronx County, New York",18368.8,3704.0,2563.0,305.0,224.0,540.0,252.0,96.0,"$19,015","$6,157",0.48,468.0,1939.0,"$553,600",$813,741.0,364.0,566.0,646.0,565.0,1105.0,2013
575,Unnamed: 576,,,0.6920000000000001,0.08199999999999999,0.061,0.146,0.39,0.149,,,,0.828,,,,0.6709999999999999,0.32899999999999996,0.153,,,,2013
576,"Census Tract 398, Bronx County, New York",33540.4,2614.0,22.0,2400.0,30.0,145.0,323.0,603.0,"$58,892","$24,373",0.38,957.0,1953.0,"$390,300","$1,263",798.0,1792.0,1344.0,1853.0,1088.0,2590.0,2013
577,Unnamed: 578,,,0.008,0.9179999999999999,0.012,0.055999999999999994,0.174,0.325,,,,0.88,,,,0.308,0.6920000000000001,0.514,,,,2013
578,"Census Tract 399.01, Bronx County, New York",87483.2,5169.0,421.0,1010.0,315.0,3131.0,1468.0,339.0,"$26,509","$13,186",0.44,1621.0,1939.0,"$418,300","$1,058",3154.0,2015.0,2576.0,3313.0,1763.0,5169.0,2013
579,Unnamed: 580,,,0.081,0.195,0.061,0.606,0.44299999999999995,0.102,,,,0.92,,,,0.61,0.39,0.498,,,,2013
580,"Census Tract 399.02, Bronx County, New York",102639.2,4861.0,758.0,846.0,39.0,2786.0,1158.0,358.0,"$27,375","$13,105",0.42,1624.0,1939.0,"$195,100","$1,077",3169.0,1599.0,2201.0,3132.0,1734.0,4768.0,2013
581,Unnamed: 582,,,0.156,0.174,0.008,0.573,0.37,0.114,,,,0.937,,,,0.665,0.335,0.45299999999999996,,,,2013
582,"Census Tract 401, Bronx County, New York",80117.9,5272.0,887.0,712.0,13.0,3371.0,1282.0,350.0,"$36,786","$13,424",0.4,1450.0,1939.0,"$350,000","$1,198",3323.0,1864.0,2638.0,3102.0,1468.0,5187.0,2013
583,Unnamed: 584,,,0.168,0.135,0.003,0.639,0.413,0.113,,,,0.988,,,,0.6409999999999999,0.359,0.5,,,,2013
584,"Census Tract 403.02, Bronx County, New York",154112.4,3734.0,632.0,820.0,90.0,1944.0,836.0,137.0,"$20,492","$15,792",0.6,1373.0,1939.0,,"$1,026",2500.0,1185.0,1413.0,2272.0,1445.0,3685.0,2013
585,Unnamed: 586,,,0.16899999999999998,0.22,0.024,0.521,0.368,0.06,,,,0.95,,,,0.6779999999999999,0.322,0.37799999999999995,,,,2013
586,"Census Tract 403.03, Bronx County, New York",125595.6,4213.0,688.0,1005.0,106.0,2208.0,798.0,350.0,"$35,889","$14,271",0.42,1426.0,1939.0,"$309,000","$1,116",2418.0,1753.0,1772.0,2352.0,1617.0,4171.0,2013
587,Unnamed: 588,,,0.163,0.239,0.025,0.524,0.33899999999999997,0.149,,,,0.882,,,,0.58,0.42,0.42100000000000004,,,,2013
588,"Census Tract 403.04, Bronx County, New York",145663.5,3788.0,722.0,321.0,141.0,2524.0,909.0,253.0,"$37,000","$15,331",0.45,1112.0,1939.0,"$321,700","$1,230",2096.0,1692.0,1934.0,2134.0,1287.0,3788.0,2013
589,Unnamed: 590,,,0.191,0.085,0.037000000000000005,0.6659999999999999,0.426,0.11900000000000001,,,,0.8640000000000001,,,,0.5529999999999999,0.447,0.511,,,,2013
590,"Census Tract 404, Bronx County, New York",33648.7,2797.0,51.0,2418.0,7.0,186.0,318.0,211.0,"$40,793","$20,053",0.43,1028.0,1946.0,"$436,000","$1,172",1265.0,1532.0,1138.0,1773.0,1118.0,2797.0,2013
591,Unnamed: 592,,,0.018000000000000002,0.865,0.003,0.067,0.179,0.11900000000000001,,,,0.92,,,,0.452,0.5479999999999999,0.40700000000000003,,,,2013
592,"Census Tract 405.01, Bronx County, New York",134539.4,4215.0,341.0,1237.0,279.0,2305.0,863.0,158.0,"$29,293","$13,239",0.47,1193.0,1939.0,"$169,200","$1,171",2825.0,1363.0,1881.0,2457.0,1440.0,4188.0,2013
593,Unnamed: 594,,,0.081,0.294,0.066,0.547,0.35100000000000003,0.064,,,,0.8290000000000001,,,,0.675,0.326,0.446,,,,2013
594,"Census Tract 405.02, Bronx County, New York",103605.4,5649.0,439.0,1761.0,283.0,2879.0,1428.0,347.0,"$19,358","$14,594",0.56,2095.0,1939.0,"$352,600","$1,114",3834.0,1791.0,2158.0,3140.0,2357.0,5625.0,2013
595,Unnamed: 596,,,0.078,0.312,0.05,0.51,0.455,0.111,,,,0.889,,,,0.682,0.318,0.382,,,,2013
596,"Census Tract 406, Bronx County, New York",36032.8,3107.0,74.0,2794.0,38.0,201.0,416.0,299.0,"$40,039","$18,735",0.42,1096.0,1939.0,"$377,200","$1,144",1389.0,1708.0,1159.0,2009.0,1298.0,3097.0,2013
597,Unnamed: 598,,,0.024,0.899,0.012,0.065,0.207,0.149,,,,0.8440000000000001,,,,0.449,0.552,0.373,,,,2013
598,"Census Tract 407.01, Bronx County, New York",139739.7,3142.0,489.0,731.0,43.0,1767.0,649.0,244.0,"$29,479","$14,194",0.43,1141.0,1939.0,,"$1,171",1840.0,1302.0,1351.0,1939.0,1245.0,3142.0,2013
599,Unnamed: 600,,,0.156,0.233,0.013999999999999999,0.562,0.335,0.126,,,,0.917,,,,0.586,0.414,0.43,,,,2013
600,"Census Tract 407.02, Bronx County, New York",100272.2,7041.0,1558.0,1453.0,222.0,3657.0,1234.0,561.0,"$27,290","$15,848",0.47,2543.0,1939.0,"$431,000","$1,043",4169.0,2864.0,2647.0,4428.0,2650.0,7033.0,2013
601,Unnamed: 602,,,0.221,0.20600000000000002,0.032,0.519,0.27899999999999997,0.127,,,,0.96,,,,0.593,0.40700000000000003,0.376,,,,2013
602,"Census Tract 408, Bronx County, New York",85678.6,4168.0,586.0,2578.0,265.0,688.0,493.0,489.0,"$31,687","$16,271",0.45,1390.0,1939.0,"$298,500","$1,153",2432.0,1698.0,2194.0,2355.0,1528.0,4130.0,2013
603,Unnamed: 604,,,0.141,0.619,0.064,0.165,0.209,0.20800000000000002,,,,0.91,,,,0.589,0.41100000000000003,0.526,,,,2013
604,"Census Tract 409, Bronx County, New York",11453.8,3638.0,605.0,2628.0,101.0,137.0,332.0,518.0,"$49,614","$26,143",0.45,1247.0,1972.0,"$45,700",$946,1446.0,2192.0,1513.0,2400.0,1324.0,3638.0,2013
605,Unnamed: 606,,,0.166,0.722,0.027999999999999997,0.038,0.138,0.21600000000000003,,,,0.9420000000000001,,,,0.39799999999999996,0.603,0.41600000000000004,,,,2013
606,"Census Tract 411, Bronx County, New York",65697.7,3063.0,637.0,662.0,81.0,1522.0,392.0,257.0,"$31,371","$16,323",0.47,1160.0,1939.0,"$189,700","$1,227",1656.0,1406.0,1306.0,1792.0,1190.0,3062.0,2013
607,Unnamed: 608,,,0.20800000000000002,0.21600000000000003,0.026000000000000002,0.49700000000000005,0.21899999999999997,0.14300000000000002,,,,0.975,,,,0.541,0.45899999999999996,0.426,,,,2013
608,"Census Tract 413, Bronx County, New York",104307.2,6998.0,1698.0,792.0,445.0,3672.0,1465.0,797.0,"$33,033","$22,811",0.5,2845.0,1939.0,"$173,300","$1,056",3653.0,3327.0,2283.0,4570.0,3009.0,6980.0,2013
609,Unnamed: 610,,,0.243,0.113,0.064,0.525,0.321,0.174,,,,0.946,,,,0.523,0.47700000000000004,0.326,,,,2013
610,"Census Tract 414, Bronx County, New York",24989.0,5046.0,490.0,2912.0,471.0,1114.0,481.0,759.0,"$52,577","$24,494",0.39,1621.0,1944.0,"$411,200","$1,182",1389.0,3632.0,2303.0,3320.0,1817.0,5021.0,2013
611,Unnamed: 612,,,0.09699999999999999,0.5770000000000001,0.09300000000000001,0.221,0.145,0.22899999999999998,,,,0.892,,,,0.27699999999999997,0.723,0.456,,,,2013
612,"Census Tract 415, Bronx County, New York",109720.1,5768.0,1192.0,1153.0,461.0,2733.0,949.0,626.0,"$35,086","$18,709",0.44,2118.0,1939.0,"$182,000","$1,195",3539.0,2198.0,1948.0,3596.0,2322.0,5737.0,2013
613,Unnamed: 614,,,0.207,0.2,0.08,0.474,0.264,0.174,,,,0.912,,,,0.617,0.38299999999999995,0.33799999999999997,,,,2013
614,"Census Tract 418, Bronx County, New York",37828.7,3931.0,301.0,2532.0,20.0,936.0,595.0,404.0,"$38,165","$17,135",0.45,1261.0,1939.0,"$463,700","$1,126",1570.0,2326.0,1933.0,2401.0,1288.0,3896.0,2013
615,Unnamed: 616,,,0.077,0.644,0.005,0.23800000000000002,0.248,0.168,,,,0.9790000000000001,,,,0.40299999999999997,0.597,0.49200000000000005,,,,2013
616,"Census Tract 419, Bronx County, New York",53533.4,6757.0,1358.0,1318.0,940.0,2728.0,1105.0,932.0,"$36,344","$23,091",0.54,2535.0,1939.0,"$440,000","$1,140",3269.0,3468.0,3025.0,4155.0,2599.0,6737.0,2013
617,Unnamed: 618,,,0.201,0.195,0.139,0.40399999999999997,0.266,0.22399999999999998,,,,0.975,,,,0.485,0.515,0.44799999999999995,,,,2013
618,"Census Tract 420, Bronx County, New York",59146.1,3437.0,351.0,2110.0,61.0,864.0,676.0,243.0,"$29,886","$16,373",0.46,1284.0,1939.0,"$236,800","$1,127",1885.0,1458.0,1488.0,2034.0,1410.0,3343.0,2013
619,Unnamed: 620,,,0.102,0.614,0.018000000000000002,0.251,0.332,0.12,,,,0.9109999999999999,,,,0.564,0.436,0.433,,,,2013
