,Statistics,Population Density (per sq. mile),Total Population:,White Alone,Black or African American Alone,Asian Alone,Hispanic or Latino Alone,Less than High School,Bachelor's degree or More,Median household income (In 2010 Inflation Adjusted Dollars),Per capita income (In 2010 Inflation adjusted dollars),Gini Index,Occupied,Median year structure built,Median value,Median Gross Rent,Under 2.00 (Poor or struggling),2.00 and Over (Doing ok),Foreign Born:,Population 25 Years and Over:,Housing units:,Population for whom poverty status Is determined:,year
1631,Unnamed: 1632,,,0.828,0.004,0.133,0.034,0.12300000000000001,0.41,,,,0.95,,,,0.484,0.516,0.625,,,,2010
1632,"Census Tract 555, Kings County, New York",16212.2,1638.0,1369.0,166.0,103.0,0.0,110.0,878.0,"$59,767","$47,619",0.49,762.0,1939.0,"$724,000","$1,567",582.0,1056.0,394.0,1201.0,1000.0,1638.0,2010
1633,Unnamed: 1634,,,0.836,0.10099999999999999,0.063,0.0,0.092,0.731,,,,0.762,,,,0.355,0.645,0.24100000000000002,,,,2010
1634,"Census Tract 556, Kings County, New York",48475.4,3616.0,3355.0,0.0,130.0,131.0,405.0,940.0,"$51,397","$23,994",0.45,1270.0,1946.0,"$625,700","$1,009",1016.0,2584.0,1931.0,2355.0,1405.0,3600.0,2010
1635,Unnamed: 1636,,,0.9279999999999999,0.0,0.036000000000000004,0.036000000000000004,0.172,0.39899999999999997,,,,0.904,,,,0.282,0.718,0.534,,,,2010
1636,"Census Tract 557, Kings County, New York",12872.3,1404.0,1302.0,34.0,19.0,9.0,63.0,660.0,"$60,119","$40,192",0.39,652.0,1939.0,"$295,000","$1,887",435.0,969.0,312.0,1073.0,683.0,1404.0,2010
1637,Unnamed: 1638,,,0.927,0.024,0.013999999999999999,0.006,0.059000000000000004,0.615,,,,0.955,,,,0.31,0.69,0.222,,,,2010
1638,"Census Tract 558, Kings County, New York",34769.6,2304.0,2068.0,15.0,201.0,20.0,122.0,566.0,"$38,798","$19,630",0.41,909.0,1939.0,"$630,100",$987,1104.0,1200.0,1115.0,1637.0,909.0,2304.0,2010
1639,Unnamed: 1640,,,0.898,0.006999999999999999,0.087,0.009000000000000001,0.075,0.34600000000000003,,,,1.0,,,,0.479,0.521,0.484,,,,2010
1640,"Census Tract 560, Kings County, New York",42813.2,3054.0,2920.0,0.0,54.0,80.0,172.0,847.0,"$40,078","$25,218",0.5,1361.0,1941.0,"$613,900","$1,116",985.0,2069.0,1429.0,2320.0,1440.0,3054.0,2010
1641,Unnamed: 1642,,,0.956,0.0,0.018000000000000002,0.026000000000000002,0.07400000000000001,0.365,,,,0.945,,,,0.32299999999999995,0.6779999999999999,0.46799999999999997,,,,2010
1642,"Census Tract 561, Kings County, New York",23250.2,3066.0,2894.0,21.0,109.0,26.0,261.0,1438.0,"$59,531","$37,832",0.44,1544.0,1939.0,"$689,400","$1,170",884.0,2182.0,1179.0,2688.0,1648.0,3066.0,2010
1643,Unnamed: 1644,,,0.9440000000000001,0.006999999999999999,0.036000000000000004,0.009000000000000001,0.09699999999999999,0.535,,,,0.937,,,,0.28800000000000003,0.7120000000000001,0.385,,,,2010
1644,"Census Tract 562, Kings County, New York",26746.9,1764.0,1639.0,0.0,125.0,0.0,130.0,394.0,"$70,406","$28,588",0.46,551.0,1939.0,"$646,000","$1,603",614.0,1150.0,433.0,1051.0,551.0,1764.0,2010
1645,Unnamed: 1646,,,0.929,0.0,0.071,0.0,0.124,0.375,,,,1.0,,,,0.348,0.652,0.24600000000000002,,,,2010
1646,"Census Tract 563, Kings County, New York",27179.0,4090.0,2796.0,159.0,605.0,421.0,837.0,1520.0,"$52,500","$33,795",0.47,1936.0,1939.0,"$722,200","$1,120",1512.0,2566.0,1512.0,3465.0,2128.0,4078.0,2010
1647,Unnamed: 1648,,,0.684,0.039,0.14800000000000002,0.10300000000000001,0.242,0.439,,,,0.91,,,,0.371,0.629,0.37,,,,2010
1648,"Census Tract 564, Kings County, New York",23578.6,1668.0,1478.0,11.0,172.0,0.0,126.0,534.0,"$55,739","$35,881",0.47,817.0,1945.0,"$518,400",$822,334.0,1334.0,522.0,1346.0,1026.0,1668.0,2010
1649,Unnamed: 1650,,,0.8859999999999999,0.006999999999999999,0.10300000000000001,0.0,0.094,0.397,,,,0.7959999999999999,,,,0.2,0.8,0.313,,,,2010
1650,"Census Tract 565, Kings County, New York",31431.9,3053.0,2528.0,15.0,155.0,142.0,188.0,1299.0,"$58,214","$34,963",0.41,1566.0,1939.0,"$855,200","$1,187",935.0,2118.0,686.0,2423.0,1785.0,3053.0,2010
1651,Unnamed: 1652,,,0.828,0.005,0.051,0.047,0.078,0.536,,,,0.877,,,,0.306,0.6940000000000001,0.225,,,,2010
1652,"Census Tract 566, Kings County, New York",39303.6,2603.0,1658.0,221.0,685.0,39.0,198.0,746.0,"$54,442","$30,145",0.4,1059.0,1955.0,"$585,900","$1,118",719.0,1884.0,1154.0,1871.0,1082.0,2603.0,2010
1653,Unnamed: 1654,,,0.637,0.085,0.263,0.015,0.106,0.39899999999999997,,,,0.9790000000000001,,,,0.276,0.7240000000000001,0.44299999999999995,,,,2010
1654,"Census Tract 568, Kings County, New York",28995.8,1319.0,873.0,0.0,377.0,69.0,138.0,316.0,"$51,304","$27,868",0.4,542.0,1939.0,"$484,100","$1,048",358.0,961.0,440.0,1043.0,556.0,1319.0,2010
1655,Unnamed: 1656,,,0.662,0.0,0.28600000000000003,0.052000000000000005,0.132,0.303,,,,0.975,,,,0.271,0.7290000000000001,0.33399999999999996,,,,2010
1656,"Census Tract 569, Kings County, New York",31733.6,1565.0,1492.0,0.0,40.0,33.0,133.0,562.0,"$62,955","$35,706",0.41,736.0,1939.0,"$833,300","$1,458",243.0,1322.0,639.0,1152.0,801.0,1565.0,2010
1657,Unnamed: 1658,,,0.953,0.0,0.026000000000000002,0.021,0.11599999999999999,0.488,,,,0.919,,,,0.155,0.845,0.408,,,,2010
1658,"Census Tract 570, Kings County, New York",30078.3,3047.0,2160.0,82.0,780.0,25.0,454.0,758.0,"$54,257","$29,135",0.41,1296.0,1955.0,"$198,700",$854,710.0,2171.0,1147.0,2502.0,1499.0,2881.0,2010
1659,Unnamed: 1660,,,0.7090000000000001,0.027000000000000003,0.256,0.008,0.182,0.303,,,,0.865,,,,0.24600000000000002,0.754,0.376,,,,2010
1660,"Census Tract 571, Kings County, New York",63679.1,4324.0,3973.0,15.0,217.0,26.0,196.0,1463.0,"$52,440","$41,500",0.53,2074.0,1939.0,"$641,100","$1,201",1243.0,3081.0,1877.0,3370.0,2230.0,4324.0,2010
1661,Unnamed: 1662,,,0.919,0.004,0.05,0.006,0.057999999999999996,0.434,,,,0.93,,,,0.28800000000000003,0.713,0.434,,,,2010
1662,"Census Tract 572, Kings County, New York",51113.2,4808.0,1855.0,2333.0,119.0,388.0,946.0,466.0,"$13,918","$10,616",0.5,2156.0,1955.0,,$445,3622.0,1186.0,773.0,2853.0,2258.0,4808.0,2010
1663,Unnamed: 1664,,,0.386,0.485,0.025,0.081,0.332,0.163,,,,0.955,,,,0.753,0.247,0.161,,,,2010
1664,"Census Tract 573, Kings County, New York",31743.0,2085.0,1947.0,10.0,53.0,11.0,251.0,547.0,"$50,625","$40,499",0.47,1123.0,1939.0,"$725,500","$1,043",425.0,1660.0,1079.0,1851.0,1232.0,2085.0,2010
1665,Unnamed: 1666,,,0.934,0.005,0.025,0.005,0.136,0.29600000000000004,,,,0.912,,,,0.204,0.7959999999999999,0.518,,,,2010
1666,"Census Tract 574, Kings County, New York",46023.2,2829.0,1953.0,0.0,566.0,310.0,354.0,768.0,"$74,265","$27,540",0.38,916.0,1939.0,"$597,800","$1,242",882.0,1947.0,1476.0,1807.0,980.0,2829.0,2010
1667,Unnamed: 1668,,,0.69,0.0,0.2,0.11,0.196,0.425,,,,0.935,,,,0.312,0.688,0.522,,,,2010
1668,"Census Tract 575, Kings County, New York",48433.2,3502.0,2612.0,40.0,510.0,155.0,213.0,1069.0,"$58,409","$28,375",0.38,1546.0,1939.0,"$701,900","$1,148",1135.0,2367.0,1680.0,2558.0,2066.0,3502.0,2010
1669,Unnamed: 1670,,,0.746,0.011000000000000001,0.146,0.044000000000000004,0.083,0.418,,,,0.748,,,,0.324,0.6759999999999999,0.48,,,,2010
1670,"Census Tract 576, Kings County, New York",51177.6,3134.0,1529.0,47.0,1522.0,0.0,735.0,606.0,"$54,007","$22,937",0.4,1016.0,1939.0,"$584,100","$1,171",848.0,2286.0,1953.0,2238.0,1026.0,3134.0,2010
1671,Unnamed: 1672,,,0.488,0.015,0.486,0.0,0.32799999999999996,0.271,,,,0.99,,,,0.271,0.7290000000000001,0.623,,,,2010
1672,"Census Tract 578, Kings County, New York",47669.5,3170.0,1943.0,30.0,1008.0,134.0,313.0,875.0,"$63,371","$28,324",0.45,1091.0,1945.0,"$631,900",$985,1043.0,2114.0,1886.0,2203.0,1126.0,3157.0,2010
1673,Unnamed: 1674,,,0.613,0.01,0.318,0.042,0.142,0.397,,,,0.9690000000000001,,,,0.33,0.67,0.595,,,,2010
1674,"Census Tract 579, Kings County, New York",4370.5,1138.0,848.0,0.0,138.0,79.0,198.0,236.0,"$40,987","$22,305",0.39,442.0,1939.0,"$496,200","$1,094",566.0,572.0,584.0,722.0,487.0,1138.0,2010
1675,Unnamed: 1676,,,0.745,0.0,0.121,0.069,0.27399999999999997,0.327,,,,0.9079999999999999,,,,0.49700000000000005,0.503,0.513,,,,2010
1676,"Census Tract 580, Kings County, New York",62969.8,3857.0,1987.0,31.0,1538.0,208.0,754.0,684.0,"$43,397","$18,619",0.47,1213.0,1940.0,"$637,900","$1,060",1637.0,2200.0,2149.0,2457.0,1315.0,3837.0,2010
1677,Unnamed: 1678,,,0.515,0.008,0.39899999999999997,0.054000000000000006,0.307,0.278,,,,0.922,,,,0.42700000000000005,0.573,0.557,,,,2010
1678,"Census Tract 582, Kings County, New York",41399.0,2582.0,1417.0,0.0,971.0,194.0,482.0,485.0,"$31,849","$18,840",0.48,993.0,1939.0,"$669,300",$985,1275.0,1307.0,1618.0,1829.0,1067.0,2582.0,2010
1679,Unnamed: 1680,,,0.5489999999999999,0.0,0.376,0.075,0.264,0.265,,,,0.9309999999999999,,,,0.494,0.506,0.627,,,,2010
1680,"Census Tract 584, Kings County, New York",43798.3,3183.0,2624.0,20.0,514.0,0.0,480.0,995.0,"$42,380","$27,403",0.48,1404.0,1961.0,"$347,300",$922,1080.0,2103.0,1696.0,2459.0,1525.0,3183.0,2010
1681,Unnamed: 1682,,,0.8240000000000001,0.006,0.162,0.0,0.195,0.405,,,,0.9209999999999999,,,,0.33899999999999997,0.6609999999999999,0.5329999999999999,,,,2010
1682,"Census Tract 586, Kings County, New York",38173.6,2409.0,854.0,308.0,1232.0,15.0,606.0,350.0,"$34,205","$18,119",0.46,792.0,1943.0,"$520,800","$1,107",1093.0,1316.0,1246.0,1784.0,863.0,2409.0,2010
1683,Unnamed: 1684,,,0.355,0.128,0.511,0.006,0.34,0.196,,,,0.9179999999999999,,,,0.45399999999999996,0.546,0.517,,,,2010
1684,"Census Tract 588, Kings County, New York",53549.4,3300.0,2785.0,45.0,464.0,0.0,197.0,1174.0,"$47,066","$25,932",0.46,1413.0,1961.0,"$282,400","$1,058",1193.0,2107.0,2073.0,2332.0,1413.0,3300.0,2010
1685,Unnamed: 1686,,,0.8440000000000001,0.013999999999999999,0.141,0.0,0.085,0.503,,,,1.0,,,,0.36200000000000004,0.639,0.628,,,,2010
1686,"Census Tract 589, Kings County, New York",10387.0,1750.0,1471.0,13.0,212.0,27.0,135.0,639.0,"$88,971","$37,019",0.36,712.0,1939.0,"$688,400","$1,197",316.0,1425.0,551.0,1286.0,852.0,1741.0,2010
1687,Unnamed: 1688,,,0.841,0.006999999999999999,0.121,0.015,0.105,0.49700000000000005,,,,0.836,,,,0.182,0.8190000000000001,0.315,,,,2010
1688,"Census Tract 590, Kings County, New York",29775.2,1822.0,774.0,132.0,916.0,0.0,246.0,429.0,"$62,083","$27,151",0.35,650.0,1951.0,"$554,200","$1,151",410.0,1401.0,1219.0,1436.0,676.0,1811.0,2010
1689,Unnamed: 1690,,,0.425,0.07200000000000001,0.503,0.0,0.171,0.299,,,,0.9620000000000001,,,,0.226,0.774,0.669,,,,2010
1690,"Census Tract 591, Kings County, New York",53058.9,3907.0,3640.0,0.0,86.0,153.0,240.0,1472.0,"$56,573","$33,330",0.43,1795.0,1939.0,"$699,900","$1,256",1289.0,2618.0,1369.0,2942.0,1894.0,3907.0,2010
1691,Unnamed: 1692,,,0.932,0.0,0.022000000000000002,0.039,0.08199999999999999,0.5,,,,0.948,,,,0.33,0.67,0.35,,,,2010
1692,"Census Tract 592, Kings County, New York",48467.9,4104.0,2683.0,34.0,1387.0,0.0,545.0,1366.0,"$52,162","$25,525",0.41,1616.0,1943.0,"$542,900","$1,026",1165.0,2939.0,2542.0,3044.0,1691.0,4104.0,2010
1693,Unnamed: 1694,,,0.654,0.008,0.33799999999999997,0.0,0.179,0.449,,,,0.956,,,,0.284,0.716,0.619,,,,2010
1694,"Census Tract 593, Kings County, New York",20928.3,1520.0,1325.0,84.0,0.0,111.0,133.0,481.0,"$37,672","$26,088",0.42,810.0,1939.0,"$558,200","$1,352",567.0,953.0,686.0,1172.0,991.0,1520.0,2010
1695,Unnamed: 1696,,,0.872,0.055,0.0,0.073,0.114,0.41,,,,0.8170000000000001,,,,0.373,0.627,0.451,,,,2010
1696,"Census Tract 594.01, Kings County, New York",43761.9,7107.0,3968.0,101.0,2780.0,236.0,888.0,2108.0,"$56,689","$27,149",0.45,2726.0,1939.0,"$616,900",$967,2029.0,5013.0,3816.0,5510.0,2937.0,7042.0,2010
1697,Unnamed: 1698,,,0.5579999999999999,0.013999999999999999,0.391,0.033,0.161,0.38299999999999995,,,,0.9279999999999999,,,,0.28800000000000003,0.7120000000000001,0.537,,,,2010
1698,"Census Tract 594.02, Kings County, New York",37138.2,4624.0,3737.0,58.0,829.0,0.0,373.0,1722.0,"$63,283","$30,911",0.43,1908.0,1951.0,"$494,500","$1,024",757.0,3867.0,2447.0,3413.0,2083.0,4624.0,2010
1699,Unnamed: 1700,,,0.8079999999999999,0.013000000000000001,0.179,0.0,0.109,0.505,,,,0.9159999999999999,,,,0.16399999999999998,0.836,0.529,,,,2010
1700,"Census Tract 596, Kings County, New York",34341.8,2295.0,2216.0,30.0,49.0,0.0,180.0,482.0,"$37,012","$27,948",0.47,1060.0,1954.0,"$439,100",$743,885.0,1410.0,960.0,1791.0,1138.0,2295.0,2010
1701,Unnamed: 1702,,,0.966,0.013000000000000001,0.021,0.0,0.10099999999999999,0.26899999999999996,,,,0.932,,,,0.386,0.614,0.418,,,,2010
1702,"Census Tract 598, Kings County, New York",41238.9,3172.0,2719.0,144.0,270.0,21.0,158.0,1010.0,"$54,268","$27,520",0.43,1268.0,1958.0,"$540,500","$1,277",1006.0,2166.0,1622.0,2254.0,1367.0,3172.0,2010
1703,Unnamed: 1704,,,0.857,0.045,0.085,0.006999999999999999,0.07,0.44799999999999995,,,,0.9279999999999999,,,,0.317,0.6829999999999999,0.511,,,,2010
1704,"Census Tract 600, Kings County, New York",35324.7,6000.0,4959.0,54.0,816.0,157.0,358.0,2192.0,"$59,952","$32,860",0.45,2520.0,1956.0,"$549,300","$1,062",1325.0,4675.0,2972.0,4447.0,2710.0,6000.0,2010
1705,Unnamed: 1706,,,0.8270000000000001,0.009000000000000001,0.136,0.026000000000000002,0.081,0.493,,,,0.93,,,,0.221,0.779,0.495,,,,2010
1706,"Census Tract 606, Kings County, New York",40162.2,2802.0,2367.0,58.0,309.0,68.0,166.0,812.0,"$47,527","$25,408",0.45,1079.0,1959.0,"$284,400","$1,136",824.0,1978.0,1614.0,2044.0,1159.0,2802.0,2010
1707,Unnamed: 1708,,,0.845,0.021,0.11,0.024,0.081,0.397,,,,0.9309999999999999,,,,0.294,0.706,0.5760000000000001,,,,2010
1708,"Census Tract 608, Kings County, New York",18451.6,2847.0,2460.0,22.0,301.0,0.0,222.0,1015.0,"$51,250","$30,675",0.44,1396.0,1961.0,"$507,700","$1,147",890.0,1957.0,1872.0,2340.0,1539.0,2847.0,2010
1709,Unnamed: 1710,,,0.8640000000000001,0.008,0.106,0.0,0.095,0.434,,,,0.907,,,,0.313,0.687,0.6579999999999999,,,,2010
1710,"Census Tract 610.02, Kings County, New York",44275.9,3788.0,3543.0,0.0,52.0,0.0,207.0,2029.0,"$47,679","$30,990",0.53,1802.0,1968.0,"$542,500","$1,019",1213.0,2575.0,2454.0,3000.0,2052.0,3788.0,2010
1711,Unnamed: 1712,,,0.935,0.0,0.013999999999999999,0.0,0.069,0.6759999999999999,,,,0.878,,,,0.32,0.68,0.648,,,,2010
1712,"Census Tract 610.03, Kings County, New York",41945.6,1289.0,704.0,106.0,303.0,0.0,32.0,265.0,"$32,039","$21,011",0.48,530.0,1939.0,"$476,400","$1,034",336.0,953.0,753.0,732.0,559.0,1289.0,2010
1713,Unnamed: 1714,,,0.546,0.08199999999999999,0.235,0.0,0.044000000000000004,0.36200000000000004,,,,0.948,,,,0.261,0.7390000000000001,0.584,,,,2010
1714,"Census Tract 610.04, Kings County, New York",60007.7,5207.0,4864.0,32.0,168.0,0.0,585.0,1672.0,"$22,574","$19,575",0.49,2847.0,1945.0,"$363,400","$1,003",2714.0,2493.0,3637.0,4306.0,3137.0,5207.0,2010
1715,Unnamed: 1716,,,0.934,0.006,0.032,0.0,0.136,0.38799999999999996,,,,0.9079999999999999,,,,0.521,0.479,0.6990000000000001,,,,2010
1716,"Census Tract 612, Kings County, New York",14633.0,1120.0,1120.0,0.0,0.0,0.0,26.0,532.0,"$69,286","$43,824",0.53,398.0,1944.0,"$855,000","$1,185",268.0,852.0,547.0,777.0,461.0,1120.0,2010
1717,Unnamed: 1718,,,1.0,0.0,0.0,0.0,0.034,0.685,,,,0.863,,,,0.239,0.7609999999999999,0.488,,,,2010
1718,"Census Tract 616, Kings County, New York",5999.9,1709.0,1657.0,30.0,11.0,11.0,246.0,576.0,"$70,847","$28,400",0.49,511.0,1950.0,"$945,300",$964,551.0,1073.0,745.0,1325.0,570.0,1624.0,2010
1719,Unnamed: 1720,,,0.97,0.018000000000000002,0.006,0.006,0.18600000000000003,0.435,,,,0.897,,,,0.33899999999999997,0.6609999999999999,0.436,,,,2010
1720,"Census Tract 620, Kings County, New York",14463.5,1804.0,1757.0,0.0,7.0,20.0,76.0,861.0,"$95,833","$42,481",0.45,640.0,1939.0,"$1,000,001","$1,047",306.0,1498.0,836.0,1383.0,699.0,1804.0,2010
1721,Unnamed: 1722,,,0.9740000000000001,0.0,0.004,0.011000000000000001,0.055,0.623,,,,0.9159999999999999,,,,0.17,0.83,0.46299999999999997,,,,2010
1722,"Census Tract 622, Kings County, New York",30153.5,2832.0,2673.0,96.0,27.0,16.0,434.0,682.0,"$46,071","$26,525",0.41,1114.0,1961.0,"$446,600","$1,137",1188.0,1644.0,1008.0,2325.0,1280.0,2832.0,2010
1723,Unnamed: 1724,,,0.9440000000000001,0.034,0.01,0.006,0.187,0.293,,,,0.87,,,,0.42,0.581,0.35600000000000004,,,,2010
1724,"Census Tract 626, Kings County, New York",19626.5,2411.0,1751.0,336.0,179.0,145.0,211.0,645.0,"$44,625","$26,590",0.41,1069.0,1955.0,"$382,200","$1,058",561.0,1850.0,1053.0,1827.0,1095.0,2411.0,2010
1725,Unnamed: 1726,,,0.726,0.139,0.07400000000000001,0.06,0.11599999999999999,0.353,,,,0.976,,,,0.233,0.767,0.43700000000000006,,,,2010
1726,"Census Tract 628, Kings County, New York",16713.0,5063.0,4769.0,0.0,124.0,61.0,289.0,880.0,"$71,797","$31,860",0.43,1877.0,1939.0,"$452,100",$997,947.0,4116.0,388.0,3476.0,2005.0,5063.0,2010
1727,Unnamed: 1728,,,0.9420000000000001,0.0,0.025,0.012,0.083,0.253,,,,0.9359999999999999,,,,0.187,0.813,0.077,,,,2010
1728,"Census Tract 632, Kings County, New York",32507.7,1474.0,1239.0,26.0,170.0,29.0,184.0,315.0,"$70,714","$34,547",0.38,654.0,1956.0,"$363,100",$741,291.0,1183.0,298.0,1270.0,666.0,1474.0,2010
1729,Unnamed: 1730,,,0.841,0.018000000000000002,0.115,0.02,0.145,0.248,,,,0.982,,,,0.19699999999999998,0.8029999999999999,0.20199999999999999,,,,2010
1730,"Census Tract 636, Kings County, New York",27412.8,1210.0,1057.0,0.0,0.0,41.0,68.0,332.0,"$88,239","$47,743",0.5,473.0,1939.0,"$507,600","$1,670",104.0,1106.0,219.0,884.0,497.0,1210.0,2010
1731,Unnamed: 1732,,,0.8740000000000001,0.0,0.0,0.034,0.077,0.376,,,,0.9520000000000001,,,,0.086,0.914,0.18100000000000002,,,,2010
1732,"Census Tract 638, Kings County, New York",30271.9,1627.0,1472.0,0.0,138.0,0.0,169.0,388.0,"$60,489","$29,704",0.42,665.0,1943.0,"$524,500","$1,194",342.0,1285.0,258.0,1208.0,665.0,1627.0,2010
1733,Unnamed: 1734,,,0.905,0.0,0.085,0.0,0.14,0.321,,,,1.0,,,,0.21,0.79,0.159,,,,2010
1734,"Census Tract 640, Kings County, New York",30627.2,1814.0,1700.0,0.0,0.0,10.0,63.0,509.0,"$97,560","$32,350",0.25,569.0,1939.0,"$527,800","$1,027",201.0,1613.0,208.0,1135.0,576.0,1814.0,2010
1735,Unnamed: 1736,,,0.937,0.0,0.0,0.006,0.055999999999999994,0.449,,,,0.988,,,,0.111,0.889,0.115,,,,2010
1736,"Census Tract 642, Kings County, New York",29142.5,2645.0,2494.0,0.0,151.0,0.0,138.0,822.0,"$67,303","$33,739",0.52,843.0,1939.0,"$762,300","$1,061",839.0,1806.0,776.0,1528.0,946.0,2645.0,2010
1737,Unnamed: 1738,,,0.943,0.0,0.057,0.0,0.09,0.5379999999999999,,,,0.8909999999999999,,,,0.317,0.6829999999999999,0.293,,,,2010
1738,"Census Tract 644, Kings County, New York",30690.1,2362.0,2096.0,0.0,246.0,0.0,72.0,515.0,"$88,007","$27,950",0.4,747.0,1939.0,"$594,100","$1,138",591.0,1771.0,496.0,1352.0,897.0,2362.0,2010
1739,Unnamed: 1740,,,0.887,0.0,0.10400000000000001,0.0,0.053,0.381,,,,0.833,,,,0.25,0.75,0.21,,,,2010
1740,"Census Tract 646, Kings County, New York",35354.4,2261.0,2002.0,214.0,33.0,0.0,131.0,353.0,"$80,978","$25,769",0.34,676.0,1939.0,"$545,200","$1,263",688.0,1573.0,474.0,1319.0,704.0,2261.0,2010
1741,Unnamed: 1742,,,0.885,0.095,0.015,0.0,0.099,0.268,,,,0.96,,,,0.304,0.696,0.21,,,,2010
1742,"Census Tract 648, Kings County, New York",35519.6,2078.0,1279.0,579.0,10.0,125.0,246.0,356.0,"$56,504","$24,089",0.41,669.0,1939.0,"$487,700","$1,360",513.0,1565.0,588.0,1328.0,707.0,2078.0,2010
1743,Unnamed: 1744,,,0.616,0.27899999999999997,0.005,0.06,0.185,0.268,,,,0.946,,,,0.247,0.753,0.28300000000000003,,,,2010
1744,"Census Tract 650, Kings County, New York",22763.8,1461.0,639.0,597.0,33.0,175.0,207.0,275.0,"$60,257","$27,720",0.49,505.0,1944.0,"$430,500",$909,273.0,1188.0,425.0,1015.0,515.0,1461.0,2010
1745,Unnamed: 1746,,,0.43700000000000006,0.409,0.023,0.12,0.204,0.271,,,,0.981,,,,0.187,0.813,0.29100000000000004,,,,2010
1746,"Census Tract 652, Kings County, New York",20976.3,1415.0,947.0,60.0,133.0,151.0,54.0,343.0,"$114,063","$41,458",0.34,429.0,1943.0,"$596,400",$998,128.0,1287.0,228.0,864.0,472.0,1415.0,2010
1747,Unnamed: 1748,,,0.669,0.042,0.094,0.107,0.063,0.397,,,,0.909,,,,0.091,0.91,0.161,,,,2010
1748,"Census Tract 654, Kings County, New York",29297.5,1714.0,1532.0,0.0,144.0,38.0,174.0,391.0,"$105,213","$33,162",0.33,550.0,1939.0,"$576,500","$1,171",157.0,1557.0,178.0,1141.0,574.0,1714.0,2010
1749,Unnamed: 1750,,,0.894,0.0,0.084,0.022000000000000002,0.153,0.34299999999999997,,,,0.958,,,,0.092,0.9079999999999999,0.10400000000000001,,,,2010
1750,"Census Tract 656, Kings County, New York",31772.4,1884.0,1518.0,0.0,215.0,0.0,151.0,332.0,"$83,889","$29,270",0.37,602.0,1939.0,"$451,600",$890,169.0,1715.0,368.0,1273.0,626.0,1884.0,2010
1751,Unnamed: 1752,,,0.8059999999999999,0.0,0.114,0.0,0.11900000000000001,0.261,,,,0.9620000000000001,,,,0.09,0.91,0.195,,,,2010
1752,"Census Tract 658, Kings County, New York",36359.3,2153.0,1895.0,0.0,224.0,24.0,197.0,542.0,"$85,870","$29,700",0.35,708.0,1939.0,"$546,900","$1,069",238.0,1915.0,343.0,1433.0,731.0,2153.0,2010
1753,Unnamed: 1754,,,0.88,0.0,0.10400000000000001,0.011000000000000001,0.138,0.37799999999999995,,,,0.9690000000000001,,,,0.111,0.89,0.159,,,,2010
1754,"Census Tract 660, Kings County, New York",28771.2,1692.0,1549.0,10.0,133.0,0.0,113.0,360.0,"$66,667","$25,741",0.41,606.0,1939.0,"$477,500","$1,234",259.0,1433.0,249.0,1156.0,646.0,1692.0,2010
1755,Unnamed: 1756,,,0.9159999999999999,0.006,0.079,0.0,0.098,0.311,,,,0.938,,,,0.153,0.847,0.147,,,,2010
1756,"Census Tract 662, Kings County, New York",15598.4,1394.0,1155.0,0.0,0.0,33.0,154.0,370.0,"$82,995","$39,071",0.41,509.0,1948.0,"$482,400","$1,541",105.0,1289.0,194.0,927.0,577.0,1394.0,2010
1757,Unnamed: 1758,,,0.8290000000000001,0.0,0.0,0.024,0.166,0.39899999999999997,,,,0.882,,,,0.075,0.925,0.139,,,,2010
1758,"Census Tract 666, Kings County, New York",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2010
1759,Unnamed: 1760,,,,,,,,,,,,,,,,,,,,,,2010
1760,"Census Tract 670, Kings County, New York",36947.2,2971.0,1193.0,1572.0,109.0,88.0,351.0,485.0,"$49,091","$27,315",0.43,1062.0,1956.0,"$559,200","$1,385",628.0,2343.0,1392.0,2153.0,1096.0,2971.0,2010
1761,Unnamed: 1762,,,0.402,0.529,0.037000000000000005,0.03,0.163,0.225,,,,0.9690000000000001,,,,0.21100000000000002,0.789,0.469,,,,2010
1762,"Census Tract 672, Kings County, New York",24110.6,1622.0,449.0,1006.0,27.0,0.0,155.0,196.0,"$71,957","$25,776",0.3,486.0,1945.0,"$509,300",$736,274.0,1348.0,530.0,897.0,486.0,1622.0,2010
1763,Unnamed: 1764,,,0.27699999999999997,0.62,0.017,0.0,0.17300000000000001,0.21899999999999997,,,,1.0,,,,0.16899999999999998,0.831,0.327,,,,2010
1764,"Census Tract 674, Kings County, New York",32126.9,2347.0,695.0,1293.0,96.0,254.0,233.0,361.0,"$85,588","$26,316",0.35,632.0,1939.0,"$451,400","$1,584",611.0,1736.0,808.0,1524.0,662.0,2347.0,2010
1765,Unnamed: 1766,,,0.29600000000000004,0.551,0.040999999999999995,0.10800000000000001,0.153,0.237,,,,0.955,,,,0.26,0.74,0.344,,,,2010
1766,"Census Tract 676, Kings County, New York",37839.5,2270.0,338.0,1773.0,22.0,113.0,127.0,367.0,"$72,727","$25,774",0.4,616.0,1945.0,"$467,100","$1,356",675.0,1595.0,1190.0,1426.0,637.0,2270.0,2010
1767,Unnamed: 1768,,,0.149,0.7809999999999999,0.01,0.05,0.08900000000000001,0.257,,,,0.9670000000000001,,,,0.297,0.703,0.524,,,,2010
